Sample Number,ClassName,Snippet Number,Method,Exist,Description,Full Description
0,BasicControl,1,byte[] getEncodedValue(),True,,"

getEncodedValue
public byte[] getEncodedValue()
Retrieves the control's ASN.1 BER encoded value.
 The result includes the BER tag and length for the control's value but
 does not include the control's object identifier and criticality setting.

Specified by:
getEncodedValue in interface Control
Returns:
A possibly null byte array representing the control's
          ASN.1 BER encoded value. It is not cloned - any changes to the
          returned value will affect the contents of the control.


"
0,BasicControl,2,String getID(),True,,"

getID
public String getID()
Retrieves the control's object identifier string.

Specified by:
getID in interface Control
Returns:
The non-null object identifier string.


"
0,BasicControl,3,boolean isCritical(),True,,"

isCritical
public boolean isCritical()
Determines the control's criticality.

Specified by:
isCritical in interface Control
Returns:
true if the control is critical; false otherwise.


"
0,BasicControl,4,void setCritical(boolean criticality),False,,NULL
0,BasicControl,5,void setEncodedValue(byte[] value),False,,NULL
1,ControlFactory,1,Control getControlInstance(Control control),True,,"

getControlInstance
public abstract Control getControlInstance(Control ctl)
                                    throws NamingException
Creates a control using this control factory.

 The factory is used by the service provider to return controls
 that it reads from the LDAP protocol as specialized control classes.
 Without this mechanism, the provider would be returning
 controls that only contained data in BER encoded format.

 Typically, ctl is a ""basic"" control containing
 BER encoded data. The factory is used to create a specialized
 control implementation, usually by decoding the BER encoded data,
 that provides methods to access that data in a type-safe and friendly
 manner.
 
 For example, a factory might use the BER encoded data in
 basic control and return an instance of a VirtualListReplyControl.

 If this factory cannot create a control using the argument supplied,
 it should return null.
 A factory should only throw an exception if it is sure that
 it is the only intended factory and that no other control factories
 should be tried. This might happen, for example, if the BER data
 in the control does not match what is expected of a control with
 the given OID. Since this method throws NamingException,
 any other internally generated exception that should be propagated
 must be wrapped inside a NamingException.

Parameters:
ctl - A non-null control.
Returns:
A possibly null Control.
Throws:
NamingException - If ctl contains invalid data that prevents it
 from being used to create a control. A factory should only throw
 an exception if it knows how to produce the control (identified by the OID)
 but is unable to because of, for example invalid BER data.


"
1,ControlFactory,2,"Control getControlInstance(Control control, Name name, Context context, Hashtable<?, ?> environment)",False,,NULL
1,ControlFactory,3,"Control getControlInstance(String oid, byte[] value)",False,,NULL
1,ControlFactory,4,"Control getControlInstance(String oid, boolean criticality, byte[] value)",False,,NULL
1,ControlFactory,5,"Control getControlInstance(String oid, boolean criticality, byte[] value, int offset, int length)",False,,NULL
2,InitialLdapContext,1,ExtendedResponse extendedOperation(ExtendedRequest request),True,,"

extendedOperation
public ExtendedResponse extendedOperation(ExtendedRequest request)
                                   throws NamingException
Description copied from interface: LdapContext
Performs an extended operation.

 This method is used to support LDAPv3 extended operations.

Specified by:
extendedOperation in interface LdapContext
Parameters:
request - The non-null request to be performed.
Returns:
The possibly null response of the operation. null means
 the operation did not generate any response.
Throws:
NamingException - If an error occurred while performing the
 extended operation.


"
2,InitialLdapContext,2,Control[] getConnectControls(),True,,"

getConnectControls
public Control[] getConnectControls()
                             throws NamingException
Description copied from interface: LdapContext
Retrieves the connection request controls in effect for this context.
 The controls are owned by the JNDI implementation and are
 immutable. Neither the array nor the controls may be modified by the
 caller.

Specified by:
getConnectControls in interface LdapContext
Returns:
A possibly-null array of controls. null means no connect controls
 have been set for this context.
Throws:
NamingException - If an error occurred while getting the request
 controls.


"
2,InitialLdapContext,3,void setRequestControls(Control[] requestControls),True,,"

setRequestControls
public void setRequestControls(Control[] requestControls)
                        throws NamingException
Description copied from interface: LdapContext
Sets the request controls for methods subsequently
 invoked on this context.
 The request controls are owned by the JNDI implementation and are
 immutable. Neither the array nor the controls may be modified by the
 caller.
 
 This removes any previous request controls and adds
 requestControls
 for use by subsequent methods invoked on this context.
 This method does not affect this context's connection request controls.

 Note that requestControls will be in effect until the next
 invocation of setRequestControls(). You need to explicitly
 invoke setRequestControls() with null or an empty
 array to clear the controls if you don't want them to affect the
 context methods any more.
 To check what request controls are in effect for this context, use
 getRequestControls().

Specified by:
setRequestControls in interface LdapContext
Parameters:
requestControls - The possibly null controls to use. If null, no
 controls are used.
Throws:
NamingException - If an error occurred while setting the
 request controls.
See Also:
LdapContext.getRequestControls()


"
2,InitialLdapContext,4,void setResponseControls(Control[] responseControls),False,,NULL
2,InitialLdapContext,5,void setRequestControls(Control[] requestControls),True,,"

setRequestControls
public void setRequestControls(Control[] requestControls)
                        throws NamingException
Description copied from interface: LdapContext
Sets the request controls for methods subsequently
 invoked on this context.
 The request controls are owned by the JNDI implementation and are
 immutable. Neither the array nor the controls may be modified by the
 caller.
 
 This removes any previous request controls and adds
 requestControls
 for use by subsequent methods invoked on this context.
 This method does not affect this context's connection request controls.

 Note that requestControls will be in effect until the next
 invocation of setRequestControls(). You need to explicitly
 invoke setRequestControls() with null or an empty
 array to clear the controls if you don't want them to affect the
 context methods any more.
 To check what request controls are in effect for this context, use
 getRequestControls().

Specified by:
setRequestControls in interface LdapContext
Parameters:
requestControls - The possibly null controls to use. If null, no
 controls are used.
Throws:
NamingException - If an error occurred while setting the
 request controls.
See Also:
LdapContext.getRequestControls()


"
3,LdapName,1,int compareTo(Object obj),True,,"

compareTo
public int compareTo(Object obj)
Compares this LdapName with the specified Object for order.
 Returns a negative integer, zero, or a positive integer as this
 Name is less than, equal to, or greater than the given Object.
 
 If obj is null or not an instance of LdapName, ClassCastException
 is thrown.
 
 Ordering of LDAP names follows the lexicographical rules for
 string comparison, with the extension that this applies to all
 the RDNs in the LDAP name. All the RDNs are lined up in their
 specified order and compared lexicographically.
 See Rdn.compareTo(Object obj)
 for RDN comparison rules.
 
 If this LDAP name is lexicographically lesser than obj,
 a negative number is returned.
 If this LDAP name is lexicographically greater than obj,
 a positive number is returned.

Specified by:
compareTo in interface Comparable<Object>
Specified by:
compareTo in interface Name
Parameters:
obj - The non-null LdapName instance to compare against.
Returns:
A negative integer, zero, or a positive integer as this Name
          is less than, equal to, or greater than the given obj.
Throws:
ClassCastException - if obj is null or not a LdapName.
See Also:
Comparable.compareTo(Object)


"
3,LdapName,2,boolean startsWith(LdapName prefix),False,,NULL
3,LdapName,3,LdapName getSuffix(int posn),False,,NULL
3,LdapName,4,int size(),True,,"

size
public int size()
Retrieves the number of components in this LDAP name.

Specified by:
size in interface Name
Returns:
The non-negative number of components in this LDAP name.


"
