Sample Number,ClassName,Snippet Number,Method,Exist
1,AbstractQueuedLongSynchronizer,1,void acquire(int arg),False
1,AbstractQueuedLongSynchronizer,2,void acquireInterruptibly(int arg),False
1,AbstractQueuedLongSynchronizer,3,boolean hasQueuedPredecessors(),True
1,AbstractQueuedLongSynchronizer,4,boolean hasQueuedThreads(),True
1,AbstractQueuedLongSynchronizer,5,boolean isHeldExclusively(),True
2,AbstractQueuedSynchronizer,1,boolean tryAcquire(int arg),True
2,AbstractQueuedSynchronizer,2,void acquire(int arg),True
2,AbstractQueuedSynchronizer,3,int getState(),True
2,AbstractQueuedSynchronizer,4,Condition newCondition(),False
2,AbstractQueuedSynchronizer,5,void release(int arg),False
4,ReentrantLock,1,void lock(),True
4,ReentrantLock,2,void unlock(),True
4,ReentrantLock,3,boolean isLocked(),True
4,ReentrantLock,4,int getHoldCount(),True
4,ReentrantLock,5,boolean isHeldByCurrentThread(),True
5,ReentrantReadWriteLock,1,void readLock(),False
5,ReentrantReadWriteLock,2,void writeLock(),False
5,ReentrantReadWriteLock,3,void unlock(),False
5,ReentrantReadWriteLock,4,int getReadLockCount(),True
5,ReentrantReadWriteLock,5,boolean isWriteLocked(),True
6,ReentrantReadWriteLock.ReadLock,1,void lock(),True
6,ReentrantReadWriteLock.ReadLock,2,void unlock(),True
6,ReentrantReadWriteLock.ReadLock,3,int getQueueLength(),False
6,ReentrantReadWriteLock.ReadLock,4,boolean tryLock(),True
6,ReentrantReadWriteLock.ReadLock,5,"boolean tryLock(long timeout, TimeUnit unit)",True
8,StampedLock,1,long tryOptimisticRead(),True
8,StampedLock,2,long tryReadLock(),True
8,StampedLock,3,long tryWriteLock(),True
8,StampedLock,4,boolean tryConvertToWriteLock(long stamp),False
8,StampedLock,5,long tryConvertToOptimisticRead(long stamp),True
