Sample Number,ClassName,Snippet Number,Method,Exist,Description
0,SerialArray,1,boolean add(E e),False,NULL
0,SerialArray,2,"void add(int index, E element)",False,NULL
0,SerialArray,3,boolean addAll(Collection<? extends E> c),False,NULL
0,SerialArray,4,"boolean addAll(int index, Collection<? extends E> c)",False,NULL
0,SerialArray,5,void clear(),False,NULL
1,SerialBlob,1,SerialBlob(byte[] bytes),False,NULL
1,SerialBlob,2,"byte[] getBytes(long pos, int length)",True,"Copies the specified number of bytes, starting at the given position, from this SerialBlob object to another array of bytes."
1,SerialBlob,3,int length(),False,NULL
1,SerialBlob,4,InputStream getBinaryStream(),True,Returns this SerialBlob object as an input stream.
1,SerialBlob,5,OutputStream setBinaryStream(),False,NULL
2,SerialClob,1,SerialClob(String data),False,NULL
2,SerialClob,2,String getString(),False,NULL
2,SerialClob,3,Reader getCharacterStream(),True,Returns this SerialClob object's data as a stream of Unicode characters.
2,SerialClob,4,InputStream getAsciiStream(),True,Retrieves the CLOB value designated by this SerialClob object as an ascii stream.
2,SerialClob,5,long length(),True,Retrieves the number of characters in this SerialClob object's array of characters.
2,SerialClob,6,void truncate(long len),True,Truncates the CLOB value that this SerialClob object represents so that it has a length of len characters.
2,SerialClob,7,void setString(String data),False,NULL
2,SerialClob,8,void setCharacterStream(Reader reader),False,NULL
2,SerialClob,9,void setAsciiStream(InputStream stream),False,NULL
2,SerialClob,10,void free(),True,This method frees the SeriableClob object and releases the resources that it holds.
3,SerialDatalink,1,boolean add(E e),False,NULL
3,SerialDatalink,2,void clear(),False,NULL
3,SerialDatalink,3,boolean contains(Object o),False,NULL
3,SerialDatalink,4,boolean remove(Object o),False,NULL
3,SerialDatalink,5,int size(),False,NULL
4,SerialJavaObject,1,boolean add(E e),False,NULL
4,SerialJavaObject,2,void clear(),False,NULL
4,SerialJavaObject,3,boolean contains(Object o),False,NULL
4,SerialJavaObject,4,boolean equals(Object o),True,Compares this SerialJavaObject to the specified object.
4,SerialJavaObject,5,E get(int index),False,NULL
4,SerialJavaObject,6,int indexOf(Object o),False,NULL
4,SerialJavaObject,7,boolean isEmpty(),False,NULL
4,SerialJavaObject,8,int lastIndexOf(Object o),False,NULL
4,SerialJavaObject,9,E remove(int index),False,NULL
4,SerialJavaObject,10,boolean remove(Object o),False,NULL
4,SerialJavaObject,11,"E set(int index, E element)",False,NULL
4,SerialJavaObject,12,int size(),False,NULL
4,SerialJavaObject,13,Object[] toArray(),False,NULL
4,SerialJavaObject,14,<T> T[] toArray(T[] a),False,NULL
4,SerialJavaObject,15,ListIterator<E> listIterator(),False,NULL
4,SerialJavaObject,16,ListIterator<E> listIterator(int index),False,NULL
4,SerialJavaObject,17,boolean retainAll(Collection<?> c),False,NULL
4,SerialJavaObject,18,boolean removeAll(Collection<?> c),False,NULL
4,SerialJavaObject,19,boolean containsAll(Collection<?> c),False,NULL
4,SerialJavaObject,20,boolean addAll(Collection<? extends E> c),False,NULL
4,SerialJavaObject,21,"boolean addAll(int index, Collection<? extends E> c)",False,NULL
4,SerialJavaObject,22,boolean removeAll(Collection<?> c),False,NULL
4,SerialJavaObject,23,boolean containsAll(Collection<?> c),False,NULL
4,SerialJavaObject,24,boolean addAll(Collection<? extends E> c),False,NULL
4,SerialJavaObject,25,"boolean addAll(int index, Collection<? extends E> c)",False,NULL
5,SerialRef,1,SerialRef(Object o),False,NULL
5,SerialRef,2,Object getObject(),True,Returns an Object representing the SQL structured type to which this SerialRef object refers.
5,SerialRef,3,boolean equals(Object obj),True,Compares this SerialRef to the specified object.
5,SerialRef,4,int hashCode(),True,Returns a hash code for this SerialRef.
5,SerialRef,5,String toString(),False,NULL
6,SerialStruct,1,boolean add(E e),False,NULL
6,SerialStruct,2,void clear(),False,NULL
6,SerialStruct,3,boolean contains(Object o),False,NULL
6,SerialStruct,4,boolean remove(Object o),False,NULL
6,SerialStruct,5,int size(),False,NULL
