FileName,UsedPackage
FileCacheImageInputStream_1,True
FileCacheImageInputStream_3,True
FileCacheImageInputStream_4,True
FileCacheImageInputStream_5,True
FileCacheImageOutputStream_1,True
FileCacheImageOutputStream_3,True
FileCacheImageOutputStream_4,True
FileCacheImageOutputStream_5,True
FileImageInputStream_1,True
FileImageInputStream_2,True
FileImageInputStream_3,True
FileImageInputStream_4,True
FileImageInputStream_5,True
FileImageOutputStream_1,True
FileImageOutputStream_2,True
IIOByteBuffer_4,True
ImageInputStreamImpl_1,True
ImageInputStreamImpl_2,True
ImageInputStreamImpl_3,True
ImageInputStreamImpl_4,True
ImageInputStreamImpl_5,True
ImageOutputStreamImpl_1,True
ImageOutputStreamImpl_2,True
ImageOutputStreamImpl_3,True
ImageOutputStreamImpl_4,True
ImageOutputStreamImpl_5,True
MemoryCacheImageInputStream_1,True
MemoryCacheImageInputStream_2,True
MemoryCacheImageInputStream_3,True
MemoryCacheImageOutputStream_1,True
MemoryCacheImageOutputStream_2,True
