Sample Number,ClassName,Snippet Number,Method,Exist,Description,Full Description
0,Boolean,1,boolean booleanValue(),True,,"

booleanValue
public boolean booleanValue()
Returns the value of this Boolean object as a boolean
 primitive.

Returns:
the primitive boolean value of this object.


"
0,Boolean,2,int compareTo(Boolean b),True,,"

compareTo
public int compareTo(Boolean b)
Compares this Boolean instance with another.

Specified by:
compareTo in interface Comparable<Boolean>
Parameters:
b - the Boolean instance to be compared
Returns:
zero if this object represents the same boolean value as the
          argument; a positive value if this object represents true
          and the argument represents false; and a negative value if
          this object represents false and the argument represents true
Throws:
NullPointerException - if the argument is null
Since:
1.5
See Also:
Comparable


"
0,Boolean,3,int hashCode(),True,,"

hashCode
public int hashCode()
Returns a hash code for this Boolean object.

Overrides:
hashCode in class Object
Returns:
the integer 1231 if this object represents
 true; returns the integer 1237 if this
 object represents false.
See Also:
Object.equals(java.lang.Object), 
System.identityHashCode(java.lang.Object)


"
0,Boolean,4,String toString(),True,,"

toString
public String toString()
Returns a String object representing this Boolean's
 value.  If this object represents the value true,
 a string equal to ""true"" is returned. Otherwise, a
 string equal to ""false"" is returned.

Overrides:
toString in class Object
Returns:
a string representation of this object.


"
0,Boolean,5,Boolean valueOf(boolean b),True,,"

valueOf
public static Boolean valueOf(boolean b)
Returns a Boolean instance representing the specified
 boolean value.  If the specified boolean value
 is true, this method returns Boolean.TRUE;
 if it is false, this method returns Boolean.FALSE.
 If a new Boolean instance is not required, this method
 should generally be used in preference to the constructor
 Boolean(boolean), as this method is likely to yield
 significantly better space and time performance.

Parameters:
b - a boolean value.
Returns:
a Boolean instance representing b.
Since:
1.4


"
1,Byte,1,byte byteValue(),True,,"

byteValue
public byte byteValue()
Returns the value of this Byte as a
 byte.

Overrides:
byteValue in class Number
Returns:
the numeric value represented by this object after conversion
          to type byte.


"
1,Byte,2,int compareTo(Byte anotherByte),True,,"

compareTo
public int compareTo(Byte anotherByte)
Compares two Byte objects numerically.

Specified by:
compareTo in interface Comparable<Byte>
Parameters:
anotherByte - the Byte to be compared.
Returns:
the value 0 if this Byte is
          equal to the argument Byte; a value less than
          0 if this Byte is numerically less
          than the argument Byte; and a value greater than
           0 if this Byte is numerically
           greater than the argument Byte (signed
           comparison).
Since:
1.2


"
1,Byte,3,Byte valueOf(byte b),True,,"

valueOf
public static Byte valueOf(byte b)
Returns a Byte instance representing the specified
 byte value.
 If a new Byte instance is not required, this method
 should generally be used in preference to the constructor
 Byte(byte), as this method is likely to yield
 significantly better space and time performance since
 all byte values are cached.

Parameters:
b - a byte value.
Returns:
a Byte instance representing b.
Since:
1.5


"
1,Byte,4,String toString(),True,,"

toString
public String toString()
Returns a String object representing this
 Byte's value.  The value is converted to signed
 decimal representation and returned as a string, exactly as if
 the byte value were given as an argument to the
 toString(byte) method.

Overrides:
toString in class Object
Returns:
a string representation of the value of this object in
          base 10.


"
1,Byte,5,Byte valueOf(String s),True,,"

valueOf
public static Byte valueOf(String s)
                    throws NumberFormatException
Returns a Byte object holding the value
 given by the specified String. The argument is
 interpreted as representing a signed decimal byte,
 exactly as if the argument were given to the parseByte(java.lang.String) method. The result is a
 Byte object that represents the byte
 value specified by the string.

  In other words, this method returns a Byte object
 equal to the value of:

 
new Byte(Byte.parseByte(s))


Parameters:
s - the string to be parsed
Returns:
a Byte object holding the value
                  represented by the string argument
Throws:
NumberFormatException - If the String does
                  not contain a parsable byte.


"
2,Character,1,char charValue(),True,,"

charValue
public char charValue()
Returns the value of this Character object.

Returns:
the primitive char value represented by
          this object.


"
2,Character,2,int compareTo(Character anotherChar),True,,"

compareTo
public int compareTo(Character anotherCharacter)
Compares two Character objects numerically.

Specified by:
compareTo in interface Comparable<Character>
Parameters:
anotherCharacter - the Character to be compared.
Returns:
the value 0 if the argument Character
          is equal to this Character; a value less than
          0 if this Character is numerically less
          than the Character argument; and a value greater than
          0 if this Character is numerically greater
          than the Character argument (unsigned comparison).
          Note that this is strictly a numerical comparison; it is not
          locale-dependent.
Since:
1.2


"
2,Character,3,boolean equals(Object obj),True,,"

equals
public boolean equals(Object obj)
Compares this object against the specified object.
 The result is true if and only if the argument is not
 null and is a Character object that
 represents the same char value as this object.

Overrides:
equals in class Object
Parameters:
obj - the object to compare with.
Returns:
true if the objects are the same;
          false otherwise.
See Also:
Object.hashCode(), 
HashMap


"
2,Character,4,int hashCode(),True,,"

hashCode
public int hashCode()
Returns a hash code for this Character; equal to the result
 of invoking charValue().

Overrides:
hashCode in class Object
Returns:
a hash code value for this Character
See Also:
Object.equals(java.lang.Object), 
System.identityHashCode(java.lang.Object)


"
2,Character,5,String toString(),True,,"

toString
public String toString()
Returns a String object representing this
 Character's value.  The result is a string of
 length 1 whose sole component is the primitive
 char value represented by this
 Character object.

Overrides:
toString in class Object
Returns:
a string representation of this object.


"
3,Character.Subset,1,boolean equals(Object obj),True,,"

equals
public final boolean equals(Object obj)
Compares two Subset objects for equality.
 This method returns true if and only if
 this and the argument refer to the same
 object; since this method is final, this
 guarantee holds for all subclasses.

Overrides:
equals in class Object
Parameters:
obj - the reference object with which to compare.
Returns:
true if this object is the same as the obj
          argument; false otherwise.
See Also:
Object.hashCode(), 
HashMap


"
3,Character.Subset,2,int hashCode(),True,,"

hashCode
public final int hashCode()
Returns the standard hash code as defined by the
 Object.hashCode() method.  This method
 is final in order to ensure that the
 equals and hashCode methods will
 be consistent in all subclasses.

Overrides:
hashCode in class Object
Returns:
a hash code value for this object.
See Also:
Object.equals(java.lang.Object), 
System.identityHashCode(java.lang.Object)


"
3,Character.Subset,3,String toString(),True,,"

toString
public final String toString()
Returns the name of this subset.

Overrides:
toString in class Object
Returns:
a string representation of the object.


"
3,Character.Subset,4,int compareTo(Character.Subset o),False,,NULL
3,Character.Subset,5,boolean equals(Object obj),True,,"

equals
public final boolean equals(Object obj)
Compares two Subset objects for equality.
 This method returns true if and only if
 this and the argument refer to the same
 object; since this method is final, this
 guarantee holds for all subclasses.

Overrides:
equals in class Object
Parameters:
obj - the reference object with which to compare.
Returns:
true if this object is the same as the obj
          argument; false otherwise.
See Also:
Object.hashCode(), 
HashMap


"
4,Character.UnicodeBlock,1,boolean of(int codePoint),False,,NULL
4,Character.UnicodeBlock,2,String toString(),False,,NULL
4,Character.UnicodeBlock,3,UnicodeBlock forName(String blockName),False,,NULL
4,Character.UnicodeBlock,4,int getEnd(),False,,NULL
4,Character.UnicodeBlock,5,int getStart(),False,,NULL
5,Class,1,String getName(),True,,"

getName
public String getName()
Returns the  name of the entity (class, interface, array class,
 primitive type, or void) represented by this Class object,
 as a String.

  If this class object represents a reference type that is not an
 array type then the binary name of the class is returned, as specified
 by
 The Java™ Language Specification.

  If this class object represents a primitive type or void, then the
 name returned is a String equal to the Java language
 keyword corresponding to the primitive type or void.

  If this class object represents a class of arrays, then the internal
 form of the name consists of the name of the element type preceded by
 one or more '[' characters representing the depth of the array
 nesting.  The encoding of element type names is as follows:

 
 Element Type       Encoding
  boolean            Z
  byte               B
  char               C
  class or interface
                             Lclassname;
  double             D
  float              F
  int                I
  long               J
  short              S
 
 The class or interface name classname is the binary name of
 the class specified above.

  Examples:
 
 String.class.getName()
     returns ""java.lang.String""
 byte.class.getName()
     returns ""byte""
 (new Object[3]).getClass().getName()
     returns ""[Ljava.lang.Object;""
 (new int[3][4][5][6][7][8][9]).getClass().getName()
     returns ""[[[[[[[I""
 

Returns:
the name of the class or interface
          represented by this object.


"
5,Class,2,Class<?>[] getInterfaces(),True,,"

getInterfaces
public Class<?>[] getInterfaces()
Determines the interfaces implemented by the class or interface
 represented by this object.

  If this object represents a class, the return value is an array
 containing objects representing all interfaces implemented by the
 class. The order of the interface objects in the array corresponds to
 the order of the interface names in the implements clause
 of the declaration of the class represented by this object. For
 example, given the declaration:
 
class Shimmer implements FloorWax, DessertTopping { ... }

 suppose the value of s is an instance of
 Shimmer; the value of the expression:
 
s.getClass().getInterfaces()[0]

 is the Class object that represents interface
 FloorWax; and the value of:
 
s.getClass().getInterfaces()[1]

 is the Class object that represents interface
 DessertTopping.

  If this object represents an interface, the array contains objects
 representing all interfaces extended by the interface. The order of the
 interface objects in the array corresponds to the order of the interface
 names in the extends clause of the declaration of the
 interface represented by this object.

  If this object represents a class or interface that implements no
 interfaces, the method returns an array of length 0.

  If this object represents a primitive type or void, the method
 returns an array of length 0.

  If this Class object represents an array type, the
 interfaces Cloneable and java.io.Serializable are
 returned in that order.

Returns:
an array of interfaces implemented by this class.


"
5,Class,3,Class<?> getSuperclass(),False,,NULL
5,Class,4,boolean isInterface(),True,,"

isInterface
public boolean isInterface()
Determines if the specified Class object represents an
 interface type.

Returns:
true if this object represents an interface;
          false otherwise.


"
5,Class,5,Object newInstance(),False,,NULL
6,ClassLoader,1,Class<?> loadClass(String name),True,,"

loadClass
public Class<?> loadClass(String name)
                   throws ClassNotFoundException
Loads the class with the specified binary name.
 This method searches for classes in the same manner as the loadClass(String, boolean) method.  It is invoked by the Java virtual
 machine to resolve class references.  Invoking this method is equivalent
 to invoking loadClass(name,
 false).

Parameters:
name - The binary name of the class
Returns:
The resulting Class object
Throws:
ClassNotFoundException - If the class was not found


"
6,ClassLoader,2,Class<?> findClass(String name),True,,"

findClass
protected Class<?> findClass(String name)
                      throws ClassNotFoundException
Finds the class with the specified binary name.
 This method should be overridden by class loader implementations that
 follow the delegation model for loading classes, and will be invoked by
 the loadClass method after checking the
 parent class loader for the requested class.  The default implementation
 throws a ClassNotFoundException.

Parameters:
name - The binary name of the class
Returns:
The resulting Class object
Throws:
ClassNotFoundException - If the class could not be found
Since:
1.2


"
6,ClassLoader,3,URL getResource(String name),True,,"

getResource
public URL getResource(String name)
Finds the resource with the given name.  A resource is some data
 (images, audio, text, etc) that can be accessed by class code in a way
 that is independent of the location of the code.

  The name of a resource is a '/'-separated path name that
 identifies the resource.

  This method will first search the parent class loader for the
 resource; if the parent is null the path of the class loader
 built-in to the virtual machine is searched.  That failing, this method
 will invoke findResource(String) to find the resource.  

API Note:
When overriding this method it is recommended that an
 implementation ensures that any delegation is consistent with the getResources(String) method.
Parameters:
name - The resource name
Returns:
A URL object for reading the resource, or
          null if the resource could not be found or the invoker
          doesn't have adequate  privileges to get the resource.
Since:
1.1


"
6,ClassLoader,4,Enumeration<URL> getResources(String name),True,,"

getResources
public Enumeration<URL> getResources(String name)
                              throws IOException
Finds all the resources with the given name. A resource is some data
 (images, audio, text, etc) that can be accessed by class code in a way
 that is independent of the location of the code.

 The name of a resource is a /-separated path name that
 identifies the resource.

  The search order is described in the documentation for getResource(String).  

API Note:
When overriding this method it is recommended that an
 implementation ensures that any delegation is consistent with the getResource(String) method. This should
 ensure that the first element returned by the Enumeration's
 nextElement method is the same resource that the
 getResource(String) method would return.
Parameters:
name - The resource name
Returns:
An enumeration of URL objects for
          the resource.  If no resources could  be found, the enumeration
          will be empty.  Resources that the class loader doesn't have
          access to will not be in the enumeration.
Throws:
IOException - If I/O errors occur
Since:
1.2
See Also:
findResources(String)


"
