Sample Number,ClassName,Snippet Number,Method,Exist
0,_BindingIteratorImplBase,1,boolean hasNext(),False
0,_BindingIteratorImplBase,2,org.omg.CosNaming.Binding next(),False
0,_BindingIteratorImplBase,3,void remove(),False
0,_BindingIteratorImplBase,4,void reset(),False
0,_BindingIteratorImplBase,5,boolean hasMoreElements(),False
1,_BindingIteratorStub,1,boolean hasNext(),False
1,_BindingIteratorStub,2,org.omg.CosNaming.Binding next(),False
1,_BindingIteratorStub,3,void remove(),False
1,_BindingIteratorStub,4,void reset(),False
1,_BindingIteratorStub,5,boolean hasMoreElements(),False
2,_NamingContextExtStub,1,org.omg.CosNaming.NamingContextExtStub#resolve_str(String name),False
2,_NamingContextExtStub,2,org.omg.CosNaming.NamingContextExtStub#resolve_any(org.omg.CosNaming.NamingContext.NameComponent name),False
2,_NamingContextExtStub,3,"org.omg.CosNaming.NamingContextExtStub#new_context(org.omg.CosNaming.NamingContext.NameComponent name, org.omg.CosNaming.NamingContextExt nc)",False
2,_NamingContextExtStub,4,org.omg.CosNaming.NamingContextExtStub#delete_context(org.omg.CosNaming.NamingContext.NameComponent name),False
2,_NamingContextExtStub,5,"org.omg.CosNaming.NamingContextExtStub#bind_new_context(org.omg.CosNaming.NamingContext.NameComponent name, org.omg.CosNaming.NamingContextExt nc)",False
3,_NamingContextImplBase,1,"void bind(Name name, Binding binding)",False
3,_NamingContextImplBase,2,Binding resolve(Name name),False
3,_NamingContextImplBase,3,"void rebind(Name name, Binding binding)",False
3,_NamingContextImplBase,4,void unbind(Name name),False
3,_NamingContextImplBase,5,"NameList list(Name name, int how_many)",False
4,_NamingContextStub,1,org.omg.CosNaming.NamingContextExtStub.resolve_string(String name),False
4,_NamingContextStub,2,"org.omg.CosNaming.NamingContextExtStub.rebind_string(String name, org.omg.CORBA.Object obj)",False
4,_NamingContextStub,3,org.omg.CosNaming.NamingContextExtStub.unbind_string(String name),False
4,_NamingContextStub,4,"org.omg.CosNaming.NamingContextExtStub.list_string(String name, int how_many)",False
4,_NamingContextStub,5,org.omg.CosNaming.NamingContextExtStub.resolve_any(org.omg.CORBA.Any name),False
5,Binding,1,void set_context(org.omg.CORBA.Object context),False
5,Binding,2,org.omg.CORBA.Object get_object(),False
5,Binding,3,org.omg.CosNaming.NamingContext get_context(),False
5,Binding,4,String get_name(),False
5,Binding,5,void set_name(String name),False
6,BindingHelper,1,org.omg.CosNaming.BindingHelper.string_to_name(String name),False
6,BindingHelper,2,org.omg.CosNaming.BindingHelper.name_to_string(org.omg.CosNaming.Name name),False
6,BindingHelper,3,org.omg.CosNaming.BindingHelper.copy_to_java_naming_name(org.omg.CosNaming.Name src),False
6,BindingHelper,4,org.omg.CosNaming.BindingHelper.copy_to_omg_naming_context(org.omg.CosNaming.NamingContext src),False
6,BindingHelper,5,org.omg.CosNaming.BindingHelper.copy_to_java_naming_context(javax.naming.Context src),False
7,BindingHolder,1,void set_binding(org.omg.CosNaming.Binding binding),False
7,BindingHolder,2,org.omg.CosNaming.Binding get_binding(),False
7,BindingHolder,3,void set_address(org.omg.CORBA.Object address),False
7,BindingHolder,4,org.omg.CORBA.Object get_address(),False
7,BindingHolder,5,void set_type(short type),False
7,BindingHolder,6,short get_type(),False
7,BindingHolder,7,void set_name(String name),False
7,BindingHolder,8,String get_name(),False
7,BindingHolder,9,void set_context(org.omg.CosNaming.NamingContext context),False
7,BindingHolder,10,org.omg.CosNaming.NamingContext get_context(),False
7,BindingHolder,11,void set_server_name(org.omg.CosNaming.Name server_name),False
7,BindingHolder,12,org.omg.CosNaming.Name get_server_name(),False
7,BindingHolder,13,void set_port(int port),False
7,BindingHolder,14,int get_port(),False
7,BindingHolder,15,void set_id(String id),False
7,BindingHolder,16,String get_id(),False
7,BindingHolder,17,void set_kind(short kind),False
7,BindingHolder,18,short get_kind(),False
