Sample Number,ClassName,Snippet Number,Method,Exist
0,ConnectionEvent,1,void setTransactionIsolation(int level),False
0,ConnectionEvent,2,int getTransactionIsolation(),False
0,ConnectionEvent,3,void setAutoCommit(boolean autoCommit),False
0,ConnectionEvent,4,boolean getAutoCommit(),False
0,ConnectionEvent,5,void commit(),False
1,RowSetEvent,1,void rowChanged(RowSetEvent event),False
1,RowSetEvent,2,void rowSetChanged(RowSetEvent event),False
1,RowSetEvent,3,void cursorMoved(RowSetEvent event),False
1,RowSetEvent,4,void rowDeleted(RowSetEvent event),False
1,RowSetEvent,5,void rowInserted(RowSetEvent event),False
2,StatementEvent,1,void setStatement(Statement stmt),False
2,StatementEvent,2,Statement getStatement(),False
2,StatementEvent,3,void setConnection(Connection conn),False
2,StatementEvent,4,Connection getConnection(),False
2,StatementEvent,5,void setSQL(String sql),False
2,StatementEvent,6,String getSQL(),False
2,StatementEvent,7,void setOldState(int oldState),False
2,StatementEvent,8,int getOldState(),False
2,StatementEvent,9,void setNewState(int newState),False
2,StatementEvent,10,int getNewState(),False
2,StatementEvent,11,void setOldSQLState(String oldSQLState),False
2,StatementEvent,12,String getOldSQLState(),False
2,StatementEvent,13,void setNewSQLState(String newSQLState),False
2,StatementEvent,14,String getNewSQLState(),False
2,StatementEvent,15,void setOldErrorCode(int oldErrorCode),False
2,StatementEvent,16,int getOldErrorCode(),False
2,StatementEvent,17,void setNewErrorCode(int newErrorCode),False
2,StatementEvent,18,int getNewErrorCode(),False
2,StatementEvent,19,void setOldError(Throwable oldError),False
2,StatementEvent,20,Throwable getOldError(),False
2,StatementEvent,21,void setNewError(Throwable newError),False
2,StatementEvent,22,Throwable getNewError(),False
2,StatementEvent,23,void setOldWarning(SQLWarning oldWarning),False
2,StatementEvent,24,SQLWarning getOldWarning(),False
2,StatementEvent,25,void setNewWarning(SQLWarning newWarning),False
2,StatementEvent,26,SQLWarning getNewWarning(),False
