Sample Number,ClassName,Snippet Number,Method,Exist,Description
0,AncestorEvent,1,"AncestorEvent(Object source, int id)",False,NULL
0,AncestorEvent,2,"AncestorEvent(Object source, int id, Object ancestor, Object descendant)",False,NULL
0,AncestorEvent,3,Object getAncestor(),False,NULL
0,AncestorEvent,4,Object getChanged(),False,NULL
0,AncestorEvent,5,Object getSource(),False,NULL
1,CaretEvent,1,"CaretEvent(Object source, int dot, int caretPosition)",False,NULL
1,CaretEvent,2,int getDot(),True,Fetches the location of the caret.
1,CaretEvent,3,int getCaretPosition(),False,NULL
1,CaretEvent,4,Object getSource(),False,NULL
1,CaretEvent,5,void setDot(int dot),False,NULL
1,CaretEvent,6,void setCaretPosition(int caretPosition),False,NULL
1,CaretEvent,7,void setSource(Object source),False,NULL
1,CaretEvent,8,void setChanged(),False,NULL
1,CaretEvent,9,void setChanged(boolean changed),False,NULL
1,CaretEvent,10,boolean hasChanged(),False,NULL
2,ChangeEvent,1,ChangeEvent(),False,NULL
2,ChangeEvent,2,getSource(),False,NULL
2,ChangeEvent,3,getType(),False,NULL
2,ChangeEvent,4,setSource(Object source),False,NULL
2,ChangeEvent,5,setType(int type),False,NULL
4,EventListenerList,1,void add(EventListenerListListener l),False,NULL
4,EventListenerList,2,void remove(EventListenerListListener l),False,NULL
4,EventListenerList,3,EventListenerListListener[] getListeners(),False,NULL
4,EventListenerList,4,"void fireIntervalAdded(Object source, int index0, int index1)",False,NULL
4,EventListenerList,5,"void fireIntervalRemoved(Object source, int index0, int index1)",False,NULL
5,HyperlinkEvent,1,"HyperlinkEvent(EventObject source, URL url, String description, int eventType)",False,NULL
5,HyperlinkEvent,2,getEventType(),False,NULL
5,HyperlinkEvent,3,getDescription(),False,NULL
5,HyperlinkEvent,4,getURL(),False,NULL
5,HyperlinkEvent,5,getSource(),False,NULL
6,HyperlinkEvent.EventType,1,final EventType ENTERED,False,NULL
6,HyperlinkEvent.EventType,2,final EventType EXITED,False,NULL
6,HyperlinkEvent.EventType,3,final EventType ACTIVATED,False,NULL
6,HyperlinkEvent.EventType,4,String toString(),True,Converts the type to a string.
6,HyperlinkEvent.EventType,5,boolean equals(Object obj),False,NULL
7,InternalFrameAdapter,1,void internalFrameActivated(InternalFrameEvent e),True,Invoked when an internal frame is activated.
7,InternalFrameAdapter,2,void internalFrameClosed(InternalFrameEvent e),True,Invoked when an internal frame has been closed.
