FileName,Compilable,Runnable,Correct
AttributeSetUtilities_1,True,False,False
EnumSyntax_2,False,False,False
EnumSyntax_4,False,False,False
EnumSyntax_5,False,False,False
IntegerSyntax_1,False,False,False
IntegerSyntax_2,False,False,False
IntegerSyntax_3,False,False,False
IntegerSyntax_4,False,False,False
ResolutionSyntax_4,False,False,False
ResolutionSyntax_5,False,False,False
SetOfIntegerSyntax_2,False,False,False
Size2DSyntax_3,False,False,False
Size2DSyntax_4,False,False,False
Size2DSyntax_5,False,False,False
TextSyntax_1,False,False,False
TextSyntax_2,False,False,False
TextSyntax_3,False,False,False
TextSyntax_4,False,False,False
URISyntax_2,False,False,False
URISyntax_3,False,False,False
URISyntax_4,False,False,False
