Sample Number,ClassName,Snippet Number,Method,Exist,Description
0,AttributeSetUtilities,1,AttributeSet unmodifiableView(AttributeSet attributeSet),True
0,AttributeSetUtilities,2,"boolean verifyAttributeCategory(Attribute attribute, Class<? extends Attribute> category)",False
0,AttributeSetUtilities,3,"boolean verifyAttributeValue(Attribute attribute, Object value)",False
0,AttributeSetUtilities,4,"boolean verifyCategoryForValue(Class<? extends Attribute> category, Object value)",False
0,AttributeSetUtilities,5,boolean verifyAttributeValueSet(AttributeSet attributeSet),False
1,DateTimeSyntax,1,int getHour(),False
1,DateTimeSyntax,2,int getMinute(),False
1,DateTimeSyntax,3,int getSecond(),False
1,DateTimeSyntax,4,int getYear(),False
1,DateTimeSyntax,5,int getMonth(),False
2,EnumSyntax,1,boolean equals(Object obj),False
2,EnumSyntax,2,int hashCode(),True
2,EnumSyntax,3,String getName(),False
2,EnumSyntax,4,String toString(),True
2,EnumSyntax,5,int getValue(),True
3,HashAttributeSet,1,boolean add(javax.print.attribute.PrintJobAttribute attribute),False
3,HashAttributeSet,2,boolean add(javax.print.attribute.PrintRequestAttribute attribute),False
3,HashAttributeSet,3,boolean add(javax.print.attribute.PrintServiceAttribute attribute),False
3,HashAttributeSet,4,boolean add(javax.print.attribute.standard.PrinterState reason),False
3,HashAttributeSet,5,boolean add(javax.print.attribute.standard.PrinterStateReasons reasons),False
4,HashDocAttributeSet,1,boolean add(javax.print.attribute.DocAttribute attribute),False
4,HashDocAttributeSet,2,boolean addAll(javax.print.attribute.DocAttributeSet attributes),False
4,HashDocAttributeSet,3,boolean remove(Class<? extends javax.print.attribute.DocAttribute> category),False
4,HashDocAttributeSet,4,boolean remove(javax.print.attribute.DocAttribute attribute),False
4,HashDocAttributeSet,5,void clear(),False
5,HashPrintJobAttributeSet,1,boolean add(javax.print.attribute.PrintJobAttribute attribute),False
5,HashPrintJobAttributeSet,2,boolean addAll(javax.print.attribute.PrintJobAttributeSet attributes),False
5,HashPrintJobAttributeSet,3,boolean remove(Class<? extends javax.print.attribute.Attribute> category),False
5,HashPrintJobAttributeSet,4,boolean remove(javax.print.attribute.Attribute attribute),False
5,HashPrintJobAttributeSet,5,void clear(),False
6,HashPrintRequestAttributeSet,1,boolean add(javax.print.attribute.PrintRequestAttribute attribute),False
6,HashPrintRequestAttributeSet,2,boolean addAll(javax.print.attribute.PrintRequestAttributeSet attributes),False
6,HashPrintRequestAttributeSet,3,boolean remove(Class<? extends javax.print.attribute.PrintRequestAttribute> category),False
6,HashPrintRequestAttributeSet,4,boolean containsKey(Class<? extends javax.print.attribute.PrintRequestAttribute> category),False
6,HashPrintRequestAttributeSet,5,int size(),False
7,HashPrintServiceAttributeSet,1,boolean add(javax.print.attribute.PrintServiceAttribute attribute),False
7,HashPrintServiceAttributeSet,2,boolean addAll(javax.print.attribute.PrintServiceAttributeSet attributes),False
7,HashPrintServiceAttributeSet,3,boolean remove(Class<? extends javax.print.attribute.Attribute> category),False
7,HashPrintServiceAttributeSet,4,boolean containsKey(Class<? extends javax.print.attribute.Attribute> category),False
7,HashPrintServiceAttributeSet,5,int size(),False
8,IntegerSyntax,1,int getValue(),True
8,IntegerSyntax,2,boolean equals(Object object),True
8,IntegerSyntax,3,int hashCode(),True
8,IntegerSyntax,4,String toString(),True
8,IntegerSyntax,5,IntegerSyntax clone(),False
9,ResolutionSyntax,1,int[] getCrossFeedResolution(),False
9,ResolutionSyntax,2,int[] getFeedResolution(),False
9,ResolutionSyntax,3,int[] getResolution(),False
9,ResolutionSyntax,4,int[] getResolution(int units),True
9,ResolutionSyntax,5,boolean lessThanOrEquals(ResolutionSyntax other),True
10,SetOfIntegerSyntax,1,int[] getValues(),False
10,SetOfIntegerSyntax,2,boolean contains(int value),True
10,SetOfIntegerSyntax,3,int size(),False
10,SetOfIntegerSyntax,4,void addValue(int value),False
10,SetOfIntegerSyntax,5,void removeValue(int value),False
11,Size2DSyntax,1,int getX(Size2DSyntax size),False
11,Size2DSyntax,2,int getY(Size2DSyntax size),False
11,Size2DSyntax,3,boolean equals(Object object),True
11,Size2DSyntax,4,int hashCode(),True
11,Size2DSyntax,5,String toString(),True
12,TextSyntax,1,String getValue(),True
12,TextSyntax,2,int hashCode(),True
12,TextSyntax,3,boolean equals(Object object),True
12,TextSyntax,4,String toString(),True
12,TextSyntax,5,int compareTo(TextSyntax textSyntax),False
13,URISyntax,1,URI getValue(),False
13,URISyntax,2,boolean equals(Object object),True
13,URISyntax,3,int hashCode(),True
13,URISyntax,4,String toString(),True
13,URISyntax,5,Class<? extends Attribute> getCategory(),False
