Sample Number,ClassName,Snippet Number,Method,Exist
0,AbstractChronology,1,Chronology getChronology(),False
0,AbstractChronology,2,boolean isSupported(TemporalField field),False
0,AbstractChronology,3,long range(TemporalField field),False
0,AbstractChronology,4,long get(TemporalField field),False
0,AbstractChronology,5,ChronoLocalDate localDate(),False
1,HijrahChronology,1,HijrahDate date(),False
1,HijrahChronology,2,HijrahDate time(),False
1,HijrahChronology,3,HijrahDate date(TemporalQuery<HijrahDate> query),False
1,HijrahChronology,4,HijrahDate time(TemporalQuery<HijrahDate> query),False
1,HijrahChronology,5,HijrahDate date(TemporalAdjuster adjuster),False
1,HijrahChronology,6,HijrahDate time(TemporalAdjuster adjuster),False
1,HijrahChronology,7,HijrahDate date(long temporal),False
1,HijrahChronology,8,HijrahDate time(long temporal),False
1,HijrahChronology,9,HijrahDate date(TemporalAccessor accessor),True
1,HijrahChronology,10,HijrahDate time(TemporalAccessor accessor),False
1,HijrahChronology,11,"HijrahDate date(TemporalUnit unit, long amount)",False
1,HijrahChronology,12,"HijrahDate time(TemporalUnit unit, long amount)",False
1,HijrahChronology,13,"HijrahDate date(TemporalField field, long newValue)",False
1,HijrahChronology,14,"HijrahDate time(TemporalField field, long newValue)",False
1,HijrahChronology,15,"HijrahDate date(TemporalField field, TemporalUnit unit, long amount)",False
1,HijrahChronology,16,"HijrahDate time(TemporalField field, TemporalUnit unit, long amount)",False
1,HijrahChronology,17,"HijrahDate date(TemporalField field, TemporalQuery<? extends Temporal> query)",False
1,HijrahChronology,18,"HijrahDate time(TemporalField field, TemporalQuery<? extends Temporal> query)",False
1,HijrahChronology,19,"HijrahDate date(TemporalAdjuster adjuster, TemporalQuery<? extends Temporal> query)",False
1,HijrahChronology,20,"HijrahDate time(TemporalAdjuster adjuster, TemporalQuery<? extends Temporal> query)",False
1,HijrahChronology,21,"HijrahDate date(TemporalAdjuster adjuster, long temporal)",False
1,HijrahChronology,22,"HijrahDate time(TemporalAdjuster adjuster, long temporal)",False
1,HijrahChronology,23,"HijrahDate date(TemporalAdjuster adjuster, TemporalAccessor accessor)",False
2,HijrahDate,1,HijrahDate ofEpochDay(long epochDay),False
2,HijrahDate,2,long toEpochDay(),True
2,HijrahDate,3,HijrahDate with(TemporalAdjuster adjuster),True
2,HijrahDate,4,"HijrahDate with(TemporalField field, long newValue)",True
2,HijrahDate,5,"long until(HijrahDate endDate, TemporalUnit unit)",False
3,IsoChronology,1,IsoChronology getChronology(),False
3,IsoChronology,2,ChronoField get(TemporalField field),False
