Sample Number,ClassName,Snippet Number,Method,Exist
0,PhantomReference,1,Object get(),False
0,PhantomReference,2,boolean isEnqueued(),False
0,PhantomReference,3,void clear(),False
0,PhantomReference,4,ReferenceQueue<? super T> queue(),False
0,PhantomReference,5,"Reference<T> tryCreate(ReferenceQueue queue, T referent)",False
1,Reference,1,Object get(),False
1,Reference,2,void clear(),True
1,Reference,3,boolean isEnqueued(),True
1,Reference,4,ReferenceQueue<? super T> queue(),False
1,Reference,5,void enqueue(),False
2,ReferenceQueue,1,Reference<? extends T> poll(),True
2,ReferenceQueue,2,Reference<? extends T> remove(),True
2,ReferenceQueue,3,ReferenceQueue(),False
2,ReferenceQueue,4,void register(Reference<? extends T> r),False
2,ReferenceQueue,5,boolean remove(Reference<? extends T> r),False
3,SoftReference,1,T get(),True
3,SoftReference,2,void clear(),False
3,SoftReference,3,boolean isEnqueued(),False
3,SoftReference,4,void enqueue(),False
3,SoftReference,5,void finalizeReferent(),False
4,WeakReference,1,T get(),False
4,WeakReference,2,void clear(),False
4,WeakReference,3,boolean enqueue(),False
4,WeakReference,4,boolean isEnqueued(),False
4,WeakReference,5,T rget(),False
