ClassName,Method,Return Type,Description
AclEntry,equals(Object ob),boolean,Compares the specified object with this ACL entry for equality.
AclEntry,flags(),Set<AclEntryFlag>,Returns a copy of the flags component.
AclEntry,hashCode(),int,Returns the hash-code value for this ACL entry.
AclEntry,newBuilder(),static AclEntry.Builder,Constructs a new builder.
AclEntry,newBuilder(AclEntry entry),static AclEntry.Builder,Constructs a new builder with the components of an existing ACL entry.
AclEntry,permissions(),Set<AclEntryPermission>,Returns a copy of the permissions component.
AclEntry,principal(),UserPrincipal,Returns the principal component.
AclEntry,toString(),String,Returns the string representation of this ACL entry.
AclEntry,type(),AclEntryType,Returns the ACL entry type.
AclEntry.Builder,build(),AclEntry,Constructs an AclEntry from the components of this builder.
AclEntry.Builder,setFlags(AclEntryFlag... flags),AclEntry.Builder,Sets the flags component of this builder.
AclEntry.Builder,setFlags(Set<AclEntryFlag> flags),AclEntry.Builder,Sets the flags component of this builder.
AclEntry.Builder,setPermissions(AclEntryPermission... perms),AclEntry.Builder,Sets the permissions component of this builder.
AclEntry.Builder,setPermissions(Set<AclEntryPermission> perms),AclEntry.Builder,Sets the permissions component of this builder.
AclEntry.Builder,setPrincipal(UserPrincipal who),AclEntry.Builder,Sets the principal component of this builder.
AclEntry.Builder,setType(AclEntryType type),AclEntry.Builder,Sets the type component of this builder.
FileTime,compareTo(FileTime other),int,Compares the value of two FileTime objects for order.
FileTime,equals(Object obj),boolean,Tests this FileTime for equality with the given object.
FileTime,from(Instant instant),static FileTime,Returns a FileTime representing the same point of time value on the time-line as the provided Instant object.
FileTime,"from(long value, TimeUnit unit)",static FileTime,Returns a FileTime representing a value at the given unit of granularity.
FileTime,fromMillis(long value),static FileTime,Returns a FileTime representing the given value in milliseconds.
FileTime,hashCode(),int,Computes a hash code for this file time.
FileTime,to(TimeUnit unit),long,Returns the value at the given unit of granularity.
FileTime,toInstant(),Instant,Converts this FileTime object to an Instant.
FileTime,toMillis(),long,Returns the value in milliseconds.
FileTime,toString(),String,Returns the string representation of this FileTime.
PosixFilePermissions,asFileAttribute(Set<PosixFilePermission> perms),static FileAttribute<Set<PosixFilePermission>>,"Creates a FileAttribute, encapsulating a copy of the given file permissions, suitable for passing to the createFile or createDirectory methods."
PosixFilePermissions,fromString(String perms),static Set<PosixFilePermission>,Returns the set of permissions corresponding to a given String representation.
PosixFilePermissions,toString(Set<PosixFilePermission> perms),static String,Returns the String representation of a set of permissions.
UserPrincipalLookupService,lookupPrincipalByGroupName(String group),abstract GroupPrincipal,Lookup a group principal by group name.
UserPrincipalLookupService,lookupPrincipalByName(String name),abstract UserPrincipal,Lookup a user principal by name.
