Sample Number,ClassName,Snippet Number,Method,Exist,Description,Full Description
0,AttachmentPart,1,boolean add(E e),False,,NULL
0,AttachmentPart,2,E get(int index),False,,NULL
0,AttachmentPart,3,E remove(int index),False,,NULL
0,AttachmentPart,4,int size(),False,,NULL
0,AttachmentPart,5,boolean isEmpty(),False,,NULL
1,MessageFactory,1,SOAPMessage createMessage(),True,"Creates a new SOAPMessage object with the default SOAPPart, SOAPEnvelope, SOAPBody, and SOAPHeader objects.","

createMessage
public abstract SOAPMessage createMessage()
                                   throws SOAPException
Creates a new SOAPMessage object with the default
 SOAPPart, SOAPEnvelope, SOAPBody,
 and SOAPHeader objects. Profile-specific message factories
 can choose to prepopulate the SOAPMessage object with
 profile-specific headers.
 
 Content can be added to this message's SOAPPart object, and
 the message can be sent ""as is"" when a message containing only a SOAP part
 is sufficient. Otherwise, the SOAPMessage object needs
 to create one or more AttachmentPart objects and
 add them to itself. Any content that is not in XML format must be
 in an AttachmentPart object.

Returns:
a new SOAPMessage object
Throws:
SOAPException - if a SOAP error occurs
UnsupportedOperationException - if the protocol of this
      MessageFactory instance is DYNAMIC_SOAP_PROTOCOL


"
1,MessageFactory,2,"SOAPMessage createMessage(MimeHeaders headers, SOAPPart body)",False,,NULL
1,MessageFactory,3,"SOAPMessage createMessage(MimeHeaders headers, SOAPPart body, SOAPEnvelope envelope)",False,,NULL
1,MessageFactory,4,SOAPMessage createMessage(SOAPPart body),False,,NULL
1,MessageFactory,5,"SOAPMessage createMessage(SOAPPart body, SOAPEnvelope envelope)",False,,NULL
1,MessageFactory,6,"SOAPMessage createMessage(MimeHeaders headers, SOAPPart body, SOAPEnvelope envelope, boolean isSOAP12)",False,,NULL
1,MessageFactory,7,"SOAPMessage createMessage(SOAPPart body, SOAPEnvelope envelope, boolean isSOAP12)",False,,NULL
1,MessageFactory,8,"SOAPMessage createMessage(MimeHeaders headers, SOAPPart body, boolean isSOAP12)",False,,NULL
1,MessageFactory,9,"SOAPMessage createMessage(SOAPPart body, boolean isSOAP12)",False,,NULL
1,MessageFactory,10,"SOAPMessage createMessage(MimeHeaders headers, SOAPPart body, SOAPEnvelope envelope, boolean isSOAP12, boolean isMimeMultipart)",False,,NULL
2,MimeHeader,1,boolean add(E e),False,,NULL
2,MimeHeader,2,"void add(int index, E element)",False,,NULL
2,MimeHeader,3,boolean addAll(Collection<? extends E> c),False,,NULL
2,MimeHeader,4,"boolean addAll(int index, Collection<? extends E> c)",False,,NULL
2,MimeHeader,5,void clear(),False,,NULL
3,MimeHeaders,1,boolean add(E e),False,,NULL
3,MimeHeaders,2,"void add(String name, String value)",False,,NULL
3,MimeHeaders,3,Enumeration<String> getAllHeaders(),False,,NULL
3,MimeHeaders,4,String getHeader(String name),False,,NULL
3,MimeHeaders,5,Enumeration<String> getHeaders(String name),False,,NULL
4,SAAJMetaFactory,1,SOAPMessage createMessage(),False,,NULL
4,SAAJMetaFactory,2,SOAPMessage createMessage(SOAPPart part),False,,NULL
4,SAAJMetaFactory,3,SOAPPart createPart(),False,,NULL
4,SAAJMetaFactory,4,SOAPPart createPart(String contentType),False,,NULL
4,SAAJMetaFactory,5,SOAPEnvelope createEnvelope(),False,,NULL
5,SAAJResult,1,SOAPMessage getMessage(),False,,NULL
5,SAAJResult,2,SOAPPart getSOAPPart(),False,,NULL
5,SAAJResult,3,SOAPEnvelope getSOAPEnvelope(),False,,NULL
5,SAAJResult,4,SOAPHeader getSOAPHeader(),False,,NULL
5,SAAJResult,5,SOAPBody getSOAPBody(),False,,NULL
5,SAAJResult,6,SOAPFault getSOAPFault(),False,,NULL
5,SAAJResult,7,SOAPElement getResult(),False,,NULL
5,SAAJResult,8,SOAPElement getResult(QName localName),False,,NULL
5,SAAJResult,9,"SOAPElement getResult(QName namespaceURI, String localName)",False,,NULL
5,SAAJResult,10,"SOAPElement getResult(String namespaceURI, String localName)",False,,NULL
5,SAAJResult,11,SOAPElement getResult(String localName),False,,NULL
5,SAAJResult,12,"SOAPElement getResult(QName namespaceURI, String localName, String prefix)",False,,NULL
5,SAAJResult,13,"SOAPElement getResult(String namespaceURI, String localName, String prefix)",False,,NULL
5,SAAJResult,14,"SOAPElement getResult(String localName, String prefix)",False,,NULL
5,SAAJResult,15,"SOAPElement getResult(QName localName, String prefix)",False,,NULL
5,SAAJResult,16,"SOAPElement getResult(QName namespaceURI, String localName, String prefix, String uri)",False,,NULL
5,SAAJResult,17,"SOAPElement getResult(String namespaceURI, String localName, String prefix, String uri)",False,,NULL
5,SAAJResult,18,"SOAPElement getResult(String localName, String prefix, String uri)",False,,NULL
5,SAAJResult,19,"SOAPElement getResult(QName localName, String prefix, String uri)",False,,NULL
5,SAAJResult,20,"SOAPElement getResult(QName namespaceURI, String localName, String prefix, String uri, String type)",False,,NULL
5,SAAJResult,21,"SOAPElement getResult(String namespaceURI, String localName, String prefix, String uri, String type)",False,,NULL
5,SAAJResult,22,"SOAPElement getResult(String localName, String prefix, String uri, String type)",False,,NULL
5,SAAJResult,23,"SOAPElement getResult(QName localName, String prefix, String uri, String type)",False,,NULL
5,SAAJResult,24,"SOAPElement getResult(QName namespaceURI, String localName, String prefix, String uri, String type, String typeNamespace)",False,,NULL
5,SAAJResult,25,"SOAPElement getResult(String namespaceURI, String localName, String prefix, String uri, String type, String typeNamespace)",False,,NULL
5,SAAJResult,26,"SOAPElement getResult(String localName, String prefix, String uri, String type, String typeNamespace)",False,,NULL
5,SAAJResult,27,"SOAPElement getResult(QName localName, String prefix, String uri, String type, String typeNamespace)",False,,NULL
6,SOAPConnection,1,"SOAPConnection.sendRequest(SOAPMessage request, URL endpoint)",False,,NULL
6,SOAPConnection,2,"SOAPConnection.call(SOAPMessage request, URL endpoint)",False,,NULL
6,SOAPConnection,3,SOAPConnection.close(),False,,NULL
6,SOAPConnection,4,SOAPConnection.getType(),False,,NULL
6,SOAPConnection,5,SOAPConnection.getTransport(),False,,NULL
