ClassName,Method,Return Type,Description
Book,"append(Printable painter, PageFormat page)",void,Appends a single page to the end of this Book.
Book,"append(Printable painter, PageFormat page, int numPages)",void,Appends numPages pages to the end of this Book.
Book,getNumberOfPages(),int,Returns the number of pages in this Book.
Book,getPageFormat(int pageIndex),PageFormat,Returns the PageFormat of the page specified by pageIndex.
Book,getPrintable(int pageIndex),Printable,Returns the Printable instance responsible for rendering the page specified by pageIndex.
Book,"setPage(int pageIndex, Printable painter, PageFormat page)",void,Sets the PageFormat and the Painter for a specified page number.
PageFormat,clone(),Object,Makes a copy of this PageFormat with the same contents as this PageFormat.
PageFormat,getHeight(),double,"Returns the height, in 1/72nds of an inch, of the page."
PageFormat,getImageableHeight(),double,"Return the height, in 1/72nds of an inch, of the imageable area of the page."
PageFormat,getImageableWidth(),double,"Returns the width, in 1/72nds of an inch, of the imageable area of the page."
PageFormat,getImageableX(),double,Returns the x coordinate of the upper left point of the imageable area of the Paper object associated with this PageFormat.
PageFormat,getImageableY(),double,Returns the y coordinate of the upper left point of the imageable area of the Paper object associated with this PageFormat.
PageFormat,getMatrix(),double[],Returns a transformation matrix that translates user space rendering to the requested orientation of the page.
PageFormat,getOrientation(),int,Returns the orientation of this PageFormat.
PageFormat,getPaper(),Paper,Returns a copy of the Paper object associated with this PageFormat.
PageFormat,getWidth(),double,"Returns the width, in 1/72nds of an inch, of the page."
PageFormat,setOrientation(int orientation),void,Sets the page orientation.
PageFormat,setPaper(Paper paper),void,Sets the Paper object for this PageFormat.
Paper,clone(),Object,Creates a copy of this Paper with the same contents as this Paper.
Paper,getHeight(),double,Returns the height of the page in 1/72nds of an inch.
Paper,getImageableHeight(),double,Returns the height of this Paper object's imageable area.
Paper,getImageableWidth(),double,Returns the width of this Paper object's imageable area.
Paper,getImageableX(),double,Returns the x coordinate of the upper-left corner of this Paper object's imageable area.
Paper,getImageableY(),double,Returns the y coordinate of the upper-left corner of this Paper object's imageable area.
Paper,getWidth(),double,Returns the width of the page in 1/72nds of an inch.
Paper,"setImageableArea(double x, double y, double width, double height)",void,Sets the imageable area of this Paper.
Paper,"setSize(double width, double height)",void,"Sets the width and height of this Paper object, which represents the properties of the page onto which printing occurs."
PrinterJob,cancel(),abstract void,Cancels a print job that is in progress.
PrinterJob,defaultPage(),PageFormat,Creates a new PageFormat instance and sets it to a default size and orientation.
PrinterJob,defaultPage(PageFormat page),abstract PageFormat,Clones the PageFormat argument and alters the clone to describe a default page size and orientation.
PrinterJob,getCopies(),abstract int,Gets the number of copies to be printed.
PrinterJob,getJobName(),abstract String,Gets the name of the document to be printed.
PrinterJob,getPageFormat(PrintRequestAttributeSet attributes),PageFormat,"Calculates a PageFormat with values consistent with those supported by the current PrintService for this job (ie the value returned by getPrintService()) and media, printable area and orientation contained in attributes."
PrinterJob,getPrinterJob(),static PrinterJob,Creates and returns a PrinterJob which is initially associated with the default printer.
PrinterJob,getPrintService(),PrintService,Returns the service (printer) for this printer job.
PrinterJob,getUserName(),abstract String,Gets the name of the printing user.
PrinterJob,isCancelled(),abstract boolean,"Returns true if a print job is in progress, but is going to be cancelled at the next opportunity; otherwise returns false."
PrinterJob,lookupPrintServices(),static PrintService[],A convenience method which looks up 2D print services.
PrinterJob,lookupStreamPrintServices(String mimeType),static StreamPrintServiceFactory[],A convenience method which locates factories for stream print services which can image 2D graphics.
PrinterJob,pageDialog(PageFormat page),abstract PageFormat,Displays a dialog that allows modification of a PageFormat instance.
PrinterJob,pageDialog(PrintRequestAttributeSet attributes),PageFormat,A convenience method which displays a cross-platform page setup dialog.
PrinterJob,print(),abstract void,Prints a set of pages.
PrinterJob,print(PrintRequestAttributeSet attributes),void,Prints a set of pages using the settings in the attribute set.
PrinterJob,printDialog(),abstract boolean,Presents a dialog to the user for changing the properties of the print job.
PrinterJob,printDialog(PrintRequestAttributeSet attributes),boolean,A convenience method which displays a cross-platform print dialog for all services which are capable of printing 2D graphics using the Pageable interface.
PrinterJob,setCopies(int copies),abstract void,Sets the number of copies to be printed.
PrinterJob,setJobName(String jobName),abstract void,Sets the name of the document to be printed.
PrinterJob,setPageable(Pageable document),abstract void,"Queries document for the number of pages and the PageFormat and Printable for each page held in the Pageable instance, document."
PrinterJob,setPrintable(Printable painter),abstract void,Calls painter to render the pages.
PrinterJob,"setPrintable(Printable painter, PageFormat format)",abstract void,Calls painter to render the pages in the specified format.
PrinterJob,setPrintService(PrintService service),void,Associate this PrinterJob with a new PrintService.
PrinterJob,validatePage(PageFormat page),abstract PageFormat,Returns the clone of page with its settings adjusted to be compatible with the current printer of this PrinterJob.
