Sample Number,ClassName,Snippet Number,Method,Exist
0,Chromaticity,1,Chromaticity Chromaticity.RED_GREEN(),False
0,Chromaticity,2,Chromaticity Chromaticity.RED_BLUE(),False
0,Chromaticity,3,Chromaticity Chromaticity.ISOLATED(),False
0,Chromaticity,4,Chromaticity Chromaticity.MONOCHROME(),False
0,Chromaticity,5,Chromaticity Chromaticity.COLOR(),False
1,ColorSupported,1,Class<ColorSupported> getClass(),False
1,ColorSupported,2,ColorSupported[] getEnumeratedValues(),False
1,ColorSupported,3,int getCategory(),False
1,ColorSupported,4,String getName(),True
1,ColorSupported,5,Class<? extends Attribute> getCategory(Class<? extends Attribute> category),False
2,Compression,1,CompressionType getType(),False
2,Compression,2,CompressionQuality getQuality(),False
2,Compression,3,CompressionColorSpace getColorSpace(),False
2,Compression,4,CompressionMode getMode(),False
2,Compression,5,CompressionRate getRate(),False
3,Copies,1,int getValue(),False
3,Copies,2,Copies(int value),False
3,Copies,3,Class<? extends Attribute> getCategory(),True
3,Copies,4,boolean equals(Object object),True
3,Copies,5,String getName(),True
4,CopiesSupported,1,int get(int index),False
4,CopiesSupported,2,boolean contains(int value),False
4,CopiesSupported,3,int[] toArray(),False
4,CopiesSupported,4,int indexOf(int value),False
4,CopiesSupported,5,int size(),False
5,DateTimeAtCompleted,1,DateTime getDateTimeAtCompleted(),False
5,DateTimeAtCompleted,2,void setDateTimeAtCompleted(DateTime dateTimeAtCompleted),False
5,DateTimeAtCompleted,3,boolean removeDateTimeAtCompleted(),False
5,DateTimeAtCompleted,4,boolean isDateTimeAtCompletedSupported(),False
5,DateTimeAtCompleted,5,String dateTimeAtCompletedToString(),False
6,DateTimeAtCreation,1,DateTimeAtCreation(),False
6,DateTimeAtCreation,2,int compareTo(DateTimeAtCreation dateTime),False
6,DateTimeAtCreation,3,boolean equals(Object object),True
6,DateTimeAtCreation,4,int hashCode(),False
6,DateTimeAtCreation,5,String toString(),False
7,DateTimeAtProcessing,1,Date getDateTimeAtProcessing(),False
7,DateTimeAtProcessing,2,Long getProcessingDateTime(),False
7,DateTimeAtProcessing,3,void setDateTimeAtProcessing(Date dateTime),False
7,DateTimeAtProcessing,4,void setDateTimeAtProcessing(Long dateTime),False
7,DateTimeAtProcessing,5,void removeDateTimeAtProcessing(),False
8,Destination,1,URI getName(),False
8,Destination,2,Class<? extends Attribute> getCategory(),True
8,Destination,3,String toString(),False
8,Destination,4,int hashCode(),False
8,Destination,5,boolean equals(Object object),True
9,DialogTypeSelection,1,DialogTypeSelection[] getSupportedAttributeValues(),False
9,DialogTypeSelection,2,Class<? extends Attribute> getCategory(),False
9,DialogTypeSelection,3,String getName(),True
9,DialogTypeSelection,4,int getOrdinal(),False
9,DialogTypeSelection,5,String toString(),False
10,DocumentName,1,String getName(),True
10,DocumentName,2,void setName(String name),False
10,DocumentName,3,Class<String> getCategory(),False
10,DocumentName,4,boolean equals(Object object),True
10,DocumentName,5,int hashCode(),False
11,Fidelity,1,Class<?> getCategory(),False
11,Fidelity,2,boolean equals(Object object),False
11,Fidelity,3,String getName(),True
11,Fidelity,4,String toString(),False
11,Fidelity,5,Object getValue(),False
12,Finishings,1,Class<? extends Attribute>[] getCategories(),False
12,Finishings,2,Class<? extends Attribute> getCategory(),True
12,Finishings,3,"AttributeClass getCategoryForName(String name, Locale locale)",False
12,Finishings,4,String getName(),True
12,Finishings,5,String toString(),False
13,JobHoldUntil,1,java.util.Date getValue(),False
13,JobHoldUntil,2,void setValue(java.util.Date value),False
13,JobHoldUntil,3,java.util.Date[] getSupportedAttributeValues(),False
13,JobHoldUntil,4,boolean equals(java.lang.Object object),False
13,JobHoldUntil,5,int hashCode(),False
15,JobImpressionsCompleted,1,int getValue(),False
15,JobImpressionsCompleted,2,Class<? extends Attribute> getCategory(),True
15,JobImpressionsCompleted,3,boolean equals(Object object),True
15,JobImpressionsCompleted,4,String toString(),False
15,JobImpressionsCompleted,5,int hashCode(),False
16,JobImpressionsSupported,1,int [] getSupportedValues(),False
16,JobImpressionsSupported,2,boolean contains(int value),False
16,JobImpressionsSupported,3,int hashCode(),False
16,JobImpressionsSupported,4,boolean equals(Object obj),True
16,JobImpressionsSupported,5,String toString(),False
17,JobKOctets,1,int getValue(),False
17,JobKOctets,2,boolean equals(Object object),True
17,JobKOctets,3,Class<? extends Attribute> getCategory(),True
17,JobKOctets,4,String getName(),True
17,JobKOctets,5,JobKOctets(int value),False
18,JobKOctetsProcessed,1,long getValue(),False
18,JobKOctetsProcessed,2,boolean equals(Object object),True
18,JobKOctetsProcessed,3,String toString(),False
18,JobKOctetsProcessed,4,int hashCode(),False
18,JobKOctetsProcessed,5,JobKOctetsProcessed getCategory(),False
19,JobKOctetsSupported,1,Class<? extends Attribute> getCategory(),True
19,JobKOctetsSupported,2,int getDefaultAttributeValue(),False
19,JobKOctetsSupported,3,boolean equals(Object object),True
19,JobKOctetsSupported,4,String getName(),True
21,JobMediaSheetsCompleted,1,int getValue(),False
21,JobMediaSheetsCompleted,2,Class<? extends Attribute> getCategory(),True
21,JobMediaSheetsCompleted,3,String getName(),True
21,JobMediaSheetsCompleted,4,JobMediaSheetsCompleted get(),False
21,JobMediaSheetsCompleted,5,JobMediaSheetsCompleted clone(),False
22,JobMediaSheetsSupported,1,int getCount(),False
22,JobMediaSheetsSupported,2,boolean containsKey(Class<? extends Attribute> category),False
22,JobMediaSheetsSupported,3,boolean add(int value),False
22,JobMediaSheetsSupported,4,boolean remove(int value),False
22,JobMediaSheetsSupported,5,int[] getValues(),False
23,JobMessageFromOperator,1,String toString(),False
23,JobMessageFromOperator,2,Class<? extends Attribute> getCategory(),True
23,JobMessageFromOperator,3,JobMessageFromOperator(String message),False
23,JobMessageFromOperator,4,boolean equals(Object object),True
23,JobMessageFromOperator,5,int hashCode(),False
24,JobName,1,String get():,False
24,JobName,2,int hashCode():,False
24,JobName,3,boolean equals(Object obj):,True
24,JobName,4,Class<? extends Attribute> getCategory():,True
24,JobName,5,String toString():,False
25,JobOriginatingUserName,1,String getUserName(),False
25,JobOriginatingUserName,2,void setUserName(String userName),False
25,JobOriginatingUserName,3,int hashCode(),False
25,JobOriginatingUserName,4,boolean equals(Object obj),True
25,JobOriginatingUserName,5,String toString(),False
26,JobPriority,1,int getValue(),False
26,JobPriority,2,Class<? extends Attribute> getCategory(),True
26,JobPriority,3,String toString(),False
26,JobPriority,4,int hashCode(),False
27,JobPrioritySupported,1,int[] getSupportedAttributeValues(),False
27,JobPrioritySupported,2,int getLowerBound(),False
27,JobPrioritySupported,3,int getUpperBound(),False
27,JobPrioritySupported,4,boolean equals(Object object),True
27,JobPrioritySupported,5,String toString(),False
28,JobSheets,1,String getJobSheets(),False
28,JobSheets,2,boolean isDefault(),False
28,JobSheets,3,String toString(),False
28,JobSheets,4,boolean equals(Object object),False
28,JobSheets,5,Class<? extends Attribute> getCategory(),True
29,JobState,1,Class<? extends Attribute> getCategory(),True
29,JobState,2,String getName(),True
29,JobState,3,int getValue(),False
29,JobState,4,DocFlavor getFlavor(),False
29,JobState,5,JobStateReasons getJobStateReasons(),False
30,JobStateReason,1,int getSeverity(),False
30,JobStateReason,2,String getName(),True
30,JobStateReason,3,Category getCategory(),False
30,JobStateReason,4,int getValue(),False
30,JobStateReason,5,String toString(),False
31,JobStateReasons,1,Class<? extends Attribute>[] getSupportedAttributeClasses(),False
31,JobStateReasons,2,String getStringForLocale(Locale locale),False
31,JobStateReasons,3,void add(JobStateReason reason),False
31,JobStateReasons,4,void remove(JobStateReason reason),False
31,JobStateReasons,5,boolean containsKey(Class<? extends Attribute> category),False
32,Media,1,MediaSizeName[] getMediaSizeNames(),False
32,Media,2,MediaSize getMediaSize(MediaSizeName mediaSizeName),False
32,Media,3,Media[] getSupportedMedia(),False
32,Media,4,ClassicMediaSizeEnumeration getMediaSizes(),False
32,Media,5,MediaName getMediaName(MediaSizeName mediaSizeName),False
34,MediaPrintableArea,1,"MediaPrintableArea(float x, float y, float w, float h)",False
34,MediaPrintableArea,2,boolean equals(Object obj),True
34,MediaPrintableArea,3,int hashCode(),True
34,MediaPrintableArea,4,String toString(),True
34,MediaPrintableArea,5,MediaSizeName[] getSupportedMediaSizes(),False
35,MediaSize,1,MediaSizeName getMediaSizeName(),True
35,MediaSize,2,float getX(MediaSizeName media),False
35,MediaSize,3,float getY(MediaSizeName media),False
35,MediaSize,4,boolean equals(Object obj),True
35,MediaSize,5,int hashCode(),False
36,MediaSize.Engineering,1,MediaSizeName[] getMediaSizeNames(),False
36,MediaSize.Engineering,2,MediaSize getMediaSizeByName(MediaSizeName media),False
36,MediaSize.Engineering,3,"MediaSizeName findMedia(MediaSize x, int units)",False
36,MediaSize.Engineering,4,MediaSize[] getMediaSizesForName(MediaSizeName media),False
36,MediaSize.Engineering,5,"MediaSizeName findMediaName(float x, float y, int units)",False
37,MediaSize.ISO,1,MediaSizeName[] getMediaSizeNames(),False
37,MediaSize.ISO,2,MediaSize$2 getMediaSizeForName(MediaSizeName mediaSizeName),False
37,MediaSize.ISO,3,float[] getMediaSize(MediaSizeName mediaSizeName),False
37,MediaSize.ISO,4,"MediaSizeName findMedia(MediaSizeName x, MediaSizeName y, int units)",False
37,MediaSize.ISO,5,boolean isMediaSizeSupported(MediaSizeName mediaSizeName),False
38,MediaSize.JIS,1,MediaSizeName[] getMediaSizeNames(),False
38,MediaSize.JIS,2,float getX(MediaSizeName media),False
38,MediaSize.JIS,3,float getY(MediaSizeName media),False
38,MediaSize.JIS,4,MediaSize getMediaSizeForName(MediaSizeName media),False
38,MediaSize.JIS,5,"MediaSizeName findMedia(float x, float y, int units)",False
39,MediaSize.NA,1,float[] getMediaSize(),False
39,MediaSize.NA,2,Class<? extends Attribute> getCategory(),False
39,MediaSize.NA,3,Chromaticity getChromaticity(),False
39,MediaSize.NA,4,MediaSizeName getSizeName(),False
39,MediaSize.NA,5,MediaName getMediaName(),False
40,MediaSize.Other,1,MediaSize.Other[] getInstances(),False
40,MediaSize.Other,2,MediaSize.Other getCustomMedia(),False
40,MediaSize.Other,3,MediaSize.Other[] getSupportedMedia(),False
40,MediaSize.Other,4,boolean equals(Object obj),False
40,MediaSize.Other,5,int hashCode(),False
41,MediaSizeName,1,MediaSizeName[] getEnumConstants(),False
41,MediaSizeName,2,boolean equals(Object obj),False
41,MediaSizeName,3,int hashCode(),False
41,MediaSizeName,4,String toString(),False
41,MediaSizeName,5,int compareTo(MediaSizeName o),False
42,MediaTray,1,MediaTray[] getSupportedAttributeValues(),False
42,MediaTray,2,Class<? extends Attribute> getCategory(),False
42,MediaTray,3,MediaType getMediaType(),False
42,MediaTray,4,String getName(),False
42,MediaTray,5,Class<? extends Attribute> getAttributeType(),False
43,MultipleDocumentHandling,1,Class<MultipleDocumentHandling> getCategory(),False
43,MultipleDocumentHandling,2,String getName(),True
43,MultipleDocumentHandling,3,int intValue(),False
43,MultipleDocumentHandling,4,String toString(),False
43,MultipleDocumentHandling,5,boolean equals(Object object),False
44,NumberOfDocuments,1,int getValue(),False
44,NumberOfDocuments,2,void add(int value),False
44,NumberOfDocuments,3,NumberOfDocuments clone(),False
44,NumberOfDocuments,4,String getName(),True
44,NumberOfDocuments,5,void setValue(int value),False
45,NumberOfInterveningJobs,1,int getValue(),False
45,NumberOfInterveningJobs,2,boolean hashCode(),False
45,NumberOfInterveningJobs,3,String getName(),True
45,NumberOfInterveningJobs,4,boolean equals(Object object),True
45,NumberOfInterveningJobs,5,String toString(),False
46,NumberUp,1,int getValue(),False
46,NumberUp,2,Class<Number> getCategory(),False
46,NumberUp,3,boolean equals(Object object),True
46,NumberUp,4,Class<? extends Attribute> getCategory(),True
46,NumberUp,5,boolean equals(Object object),True
47,NumberUpSupported,1,int[] getSupportedAttributeValues(),False
47,NumberUpSupported,2,NumberUpSupported getSupportedAttributeValues(int index),False
47,NumberUpSupported,3,int hashCode(),False
47,NumberUpSupported,4,boolean equals(Object object),True
47,NumberUpSupported,5,String toString(),False
48,OrientationRequested,1,OrientationRequested.REVERSE_PORTRAIT,False
48,OrientationRequested,2,OrientationRequested.REVERSE_LANDSCAPE,False
48,OrientationRequested,3,OrientationRequested.LANDSCAPE,False
48,OrientationRequested,4,OrientationRequested.PORTRAIT,False
49,OutputDeviceAssigned,1,String getDeviceName(),False
49,OutputDeviceAssigned,2,int getDeviceState(),False
49,OutputDeviceAssigned,3,String getDeviceURI(),False
49,OutputDeviceAssigned,4,boolean isDeviceSelected(),False
49,OutputDeviceAssigned,5,boolean isDeviceEnabled(),False
50,PageRanges,1,int[][] getPageRanges(),False
50,PageRanges,2,void setPageRanges(int[][] ranges),False
50,PageRanges,3,boolean equals(Object obj),True
50,PageRanges,4,int hashCode(),False
50,PageRanges,5,String toString(),False
51,PagesPerMinute,1,int getValue(),False
51,PagesPerMinute,2,Class<? extends Attribute> getCategory(),True
51,PagesPerMinute,3,PagesPerMinute(int value),False
51,PagesPerMinute,4,boolean equals(Object object),True
51,PagesPerMinute,5,String toString(),False
52,PagesPerMinuteColor,1,int getValue(),False
52,PagesPerMinuteColor,2,"PagesPerMinuteColor(String color, int value)",False
52,PagesPerMinuteColor,3,"PagesPerMinuteColor(AttributeClass<P> category, String name, int value)",False
52,PagesPerMinuteColor,4,boolean equals(Object object),True
52,PagesPerMinuteColor,5,Class<? extends Attribute> getCategory(),True
53,PDLOverrideSupported,1,boolean isPDLOverrideSupported(),False
53,PDLOverrideSupported,2,Class<? extends Attribute> getCategory(),True
53,PDLOverrideSupported,3,String getName(),True
53,PDLOverrideSupported,4,Category getAttributeCategory(),False
53,PDLOverrideSupported,5,String toString(),False
54,PresentationDirection,1,PresentationDirection opposite(),False
54,PresentationDirection,2,PresentationDirection valueOf(int value),False
54,PresentationDirection,3,PresentationDirection valueOf(String name),False
54,PresentationDirection,4,PresentationDirection[] values(),False
55,PrinterInfo,1,String getName(),True
55,PrinterInfo,2,String getLocation(),False
55,PrinterInfo,3,String getDescription(),False
55,PrinterInfo,4,String getMakeAndModel(),False
55,PrinterInfo,5,String getSerialNumber(),False
56,PrinterIsAcceptingJobs,1,String getPrinterName(),False
56,PrinterIsAcceptingJobs,2,boolean isAcceptingJobs(),False
56,PrinterIsAcceptingJobs,3,Number getCopies(),False
56,PrinterIsAcceptingJobs,4,String getDestination(),False
56,PrinterIsAcceptingJobs,5,Class<? extends Attribute> getCategory(),True
57,PrinterLocation,1,String getLocation(),False
57,PrinterLocation,2,void setLocation(String location),False
57,PrinterLocation,3,Class<? extends Attribute> getCategory(),True
57,PrinterLocation,4,String getName(),True
58,PrinterMakeAndModel,1,String getMakeAndModel(),False
58,PrinterMakeAndModel,2,void setMakeAndModel(String makeAndModel),False
58,PrinterMakeAndModel,3,int hashCode(),False
58,PrinterMakeAndModel,4,boolean equals(Object obj),True
58,PrinterMakeAndModel,5,String toString(),False
59,PrinterMessageFromOperator,1,String getText(),False
59,PrinterMessageFromOperator,2,String getName(),True
59,PrinterMessageFromOperator,3,Class<? extends Attribute> getCategory(),True
59,PrinterMessageFromOperator,4,PrinterMessageFromOperator(String messageText),False
59,PrinterMessageFromOperator,5,"PrinterMessageFromOperator(String messageText, Locale locale)",False
60,PrinterMoreInfo,1,String getPrinterMoreInfo(),False
60,PrinterMoreInfo,2,void setPrinterMoreInfo(String info),False
60,PrinterMoreInfo,3,String getMoreInfoURI(),False
60,PrinterMoreInfo,4,void setMoreInfoURI(String uri),False
61,PrinterMoreInfoManufacturer,1,String getManufacturer(),False
61,PrinterMoreInfoManufacturer,2,String getModelName(),False
61,PrinterMoreInfoManufacturer,3,String getMoreInfo(),False
