ClassName,Method,Return Type,Description,Full Description
AbstractAction,addPropertyChangeListener(PropertyChangeListener listener),void,Adds a PropertyChangeListener to the listener list.,"

addPropertyChangeListener
public void addPropertyChangeListener(PropertyChangeListener listener)
Adds a PropertyChangeListener to the listener list.
 The listener is registered for all properties.
 
 A PropertyChangeEvent will get fired in response to setting
 a bound property, e.g. setFont, setBackground,
 or setForeground.
 Note that if the current component is inheriting its foreground,
 background, or font from its container, then no event will be
 fired in response to a change in the inherited property.

Specified by:
addPropertyChangeListener in interface Action
Parameters:
listener - The PropertyChangeListener to be added
See Also:
Action.addPropertyChangeListener(java.beans.PropertyChangeListener)


"
AbstractAction,clone(),protected Object,Clones the abstract action.,"

clone
protected Object clone()
                throws CloneNotSupportedException
Clones the abstract action. This gives the clone
 its own copy of the key/value list,
 which is not handled for you by Object.clone().

Overrides:
clone in class Object
Returns:
a clone of this instance.
Throws:
CloneNotSupportedException - if the object's class does not
               support the Cloneable interface. Subclasses
               that override the clone method can also
               throw this exception to indicate that an instance cannot
               be cloned.
See Also:
Cloneable


"
AbstractAction,"firePropertyChange(String propertyName, Object oldValue, Object newValue)",protected void,Supports reporting bound property changes.,"

firePropertyChange
protected void firePropertyChange(String propertyName,
                                  Object oldValue,
                                  Object newValue)
Supports reporting bound property changes.  This method can be called
 when a bound property has changed and it will send the appropriate
 PropertyChangeEvent to any registered
 PropertyChangeListeners.

"
AbstractAction,getKeys(),Object[],"Returns an array of Objects which are keys for which values have been set for this AbstractAction, or null if no keys have values set.","

getKeys
public Object[] getKeys()
Returns an array of Objects which are keys for
 which values have been set for this AbstractAction,
 or null if no keys have values set.

Returns:
an array of key objects, or null if no
                  keys have values set
Since:
1.3


"
AbstractAction,getPropertyChangeListeners(),PropertyChangeListener[],Returns an array of all the PropertyChangeListeners added to this AbstractAction with addPropertyChangeListener().,"

getPropertyChangeListeners
public PropertyChangeListener[] getPropertyChangeListeners()
Returns an array of all the PropertyChangeListeners added
 to this AbstractAction with addPropertyChangeListener().

Returns:
all of the PropertyChangeListeners added or an empty
         array if no listeners have been added
Since:
1.4


"
AbstractAction,getValue(String key),Object,Gets the Object associated with the specified key.,"

getValue
public Object getValue(String key)
Gets the Object associated with the specified key.

Specified by:
getValue in interface Action
Parameters:
key - a string containing the specified key
Returns:
the binding Object stored with this key; if there
          are no keys, it will return null
See Also:
Action.getValue(java.lang.String)


"
AbstractAction,isEnabled(),boolean,Returns true if the action is enabled.,"

isEnabled
public boolean isEnabled()
Returns true if the action is enabled.

Specified by:
isEnabled in interface Action
Returns:
true if the action is enabled, false otherwise
See Also:
Action.isEnabled()


"
AbstractAction,"putValue(String key, Object newValue)",void,Sets the Value associated with the specified key.,"

putValue
public void putValue(String key,
                     Object newValue)
Sets the Value associated with the specified key.

Specified by:
putValue in interface Action
Parameters:
key - the String that identifies the stored object
newValue - the Object to store using this key
See Also:
Action.putValue(java.lang.String, java.lang.Object)


"
AbstractAction,removePropertyChangeListener(PropertyChangeListener listener),void,Removes a PropertyChangeListener from the listener list.,"

removePropertyChangeListener
public void removePropertyChangeListener(PropertyChangeListener listener)
Removes a PropertyChangeListener from the listener list.
 This removes a PropertyChangeListener that was registered
 for all properties.

Specified by:
removePropertyChangeListener in interface Action
Parameters:
listener - the PropertyChangeListener to be removed
See Also:
Action.removePropertyChangeListener(java.beans.PropertyChangeListener)


"
AbstractAction,setEnabled(boolean newValue),void,Sets whether the Action is enabled.,"

setEnabled
public void setEnabled(boolean newValue)
Sets whether the Action is enabled. The default is true.

Specified by:
setEnabled in interface Action
Parameters:
newValue - true to enable the action, false to
                  disable it
See Also:
Action.setEnabled(boolean)


"
