FileName,UsedPackage
AccessControlContext_3,True
AllPermission_1,True
AllPermission_2,True
AllPermission_3,True
AllPermission_4,False
BasicPermission_1,True
BasicPermission_2,True
BasicPermission_3,True
BasicPermission_5,False
CodeSource_1,True
CodeSource_2,True
CodeSource_3,True
CodeSource_4,False
DigestInputStream_1,True
DigestInputStream_3,True
DigestOutputStream_1,True
DigestOutputStream_3,True
GuardedObject_3,True
KeyFactory_1,False
KeyFactory_2,True
KeyFactory_3,False
KeyFactory_4,True
KeyFactory_5,True
KeyPair_1,True
KeyPair_2,True
KeyStore_PasswordProtection_1,True
KeyStore_SecretKeyEntry_2,True
KeyStore_SecretKeyEntry_5,True
KeyStoreSpi_4,True
KeyStoreSpi_5,True
KeyStoreSpi_6,False
KeyStoreSpi_7,False
KeyStoreSpi_9,False
KeyStoreSpi_10,False
MessageDigest_2,True
MessageDigest_3,True
MessageDigest_4,True
MessageDigest_5,True
MessageDigestSpi_1,False
MessageDigestSpi_2,False
MessageDigestSpi_3,False
MessageDigestSpi_4,False
MessageDigestSpi_5,False
Permission_1,True
Permission_2,True
Permission_3,True
Permission_4,True
Permission_5,True
PermissionCollection_1,True
PermissionCollection_2,True
PermissionCollection_3,True
PermissionCollection_4,False
PermissionCollection_5,True
Permissions_1,True
Permissions_3,True
Provider_2,True
Provider_4,True
Provider_Service_1,True
Provider_Service_2,True
Provider_Service_4,True
SecureRandom_2,True
Security_1,True
Security_2,True
Signature_1,True
Signature_2,True
Signature_3,True
Signature_4,True
Signature_5,True
Timestamp_3,True
UnresolvedPermission_1,True
UnresolvedPermission_3,True
UnresolvedPermission_4,True
UnresolvedPermission_5,False
