FileName,UsedPackage
Clock_1,True
Clock_2,True
Clock_3,True
Clock_4,True
Clock_5,True
Duration_1,True
Duration_2,True
Duration_3,True
Duration_4,True
Duration_5,True
Instant_1,True
Instant_2,True
Instant_3,True
Instant_4,True
Instant_5,True
LocalDate_1,True
LocalDate_2,True
LocalDate_3,True
LocalDate_4,True
LocalDate_5,True
LocalDateTime_1,True
LocalDateTime_2,True
LocalDateTime_3,True
LocalDateTime_4,True
LocalTime_1,True
LocalTime_2,True
LocalTime_3,True
LocalTime_4,True
LocalTime_5,True
MonthDay_1,True
MonthDay_2,True
MonthDay_3,True
OffsetDateTime_1,True
OffsetDateTime_2,True
OffsetDateTime_3,True
OffsetDateTime_4,True
OffsetDateTime_5,True
OffsetTime_2,True
OffsetTime_3,True
OffsetTime_4,True
OffsetTime_5,True
Period_1,True
Period_2,True
Period_3,True
Period_4,True
Period_5,True
Year_1,True
Year_2,True
Year_3,True
Year_4,True
Year_5,True
YearMonth_1,True
YearMonth_3,True
YearMonth_4,True
YearMonth_5,True
ZonedDateTime_1,True
ZonedDateTime_2,True
ZoneId_1,True
ZoneId_2,True
ZoneId_3,True
ZoneOffset_1,True
ZoneOffset_2,True
ZoneOffset_3,True
ZoneOffset_4,True
ZoneOffset_5,True
