Sample Number,ClassName,Snippet Number,Method,Exist,Description,Full Description
0,AccessibleAttributeSequence,1,int getStart(),False,,NULL
0,AccessibleAttributeSequence,2,int getEnd(),False,,NULL
0,AccessibleAttributeSequence,3,AttributeSet getAttributes(),False,,NULL
0,AccessibleAttributeSequence,4,String getText(),False,,NULL
0,AccessibleAttributeSequence,5,boolean contains(int index),False,,NULL
1,AccessibleBundle,1,String getKey(),False,,NULL
1,AccessibleBundle,2,String getString(String key),False,,NULL
1,AccessibleBundle,3,Object[][] getContents(),False,,NULL
1,AccessibleBundle,4,Set<String> keySet(),False,,NULL
1,AccessibleBundle,5,boolean containsKey(String key),False,,NULL
3,AccessibleHyperlink,1,int getAccessibleHyperlinkCount(),False,,NULL
3,AccessibleHyperlink,2,AccessibleHyperlink getAccessibleHyperlink(int index),False,,NULL
3,AccessibleHyperlink,3,boolean isValid(),True,,"

isValid
public abstract boolean isValid()
Since the document a link is associated with may have
 changed, this method returns whether or not this Link is still valid
 (with respect to the document it references).

Returns:
a flag indicating whether this link is still valid with
         respect to the AccessibleHypertext it belongs to


"
3,AccessibleHyperlink,4,int getStartIndex(),True,,"

getStartIndex
public abstract int getStartIndex()
Gets the index with the hypertext document at which this
 link begins

Returns:
index of start of link


"
3,AccessibleHyperlink,5,int getEndIndex(),True,,"

getEndIndex
public abstract int getEndIndex()
Gets the index with the hypertext document at which this
 link ends

Returns:
index of end of link


"
4,AccessibleRelation,1,AccessibleRelation getRelationSet(),False,,NULL
4,AccessibleRelation,2,Accessible getTarget(),False,,NULL
4,AccessibleRelation,3,String getKey(),True,,"

getKey
public String getKey()
Returns the key for this relation

Returns:
the key for this relation
See Also:
CONTROLLER_FOR, 
CONTROLLED_BY, 
LABEL_FOR, 
LABELED_BY, 
MEMBER_OF


"
4,AccessibleRelation,4,int getTargetCount(),False,,NULL
4,AccessibleRelation,5,Accessible getTarget(int index),False,,NULL
5,AccessibleRelationSet,1,boolean add(javax.accessibility.AccessibleRelation relation),False,,NULL
5,AccessibleRelationSet,2,boolean addAll(javax.accessibility.AccessibleRelation[] relations),False,,NULL
5,AccessibleRelationSet,3,boolean contains(javax.accessibility.AccessibleRelation relation),False,,NULL
5,AccessibleRelationSet,4,int size(),True,,"

size
public int size()
Returns the number of relations in the relation set.

Returns:
the number of relations in the relation set


"
5,AccessibleRelationSet,5,javax.accessibility.AccessibleRelation[] toArray(),False,,NULL
6,AccessibleResourceBundle,1,java.util.ResourceBundle getBundle(),False,,NULL
6,AccessibleResourceBundle,2,java.lang.String getID(),False,,NULL
6,AccessibleResourceBundle,3,java.lang.String getLocale(),False,,NULL
6,AccessibleResourceBundle,4,java.lang.String getKey(),False,,NULL
6,AccessibleResourceBundle,5,java.lang.String getResource(),False,,NULL
7,AccessibleRole,1,javax.accessibility.AccessibleRole getRole(),False,,NULL
7,AccessibleRole,2,String toDisplayString(),False,,NULL
7,AccessibleRole,3,boolean isTopLevel(),False,,NULL
7,AccessibleRole,4,boolean isFocusTraversable(),False,,NULL
7,AccessibleRole,5,boolean isShowing(),False,,NULL
8,AccessibleState,1,boolean contains(AccessibleState state),False,,NULL
8,AccessibleState,2,int size(),False,,NULL
8,AccessibleState,3,AccessibleState get(int index),False,,NULL
8,AccessibleState,4,boolean isEmpty(),False,,NULL
8,AccessibleState,5,Iterator<AccessibleState> iterator(),False,,NULL
9,AccessibleStateSet,1,boolean contains(AccessibleState state),True,,"

contains
public boolean contains(AccessibleState state)
Checks if the current state is in the state set.

Parameters:
state - the state
Returns:
true if the state is in the state set; otherwise false


"
9,AccessibleStateSet,2,void add(AccessibleState state),False,,NULL
9,AccessibleStateSet,3,void remove(AccessibleState state),False,,NULL
9,AccessibleStateSet,4,int size(),False,,NULL
9,AccessibleStateSet,5,AccessibleState[] toArray(),True,,"

toArray
public AccessibleState[] toArray()
Returns the current state set as an array of AccessibleState

Returns:
AccessibleState array containing the current state.


"
10,AccessibleTextSequence,1,int getStartIndex(),False,,NULL
10,AccessibleTextSequence,2,int getEndIndex(),False,,NULL
10,AccessibleTextSequence,3,String getText(),False,,NULL
10,AccessibleTextSequence,4,int getPartialStartIndex(),False,,NULL
10,AccessibleTextSequence,5,int getPartialEndIndex(),False,,NULL
