Sample Number,ClassName,Snippet Number,Method,Exist,Description
0,KeyInfoFactory,1,KeyInfoFactory.getInstance(String algorithm),False,NULL
0,KeyInfoFactory,2,KeyInfo createKeyInfo(Key key),False,NULL
0,KeyInfoFactory,3,"KeyInfo createKeyInfo(Key key, KeyValue keyValue)",False,NULL
0,KeyInfoFactory,4,"KeyInfo createKeyInfo(Key key, KeyValue keyValue, X509Data x509Data)",False,NULL
0,KeyInfoFactory,5,"KeyInfo createKeyInfo(Key key, KeyValue keyValue, X509Data x509Data, PGPData pgpData)",False,NULL
0,KeyInfoFactory,6,"KeyInfo createKeyInfo(Key key, KeyValue keyValue, X509Data x509Data, PGPData pgpData, RetrievalMethod retrievalMethod)",False,NULL
0,KeyInfoFactory,7,"KeyInfo createKeyInfo(Key key, KeyValue keyValue, X509Data x509Data, PGPData pgpData, RetrievalMethod retrievalMethod, OtherMethod otherMethod)",False,NULL
0,KeyInfoFactory,8,"KeyInfo createKeyInfo(Key key, KeyValue keyValue, X509Data x509Data, PGPData pgpData, RetrievalMethod retrievalMethod, OtherMethod otherMethod, String uri)",False,NULL
0,KeyInfoFactory,9,"KeyInfo createKeyInfo(Key key, KeyValue keyValue, X509Data x509Data, PGPData pgpData, RetrievalMethod retrievalMethod, OtherMethod otherMethod, String uri, String type)",False,NULL
0,KeyInfoFactory,10,"KeyInfo createKeyInfo(Key key, KeyValue keyValue, X509Data x509Data, PGPData pgpData, RetrievalMethod retrievalMethod, OtherMethod otherMethod, String uri, String type, String id)",False,NULL
