Sample Number,ClassName,Snippet Number,Method,Exist,Description,Full Description
0,BigDecimal,1,BigDecimal(String val),False,,NULL
0,BigDecimal,2,BigDecimal add(BigDecimal augend),True,"Returns a BigDecimal whose value is (this + augend), and whose scale is max(this.scale(), augend.scale()).","

add
public BigDecimal add(BigDecimal augend)
Returns a BigDecimal whose value is (this +
 augend), and whose scale is max(this.scale(),
 augend.scale()).

Parameters:
augend - value to be added to this BigDecimal.
Returns:
this + augend


"
0,BigDecimal,3,BigDecimal subtract(BigDecimal subtrahend),True,"Returns a BigDecimal whose value is (this - subtrahend), and whose scale is max(this.scale(), subtrahend.scale()).","

subtract
public BigDecimal subtract(BigDecimal subtrahend)
Returns a BigDecimal whose value is (this -
 subtrahend), and whose scale is max(this.scale(),
 subtrahend.scale()).

Parameters:
subtrahend - value to be subtracted from this BigDecimal.
Returns:
this - subtrahend


"
0,BigDecimal,4,BigDecimal multiply(BigDecimal multiplicand),True,"Returns a BigDecimal whose value is (this × multiplicand), and whose scale is (this.scale() + multiplicand.scale()).","

multiply
public BigDecimal multiply(BigDecimal multiplicand)
Returns a BigDecimal whose value is (this ×
 multiplicand), and whose scale is (this.scale() +
 multiplicand.scale()).

Parameters:
multiplicand - value to be multiplied by this BigDecimal.
Returns:
this * multiplicand


"
0,BigDecimal,5,"BigDecimal divide(BigDecimal divisor, int scale, int roundingMode)",True,"Returns a BigDecimal whose value is (this / divisor), and whose scale is as specified.","

divide
public BigDecimal divide(BigDecimal divisor,
                         int scale,
                         int roundingMode)
Returns a BigDecimal whose value is (this /
 divisor), and whose scale is as specified.  If rounding must
 be performed to generate a result with the specified scale, the
 specified rounding mode is applied.

 The new divide(BigDecimal, int, RoundingMode) method
 should be used in preference to this legacy method.

Parameters:
divisor - value by which this BigDecimal is to be divided.
scale - scale of the BigDecimal quotient to be returned.
roundingMode - rounding mode to apply.
Returns:
this / divisor
Throws:
ArithmeticException - if divisor is zero,
         roundingMode==ROUND_UNNECESSARY and
         the specified scale is insufficient to represent the result
         of the division exactly.
IllegalArgumentException - if roundingMode does not
         represent a valid rounding mode.
See Also:
ROUND_UP, 
ROUND_DOWN, 
ROUND_CEILING, 
ROUND_FLOOR, 
ROUND_HALF_UP, 
ROUND_HALF_DOWN, 
ROUND_HALF_EVEN, 
ROUND_UNNECESSARY


"
1,BigInteger,1,BigInteger(String val),False,,NULL
1,BigInteger,2,BigInteger add(BigInteger val),True,Returns a BigInteger whose value is (this + val).,"

add
public BigInteger add(BigInteger val)
Returns a BigInteger whose value is (this + val).

Parameters:
val - value to be added to this BigInteger.
Returns:
this + val


"
1,BigInteger,3,BigInteger subtract(BigInteger val),True,Returns a BigInteger whose value is (this - val).,"

subtract
public BigInteger subtract(BigInteger val)
Returns a BigInteger whose value is (this - val).

Parameters:
val - value to be subtracted from this BigInteger.
Returns:
this - val


"
1,BigInteger,4,BigInteger multiply(BigInteger val),True,Returns a BigInteger whose value is (this * val).,"

multiply
public BigInteger multiply(BigInteger val)
Returns a BigInteger whose value is (this * val).

Implementation Note:
An implementation may offer better algorithmic
 performance when val == this.
Parameters:
val - value to be multiplied by this BigInteger.
Returns:
this * val


"
1,BigInteger,5,BigInteger divide(BigInteger val),True,Returns a BigInteger whose value is (this / val).,"

divide
public BigInteger divide(BigInteger val)
Returns a BigInteger whose value is (this / val).

Parameters:
val - value by which this BigInteger is to be divided.
Returns:
this / val
Throws:
ArithmeticException - if val is zero.


"
