Sample Number,ClassName,Snippet Number,Method,Exist,Description
0,ArrayType,1,"ArrayType(String name, String description, String[] elementTypeNames)",False,NULL
0,ArrayType,2,String getName(),False,NULL
0,ArrayType,3,String getDescription(),False,NULL
0,ArrayType,4,String[] getElementTypeNames(),False,NULL
0,ArrayType,5,boolean equals(Object obj),True,Compares the specified obj parameter with this ArrayType instance for equality.
0,ArrayType,6,int hashCode(),True,Returns the hash code value for this ArrayType instance.
0,ArrayType,7,String toString(),True,Returns a string representation of this ArrayType instance.
1,CompositeDataInvocationHandler,1,boolean add(E e),False,NULL
1,CompositeDataInvocationHandler,2,boolean addAll(Collection<? extends E> c),False,NULL
1,CompositeDataInvocationHandler,3,void clear(),False,NULL
1,CompositeDataInvocationHandler,4,boolean contains(Object o),False,NULL
1,CompositeDataInvocationHandler,5,boolean containsAll(Collection<?> c),False,NULL
1,CompositeDataInvocationHandler,6,boolean equals(Object o),False,NULL
1,CompositeDataInvocationHandler,7,E get(int index),False,NULL
1,CompositeDataInvocationHandler,8,int indexOf(Object o),False,NULL
1,CompositeDataInvocationHandler,9,boolean isEmpty(),False,NULL
1,CompositeDataInvocationHandler,10,Iterator<E> iterator(),False,NULL
1,CompositeDataInvocationHandler,11,int lastIndexOf(Object o),False,NULL
1,CompositeDataInvocationHandler,12,ListIterator<E> listIterator(),False,NULL
1,CompositeDataInvocationHandler,13,ListIterator<E> listIterator(int index),False,NULL
1,CompositeDataInvocationHandler,14,boolean remove(Object o),False,NULL
1,CompositeDataInvocationHandler,15,E remove(int index),False,NULL
1,CompositeDataInvocationHandler,16,boolean removeAll(Collection<?> c),False,NULL
1,CompositeDataInvocationHandler,17,boolean retainAll(Collection<?> c),False,NULL
1,CompositeDataInvocationHandler,18,"E set(int index, E element)",False,NULL
1,CompositeDataInvocationHandler,19,int size(),False,NULL
1,CompositeDataInvocationHandler,20,"List<E> subList(int fromIndex, int toIndex)",False,NULL
1,CompositeDataInvocationHandler,21,Object[] toArray(),False,NULL
1,CompositeDataInvocationHandler,22,<T> T[] toArray(T[] a),False,NULL
1,CompositeDataInvocationHandler,23,"boolean addAll(int index, Collection<? extends E> c)",False,NULL
1,CompositeDataInvocationHandler,24,boolean containsAll(Collection<?> c),False,NULL
1,CompositeDataInvocationHandler,25,boolean removeAll(Collection<?> c),False,NULL
1,CompositeDataInvocationHandler,26,boolean retainAll(Collection<?> c),False,NULL
1,CompositeDataInvocationHandler,27,"List<E> subList(int fromIndex, int toIndex)",False,NULL
1,CompositeDataInvocationHandler,28,Object[] toArray(),False,NULL
1,CompositeDataInvocationHandler,29,<T> T[] toArray(T[] a),False,NULL
1,CompositeDataInvocationHandler,30,"boolean addAll(int index, Collection<? extends E> c)",False,NULL
2,CompositeDataSupport,1,boolean add(E e),False,NULL
2,CompositeDataSupport,2,boolean addAll(Collection<? extends E> c),False,NULL
2,CompositeDataSupport,3,void clear(),False,NULL
2,CompositeDataSupport,4,boolean contains(Object o),False,NULL
2,CompositeDataSupport,5,boolean containsAll(Collection<?> c),False,NULL
2,CompositeDataSupport,6,boolean equals(Object o),True,Compares the specified obj parameter with this CompositeDataSupport instance for equality.
2,CompositeDataSupport,7,E get(int index),False,NULL
2,CompositeDataSupport,8,int indexOf(Object o),False,NULL
2,CompositeDataSupport,9,boolean isEmpty(),False,NULL
2,CompositeDataSupport,10,Iterator<E> iterator(),False,NULL
2,CompositeDataSupport,11,int lastIndexOf(Object o),False,NULL
2,CompositeDataSupport,12,ListIterator<E> listIterator(),False,NULL
2,CompositeDataSupport,13,ListIterator<E> listIterator(int index),False,NULL
2,CompositeDataSupport,14,boolean remove(Object o),False,NULL
2,CompositeDataSupport,15,E remove(int index),False,NULL
2,CompositeDataSupport,16,boolean removeAll(Collection<?> c),False,NULL
2,CompositeDataSupport,17,boolean retainAll(Collection<?> c),False,NULL
2,CompositeDataSupport,18,"E set(int index, E element)",False,NULL
2,CompositeDataSupport,19,int size(),False,NULL
2,CompositeDataSupport,20,"List<E> subList(int fromIndex, int toIndex)",False,NULL
2,CompositeDataSupport,21,Object[] toArray(),False,NULL
2,CompositeDataSupport,22,<T> T[] toArray(T[] a),False,NULL
2,CompositeDataSupport,23,String toString(),True,Returns a string representation of this CompositeDataSupport instance.
3,CompositeType,1,boolean isReadOnly(),False,NULL
3,CompositeType,2,String getName(),False,NULL
3,CompositeType,3,String getDescription(),False,NULL
3,CompositeType,4,String[] getCompositeTypeNames(),False,NULL
3,CompositeType,5,String[] getCompositeTypeDescriptions(),False,NULL
3,CompositeType,6,String[] getCompositeTypeClasses(),False,NULL
3,CompositeType,7,String[] getCompositeTypeKeys(),False,NULL
3,CompositeType,8,String[] getCompositeTypeValues(),False,NULL
3,CompositeType,9,String[] getCompositeTypeTypes(),False,NULL
3,CompositeType,10,String[] getCompositeTypeRoles(),False,NULL
3,CompositeType,11,String[] getCompositeTypeIs(),False,NULL
3,CompositeType,12,String[] getCompositeTypeAre(),False,NULL
3,CompositeType,13,String[] getCompositeTypeHas(),False,NULL
3,CompositeType,14,String[] getCompositeTypeDo(),False,NULL
3,CompositeType,15,String[] getCompositeTypeCan(),False,NULL
3,CompositeType,16,String[] getCompositeTypeShould(),False,NULL
3,CompositeType,17,String[] getCompositeTypeMust(),False,NULL
3,CompositeType,18,String[] getCompositeTypeNot(),False,NULL
3,CompositeType,19,String[] getCompositeTypeMay(),False,NULL
3,CompositeType,20,String[] getCompositeTypeCould(),False,NULL
3,CompositeType,21,String[] getCompositeTypeWont(),False,NULL
3,CompositeType,22,String[] getCompositeTypeWould(),False,NULL
3,CompositeType,23,String[] getCompositeTypeCouldnt(),False,NULL
3,CompositeType,24,String[] getCompositeTypeDont(),False,NULL
3,CompositeType,25,String[] getCompositeTypeDoesnt(),False,NULL
3,CompositeType,26,String[] getCompositeTypeHavent(),False,NULL
3,CompositeType,27,String[] getCompositeTypeHasnt(),False,NULL
3,CompositeType,28,String[] getCompositeTypeWonts(),False,NULL
3,CompositeType,29,String[] getCompositeTypeWoulds(),False,NULL
3,CompositeType,30,String[] getCompositeTypeCouldnts(),False,NULL
3,CompositeType,31,String[] getCompositeTypeDonts(),False,NULL
3,CompositeType,32,String[] getCompositeTypeDoesnts(),False,NULL
3,CompositeType,33,String[] getCompositeTypeHavents(),False,NULL
3,CompositeType,34,String[] getCompositeTypeHasnts(),False,NULL
3,CompositeType,35,String[] getCompositeTypeWonts(),False,NULL
4,OpenMBeanAttributeInfoSupport,1,boolean isReadable(),False,NULL
4,OpenMBeanAttributeInfoSupport,2,boolean isWritable(),False,NULL
4,OpenMBeanAttributeInfoSupport,3,boolean isIs(),False,NULL
4,OpenMBeanAttributeInfoSupport,4,boolean isCollection(),False,NULL
4,OpenMBeanAttributeInfoSupport,5,boolean isIndexed(),False,NULL
4,OpenMBeanAttributeInfoSupport,6,boolean isWritableCollection(),False,NULL
4,OpenMBeanAttributeInfoSupport,7,boolean isWritableIndexed(),False,NULL
4,OpenMBeanAttributeInfoSupport,8,boolean isWritableSorted(),False,NULL
4,OpenMBeanAttributeInfoSupport,9,boolean isWritableSortedIndexed(),False,NULL
4,OpenMBeanAttributeInfoSupport,10,boolean isWritableSortedSet(),False,NULL
4,OpenMBeanAttributeInfoSupport,11,boolean isWritableSortedSetIndexed(),False,NULL
4,OpenMBeanAttributeInfoSupport,12,boolean isWritableSortedSetIndexed(),False,NULL
4,OpenMBeanAttributeInfoSupport,13,boolean isWritableSortedSetIndexed(),False,NULL
4,OpenMBeanAttributeInfoSupport,14,boolean isWritableSortedSetIndexed(),False,NULL
4,OpenMBeanAttributeInfoSupport,15,boolean isWritableSortedSetIndexed(),False,NULL
4,OpenMBeanAttributeInfoSupport,16,boolean isWritableSortedSetIndexed(),False,NULL
4,OpenMBeanAttributeInfoSupport,17,boolean isWritableSortedSetIndexed(),False,NULL
4,OpenMBeanAttributeInfoSupport,18,boolean isWritableSortedSetIndexed(),False,NULL
4,OpenMBeanAttributeInfoSupport,19,boolean isWritableSortedSetIndexed(),False,NULL
4,OpenMBeanAttributeInfoSupport,20,boolean isWritableSortedSetIndexed(),False,NULL
5,OpenMBeanConstructorInfoSupport,1,"OpenMBeanConstructorInfoSupport(String name, String description, String signature, String[] exceptions)",False,NULL
5,OpenMBeanConstructorInfoSupport,2,String getName(),False,NULL
5,OpenMBeanConstructorInfoSupport,3,String getDescription(),False,NULL
5,OpenMBeanConstructorInfoSupport,4,String getSignature(),False,NULL
5,OpenMBeanConstructorInfoSupport,5,String[] getExceptions(),False,NULL
6,OpenMBeanInfoSupport,1,"OpenMBeanInfoSupport(String className, String description, MBeanAttributeInfo[] attributes, MBeanConstructorInfo[] constructors, MBeanOperationInfo[] operations, MBeanNotificationInfo[] notifications)",False,NULL
6,OpenMBeanInfoSupport,2,getClassName(),False,NULL
6,OpenMBeanInfoSupport,3,getDescription(),False,NULL
6,OpenMBeanInfoSupport,4,getAttributes(),False,NULL
6,OpenMBeanInfoSupport,5,getConstructors(),False,NULL
6,OpenMBeanInfoSupport,6,getOperations(),False,NULL
6,OpenMBeanInfoSupport,7,getNotifications(),False,NULL
6,OpenMBeanInfoSupport,8,getOpenType(),False,NULL
6,OpenMBeanInfoSupport,9,getOpenData(),False,NULL
6,OpenMBeanInfoSupport,10,getOpenMBean(),False,NULL
6,OpenMBeanInfoSupport,11,getOpenMBeanInfo(),False,NULL
6,OpenMBeanInfoSupport,12,getOpenMBeanParameter(),False,NULL
6,OpenMBeanInfoSupport,13,getOpenMBeanException(),False,NULL
6,OpenMBeanInfoSupport,14,getOpenMBeanOperation(),False,NULL
6,OpenMBeanInfoSupport,15,getOpenMBeanConstructor(),False,NULL
6,OpenMBeanInfoSupport,16,getOpenMBeanAttribute(),False,NULL
6,OpenMBeanInfoSupport,17,getOpenMBeanNotification(),False,NULL
6,OpenMBeanInfoSupport,18,getOpenMBeanDescriptor(),False,NULL
6,OpenMBeanInfoSupport,19,getOpenMBeanDescriptorType(),False,NULL
6,OpenMBeanInfoSupport,20,getOpenMBeanDescriptorData(),False,NULL
6,OpenMBeanInfoSupport,21,getOpenMBeanDescriptorParameter(),False,NULL
6,OpenMBeanInfoSupport,22,getOpenMBeanDescriptorException(),False,NULL
6,OpenMBeanInfoSupport,23,getOpenMBeanDescriptorOperation(),False,NULL
6,OpenMBeanInfoSupport,24,getOpenMBeanDescriptorConstructor(),False,NULL
6,OpenMBeanInfoSupport,25,getOpenMBeanDescriptorAttribute(),False,NULL
6,OpenMBeanInfoSupport,26,getOpenMBeanDescriptorNotification(),False,NULL
6,OpenMBeanInfoSupport,27,getOpenMBeanDescriptorDescriptor(),False,NULL
6,OpenMBeanInfoSupport,28,getOpenMBeanDescriptorDescriptorType(),False,NULL
6,OpenMBeanInfoSupport,29,getOpenMBeanDescriptorDescriptorData(),False,NULL
6,OpenMBeanInfoSupport,30,getOpenMBeanDescriptorDescriptorParameter(),False,NULL
6,OpenMBeanInfoSupport,31,getOpenMBeanDescriptorDescriptorException(),False,NULL
6,OpenMBeanInfoSupport,32,getOpenMBeanDescriptorDescriptorOperation(),False,NULL
6,OpenMBeanInfoSupport,33,getOpenMBeanDescriptorDescriptorConstructor(),False,NULL
6,OpenMBeanInfoSupport,34,getOpenMBeanDescriptorDescriptorAttribute(),False,NULL
6,OpenMBeanInfoSupport,35,getOpenMBeanDescriptorDescriptorNotification(),False,NULL
6,OpenMBeanInfoSupport,36,getOpenMBeanDescriptorDescriptorDescriptor(),False,NULL
6,OpenMBeanInfoSupport,37,getOpenMBeanDescriptorDescriptorDescriptorType(),False,NULL
