ClassName,Method,Return Type,Description
ArrayType,equals(Object obj),boolean,Compares the specified obj parameter with this ArrayType instance for equality.
ArrayType,getArrayType(OpenType<E> elementType),static <E> ArrayType<E[]>,Create an ArrayType instance in a type-safe manner.
ArrayType,getDimension(),int,Returns the dimension of arrays described by this ArrayType instance.
ArrayType,getElementOpenType(),OpenType<?>,Returns the open type of element values contained in the arrays described by this ArrayType instance.
ArrayType,getPrimitiveArrayType(Class<T> arrayClass),static <T> ArrayType<T>,Create an ArrayType instance in a type-safe manner.
ArrayType,hashCode(),int,Returns the hash code value for this ArrayType instance.
ArrayType,isPrimitiveArray(),boolean,"Returns true if the open data values this open type describes are primitive arrays, false otherwise."
ArrayType,isValue(Object obj),boolean,Tests whether obj is a value for this ArrayType instance.
ArrayType,toString(),String,Returns a string representation of this ArrayType instance.
CompositeDataInvocationHandler,getCompositeData(),CompositeData,Return the CompositeData that was supplied to the constructor.
CompositeDataInvocationHandler,"invoke(Object proxy, Method method, Object[] args)",Object,Processes a method invocation on a proxy instance and returns the result.
CompositeDataSupport,containsKey(String key),boolean,Returns true if and only if this CompositeData instance contains an item whose name is key.
CompositeDataSupport,containsValue(Object value),boolean,Returns true if and only if this CompositeData instance contains an item whose value is value.
CompositeDataSupport,equals(Object obj),boolean,Compares the specified obj parameter with this CompositeDataSupport instance for equality.
CompositeDataSupport,get(String key),Object,Returns the value of the item whose name is key.
CompositeDataSupport,getAll(String[] keys),Object[],"Returns an array of the values of the items whose names are specified by keys, in the same order as keys."
CompositeDataSupport,getCompositeType(),CompositeType,Returns the composite type of this composite data instance.
CompositeDataSupport,hashCode(),int,Returns the hash code value for this CompositeDataSupport instance.
CompositeDataSupport,toString(),String,Returns a string representation of this CompositeDataSupport instance.
CompositeDataSupport,values(),Collection<?>,Returns an unmodifiable Collection view of the item values contained in this CompositeData instance.
CompositeType,containsKey(String itemName),boolean,Returns true if this CompositeType instance defines an item whose name is itemName.
CompositeType,equals(Object obj),boolean,Compares the specified obj parameter with this CompositeType instance for equality.
CompositeType,getDescription(String itemName),String,"Returns the description of the item whose name is itemName, or null if this CompositeType instance does not define any item whose name is itemName."
CompositeType,getType(String itemName),OpenType<?>,"Returns the open type of the item whose name is itemName, or null if this CompositeType instance does not define any item whose name is itemName."
CompositeType,hashCode(),int,Returns the hash code value for this CompositeType instance.
CompositeType,isValue(Object obj),boolean,Tests whether obj is a value which could be described by this CompositeType instance.
CompositeType,keySet(),Set<String>,Returns an unmodifiable Set view of all the item names defined by this CompositeType instance.
CompositeType,toString(),String,Returns a string representation of this CompositeType instance.
OpenMBeanAttributeInfoSupport,equals(Object obj),boolean,Compares the specified obj parameter with this OpenMBeanAttributeInfoSupport instance for equality.
OpenMBeanAttributeInfoSupport,getDefaultValue(),Object,"Returns the default value for the attribute described by this OpenMBeanAttributeInfoSupport instance, if specified, or null otherwise."
OpenMBeanAttributeInfoSupport,getLegalValues(),Set<?>,"Returns an unmodifiable Set of legal values for the attribute described by this OpenMBeanAttributeInfoSupport instance, if specified, or null otherwise."
OpenMBeanAttributeInfoSupport,getMaxValue(),Comparable<?>,"Returns the maximal value for the attribute described by this OpenMBeanAttributeInfoSupport instance, if specified, or null otherwise."
OpenMBeanAttributeInfoSupport,getMinValue(),Comparable<?>,"Returns the minimal value for the attribute described by this OpenMBeanAttributeInfoSupport instance, if specified, or null otherwise."
OpenMBeanAttributeInfoSupport,getOpenType(),OpenType<?>,Returns the open type for the values of the attribute described by this OpenMBeanAttributeInfoSupport instance.
OpenMBeanAttributeInfoSupport,hasDefaultValue(),boolean,"Returns true if this OpenMBeanAttributeInfoSupport instance specifies a non-null default value for the described attribute, false otherwise."
OpenMBeanAttributeInfoSupport,hashCode(),int,Returns the hash code value for this OpenMBeanAttributeInfoSupport instance.
OpenMBeanAttributeInfoSupport,hasLegalValues(),boolean,"Returns true if this OpenMBeanAttributeInfoSupport instance specifies a non-null set of legal values for the described attribute, false otherwise."
OpenMBeanAttributeInfoSupport,hasMaxValue(),boolean,"Returns true if this OpenMBeanAttributeInfoSupport instance specifies a non-null maximal value for the described attribute, false otherwise."
OpenMBeanAttributeInfoSupport,hasMinValue(),boolean,"Returns true if this OpenMBeanAttributeInfoSupport instance specifies a non-null minimal value for the described attribute, false otherwise."
OpenMBeanAttributeInfoSupport,isValue(Object obj),boolean,Tests whether obj is a valid value for the attribute described by this OpenMBeanAttributeInfoSupport instance.
OpenMBeanAttributeInfoSupport,toString(),String,Returns a string representation of this OpenMBeanAttributeInfoSupport instance.
OpenMBeanConstructorInfoSupport,equals(Object obj),boolean,Compares the specified obj parameter with this OpenMBeanConstructorInfoSupport instance for equality.
OpenMBeanConstructorInfoSupport,hashCode(),int,Returns the hash code value for this OpenMBeanConstructorInfoSupport instance.
OpenMBeanConstructorInfoSupport,toString(),String,Returns a string representation of this OpenMBeanConstructorInfoSupport instance.
OpenMBeanInfoSupport,equals(Object obj),boolean,Compares the specified obj parameter with this OpenMBeanInfoSupport instance for equality.
OpenMBeanInfoSupport,hashCode(),int,Returns the hash code value for this OpenMBeanInfoSupport instance.
OpenMBeanInfoSupport,toString(),String,Returns a string representation of this OpenMBeanInfoSupport instance.
OpenMBeanOperationInfoSupport,equals(Object obj),boolean,Compares the specified obj parameter with this OpenMBeanOperationInfoSupport instance for equality.
OpenMBeanOperationInfoSupport,getReturnOpenType(),OpenType<?>,Returns the open type of the values returned by the operation described by this OpenMBeanOperationInfo instance.
OpenMBeanOperationInfoSupport,hashCode(),int,Returns the hash code value for this OpenMBeanOperationInfoSupport instance.
OpenMBeanOperationInfoSupport,toString(),String,Returns a string representation of this OpenMBeanOperationInfoSupport instance.
OpenMBeanParameterInfoSupport,equals(Object obj),boolean,Compares the specified obj parameter with this OpenMBeanParameterInfoSupport instance for equality.
OpenMBeanParameterInfoSupport,getDefaultValue(),Object,"Returns the default value for the parameter described by this OpenMBeanParameterInfoSupport instance, if specified, or null otherwise."
OpenMBeanParameterInfoSupport,getLegalValues(),Set<?>,"Returns an unmodifiable Set of legal values for the parameter described by this OpenMBeanParameterInfoSupport instance, if specified, or null otherwise."
OpenMBeanParameterInfoSupport,getMaxValue(),Comparable<?>,"Returns the maximal value for the parameter described by this OpenMBeanParameterInfoSupport instance, if specified, or null otherwise."
OpenMBeanParameterInfoSupport,getMinValue(),Comparable<?>,"Returns the minimal value for the parameter described by this OpenMBeanParameterInfoSupport instance, if specified, or null otherwise."
OpenMBeanParameterInfoSupport,getOpenType(),OpenType<?>,Returns the open type for the values of the parameter described by this OpenMBeanParameterInfoSupport instance.
OpenMBeanParameterInfoSupport,hasDefaultValue(),boolean,"Returns true if this OpenMBeanParameterInfoSupport instance specifies a non-null default value for the described parameter, false otherwise."
OpenMBeanParameterInfoSupport,hashCode(),int,Returns the hash code value for this OpenMBeanParameterInfoSupport instance.
OpenMBeanParameterInfoSupport,hasLegalValues(),boolean,"Returns true if this OpenMBeanParameterInfoSupport instance specifies a non-null set of legal values for the described parameter, false otherwise."
OpenMBeanParameterInfoSupport,hasMaxValue(),boolean,"Returns true if this OpenMBeanParameterInfoSupport instance specifies a non-null maximal value for the described parameter, false otherwise."
OpenMBeanParameterInfoSupport,hasMinValue(),boolean,"Returns true if this OpenMBeanParameterInfoSupport instance specifies a non-null minimal value for the described parameter, false otherwise."
OpenMBeanParameterInfoSupport,isValue(Object obj),boolean,Tests whether obj is a valid value for the parameter described by this OpenMBeanParameterInfo instance.
OpenMBeanParameterInfoSupport,toString(),String,Returns a string representation of this OpenMBeanParameterInfoSupport instance.
OpenType,equals(Object obj),abstract boolean,Compares the specified obj parameter with this open type instance for equality.
OpenType,getClassName(),String,Returns the fully qualified Java class name of the open data values this open type describes.
OpenType,getDescription(),String,Returns the text description of this OpenType instance.
OpenType,getTypeName(),String,Returns the name of this OpenType instance.
OpenType,hashCode(),abstract int,Returns a hash code value for the object.
OpenType,isArray(),boolean,"Returns true if the open data values this open type describes are arrays, false otherwise."
OpenType,isValue(Object obj),abstract boolean,Tests whether obj is a value for this open type.
OpenType,toString(),abstract String,Returns a string representation of this open type instance.
SimpleType,equals(Object obj),boolean,Compares the specified obj parameter with this SimpleType instance for equality.
SimpleType,hashCode(),int,Returns the hash code value for this SimpleType instance.
SimpleType,isValue(Object obj),boolean,Tests whether obj is a value for this SimpleType instance.
SimpleType,readResolve(),Object,Replace an object read from an ObjectInputStream with the unique instance for that value.
SimpleType,toString(),String,Returns a string representation of this SimpleType instance.
TabularDataSupport,calculateIndex(CompositeData value),Object[],Calculates the index that would be used in this TabularData instance to refer to the specified composite data value parameter if it were added to this instance.
TabularDataSupport,clear(),void,Removes all rows from this TabularDataSupport instance.
TabularDataSupport,clone(),Object,"Returns a clone of this TabularDataSupport instance: the clone is obtained by calling super.clone(), and then cloning the underlying map."
TabularDataSupport,containsKey(Object key),boolean,Returns true if and only if this TabularData instance contains a CompositeData value (ie a row) whose index is the specified key.
TabularDataSupport,containsKey(Object[] key),boolean,Returns true if and only if this TabularData instance contains a CompositeData value (ie a row) whose index is the specified key.
TabularDataSupport,containsValue(CompositeData value),boolean,Returns true if and only if this TabularData instance contains the specified CompositeData value.
TabularDataSupport,containsValue(Object value),boolean,Returns true if and only if this TabularData instance contains the specified value.
TabularDataSupport,entrySet(),"Set<Map.Entry<Object,Object>>",Returns a collection view of the index to row mappings contained in this TabularDataSupport instance.
TabularDataSupport,equals(Object obj),boolean,Compares the specified obj parameter with this TabularDataSupport instance for equality.
TabularDataSupport,get(Object key),Object,This method simply calls get((Object[]) key).
TabularDataSupport,get(Object[] key),CompositeData,"Returns the CompositeData value whose index is key, or null if there is no value mapping to key, in this TabularData instance."
TabularDataSupport,getTabularType(),TabularType,Returns the tabular type describing this TabularData instance.
TabularDataSupport,hashCode(),int,Returns the hash code value for this TabularDataSupport instance.
TabularDataSupport,isEmpty(),boolean,Returns true if this TabularDataSupport instance contains no rows.
TabularDataSupport,keySet(),Set<Object>,Returns a set view of the keys contained in the underlying map of this TabularDataSupport instance used to index the rows.
TabularDataSupport,put(CompositeData value),void,Adds value to this TabularData instance.
TabularDataSupport,"put(Object key, Object value)",Object,This method simply calls put((CompositeData) value) and therefore ignores its key parameter which can be null.
TabularDataSupport,putAll(CompositeData[] values),void,Add all the elements in values to this TabularData instance.
TabularDataSupport,"putAll(Map<?,?> t)",void,Add all the values contained in the specified map t to this TabularData instance.
TabularDataSupport,remove(Object key),Object,This method simply calls remove((Object[]) key).
TabularDataSupport,remove(Object[] key),CompositeData,"Removes the CompositeData value whose index is key from this TabularData instance, and returns the removed value, or returns null if there is no value whose index is key."
TabularDataSupport,size(),int,Returns the number of rows in this TabularDataSupport instance.
TabularDataSupport,toString(),String,Returns a string representation of this TabularDataSupport instance.
TabularDataSupport,values(),Collection<Object>,Returns a collection view of the rows contained in this TabularDataSupport instance.
TabularType,equals(Object obj),boolean,Compares the specified obj parameter with this TabularType instance for equality.
