ClassName,Method,Return Type,Description,Full Description
ZoneOffsetTransition,compareTo(ZoneOffsetTransition transition),int,Compares this transition to another based on the transition instant.,"

compareTo
public int compareTo(ZoneOffsetTransition transition)
Compares this transition to another based on the transition instant.
 
 This compares the instants of each transition.
 The offsets are ignored, making this order inconsistent with equals.

Specified by:
compareTo in interface Comparable<ZoneOffsetTransition>
Parameters:
transition - the transition to compare to, not null
Returns:
the comparator value, negative if less, positive if greater


"
ZoneOffsetTransition,equals(Object other),boolean,Checks if this object equals another.,"

equals
public boolean equals(Object other)
Checks if this object equals another.
 
 The entire state of the object is compared.

Overrides:
equals in class Object
Parameters:
other - the other object to compare to, null returns false
Returns:
true if equal
See Also:
Object.hashCode(), 
HashMap


"
ZoneOffsetTransition,getDateTimeAfter(),LocalDateTime,"Gets the local transition date-time, as would be expressed with the 'after' offset.","

getDateTimeAfter
public LocalDateTime getDateTimeAfter()
Gets the local transition date-time, as would be expressed with the 'after' offset.
 
 This is the first date-time after the discontinuity, when the new offset applies.
 
 The combination of the 'before' date-time and offset represents the same instant
 as the 'after' date-time and offset.

Returns:
the transition date-time expressed with the after offset, not null


"
ZoneOffsetTransition,getDateTimeBefore(),LocalDateTime,"Gets the local transition date-time, as would be expressed with the 'before' offset.","

getDateTimeBefore
public LocalDateTime getDateTimeBefore()
Gets the local transition date-time, as would be expressed with the 'before' offset.
 
 This is the date-time where the discontinuity begins expressed with the 'before' offset.
 At this instant, the 'after' offset is actually used, therefore the combination of this
 date-time and the 'before' offset will never occur.
 
 The combination of the 'before' date-time and offset represents the same instant
 as the 'after' date-time and offset.

Returns:
the transition date-time expressed with the before offset, not null


"
ZoneOffsetTransition,getDuration(),Duration,Gets the duration of the transition.,"

getDuration
public Duration getDuration()
Gets the duration of the transition.
 
 In most cases, the transition duration is one hour, however this is not always the case.
 The duration will be positive for a gap and negative for an overlap.
 Time-zones are second-based, so the nanosecond part of the duration will be zero.

Returns:
the duration of the transition, positive for gaps, negative for overlaps


"
ZoneOffsetTransition,getInstant(),Instant,Gets the transition instant.,"

getInstant
public Instant getInstant()
Gets the transition instant.
 
 This is the instant of the discontinuity, which is defined as the first
 instant that the 'after' offset applies.
 
 The methods getInstant(), getDateTimeBefore() and getDateTimeAfter()
 all represent the same instant.

Returns:
the transition instant, not null


"
ZoneOffsetTransition,getOffsetAfter(),ZoneOffset,Gets the offset after the transition.,"

getOffsetAfter
public ZoneOffset getOffsetAfter()
Gets the offset after the transition.
 
 This is the offset in use on and after the instant of the transition.

Returns:
the offset after the transition, not null


"
ZoneOffsetTransition,getOffsetBefore(),ZoneOffset,Gets the offset before the transition.,"

getOffsetBefore
public ZoneOffset getOffsetBefore()
Gets the offset before the transition.
 
 This is the offset in use before the instant of the transition.

Returns:
the offset before the transition, not null


"
ZoneOffsetTransition,hashCode(),int,Returns a suitable hash code.,"

hashCode
public int hashCode()
Returns a suitable hash code.

Overrides:
hashCode in class Object
Returns:
the hash code
See Also:
Object.equals(java.lang.Object), 
System.identityHashCode(java.lang.Object)


"
ZoneOffsetTransition,isGap(),boolean,Does this transition represent a gap in the local time-line.,"

isGap
public boolean isGap()
Does this transition represent a gap in the local time-line.
 
 Gaps occur where there are local date-times that simply do not exist.
 An example would be when the offset changes from +01:00 to +02:00.
 This might be described as 'the clocks will move forward one hour tonight at 1am'.

Returns:
true if this transition is a gap, false if it is an overlap


"
ZoneOffsetTransition,isOverlap(),boolean,Does this transition represent an overlap in the local time-line.,"

isOverlap
public boolean isOverlap()
Does this transition represent an overlap in the local time-line.
 
 Overlaps occur where there are local date-times that exist twice.
 An example would be when the offset changes from +02:00 to +01:00.
 This might be described as 'the clocks will move back one hour tonight at 2am'.

Returns:
true if this transition is an overlap, false if it is a gap


"
ZoneOffsetTransition,isValidOffset(ZoneOffset offset),boolean,Checks if the specified offset is valid during this transition.,"

isValidOffset
public boolean isValidOffset(ZoneOffset offset)
Checks if the specified offset is valid during this transition.
 
 This checks to see if the given offset will be valid at some point in the transition.
 A gap will always return false.
 An overlap will return true if the offset is either the before or after offset.

Parameters:
offset - the offset to check, null returns false
Returns:
true if the offset is valid during the transition


"
ZoneOffsetTransition,"of(LocalDateTime transition, ZoneOffset offsetBefore, ZoneOffset offsetAfter)",static ZoneOffsetTransition,Obtains an instance defining a transition between two offsets.,"

of
public static ZoneOffsetTransition of(LocalDateTime transition,
                                      ZoneOffset offsetBefore,
                                      ZoneOffset offsetAfter)
Obtains an instance defining a transition between two offsets.
 
 Applications should normally obtain an instance from ZoneRules.
 This factory is only intended for use when creating ZoneRules.

Parameters:
transition - the transition date-time at the transition, which never
  actually occurs, expressed local to the before offset, not null
offsetBefore - the offset before the transition, not null
offsetAfter - the offset at and after the transition, not null
Returns:
the transition, not null
Throws:
IllegalArgumentException - if offsetBefore and offsetAfter
         are equal, or transition.getNano() returns non-zero value


"
ZoneOffsetTransition,toEpochSecond(),long,Gets the transition instant as an epoch second.,"

toEpochSecond
public long toEpochSecond()
Gets the transition instant as an epoch second.

Returns:
the transition epoch second


"
ZoneOffsetTransition,toString(),String,Returns a string describing this object.,"

toString
public String toString()
Returns a string describing this object.

Overrides:
toString in class Object
Returns:
a string for debugging, not null


"
ZoneOffsetTransitionRule,createTransition(int year),ZoneOffsetTransition,Creates a transition instance for the specified year.,"

createTransition
public ZoneOffsetTransition createTransition(int year)
Creates a transition instance for the specified year.
 
 Calculations are performed using the ISO-8601 chronology.

Parameters:
year - the year to create a transition for, not null
Returns:
the transition instance, not null


"
ZoneOffsetTransitionRule,equals(Object otherRule),boolean,Checks if this object equals another.,"

equals
public boolean equals(Object otherRule)
Checks if this object equals another.
 
 The entire state of the object is compared.

Overrides:
equals in class Object
Parameters:
otherRule - the other object to compare to, null returns false
Returns:
true if equal
See Also:
Object.hashCode(), 
HashMap


"
ZoneOffsetTransitionRule,getDayOfMonthIndicator(),int,Gets the indicator of the day-of-month of the transition.,"

getDayOfMonthIndicator
public int getDayOfMonthIndicator()
Gets the indicator of the day-of-month of the transition.
 
 If the rule defines an exact date then the day is the month of that date.
 
 If the rule defines a week where the transition might occur, then the day
 defines either the start of the end of the transition week.
 
 If the value is positive, then it represents a normal day-of-month, and is the
 earliest possible date that the transition can be.
 The date may refer to 29th February which should be treated as 1st March in non-leap years.
 
 If the value is negative, then it represents the number of days back from the
 end of the month where -1 is the last day of the month.
 In this case, the day identified is the latest possible date that the transition can be.

Returns:
the day-of-month indicator, from -28 to 31 excluding 0


"
