FileName,Compilable,Runnable,Correct
SerialArray_1,False,False,False
SerialArray_2,False,False,False
SerialArray_3,False,False,False
SerialBlob_2,True,True,True
SerialBlob_3,True,True,True
SerialBlob_4,True,False,False
SerialBlob_5,True,True,True
SerialClob_1,True,True,True
SerialClob_2,True,True,True
SerialClob_3,True,True,True
SerialClob_4,True,False,False
SerialClob_5,False,False,False
SerialDatalink_5,False,False,False
SerialRef_2,False,False,False
SerialRef_3,False,False,False
SerialRef_5,False,False,False
SQLInputImpl_1,False,False,False
SQLInputImpl_2,False,False,False
SQLInputImpl_3,False,False,False
SQLOutputImpl_1,False,False,False
SQLOutputImpl_2,False,False,False
SQLOutputImpl_3,False,False,False
