FileName,UsedPackage
AsynchronousFileChannel_5,True
AsynchronousServerSocketChannel_1,True
AsynchronousServerSocketChannel_2,True
AsynchronousSocketChannel_1,True
AsynchronousSocketChannel_2,True
DatagramChannel_1,True
DatagramChannel_2,True
DatagramChannel_3,True
DatagramChannel_4,True
DatagramChannel_5,True
DatagramChannel_6,True
DatagramChannel_7,True
MembershipKey_2,True
MembershipKey_3,True
MembershipKey_4,True
MembershipKey_5,True
Pipe_1,True
Pipe_2,True
SelectionKey_1,True
SelectionKey_2,True
SelectionKey_3,True
SelectionKey_4,True
SelectionKey_5,True
ServerSocketChannel_1,True
ServerSocketChannel_2,True
SocketChannel_3,True
SocketChannel_4,True
