Sample Number,ClassName,Snippet Number,Method,Exist,Description
0,ActivationDataFlavor,1,boolean isMimeTypeAvailable(String mimeType),False,NULL
0,ActivationDataFlavor,2,boolean isFlavorSerializable(),False,NULL
0,ActivationDataFlavor,3,boolean isFlavorAssignable(DataFlavor flavor),False,NULL
0,ActivationDataFlavor,4,boolean isFlavorTransferData(DataFlavor flavor),False,NULL
0,ActivationDataFlavor,5,boolean isFlavorMultiPartType(DataFlavor flavor),False,NULL
1,CommandInfo,1,String getCommandName(),True,Return the command verb.
1,CommandInfo,2,String getMimeType(),False,NULL
1,CommandInfo,3,String getJavaClassName(),False,NULL
1,CommandInfo,4,String getParameterName(),False,NULL
1,CommandInfo,5,String getParameterDescription(),False,NULL
2,CommandMap,1,CommandMap(),False,NULL
2,CommandMap,2,"void addCommand(String command, CommandObject co)",False,NULL
2,CommandMap,3,CommandObject getCommand(String command),False,NULL
2,CommandMap,4,void removeCommand(String command),False,NULL
2,CommandMap,5,Enumeration getCommands(),False,NULL
3,DataHandler,1,"DataHandler(Object data, String contentType)",False,NULL
3,DataHandler,2,Object getData(),False,NULL
3,DataHandler,3,String getContentType(),True,Return the MIME type of this object as retrieved from the source object.
3,DataHandler,4,String getName(),True,Return the name of the data object.
3,DataHandler,5,void setData(Object data),False,NULL
3,DataHandler,6,void setContentType(String contentType),False,NULL
3,DataHandler,7,void setName(String name),False,NULL
3,DataHandler,8,void writeTo(OutputStream out) throws IOException,True,Write the data to an OutputStream.
3,DataHandler,9,void readFrom(InputStream in) throws IOException,False,NULL
3,DataHandler,10,void setSize(long size),False,NULL
3,DataHandler,11,long getSize(),False,NULL
3,DataHandler,12,boolean equals(Object obj),False,NULL
3,DataHandler,13,int hashCode(),False,NULL
3,DataHandler,14,String toString(),False,NULL
4,FileDataSource,1,FileDataSource(File file),False,NULL
4,FileDataSource,2,InputStream getInputStream() throws IOException,True,This method will return an InputStream representing the the data and will throw an IOException if it can not do so.
4,FileDataSource,3,OutputStream getOutputStream() throws IOException,True,This method will return an OutputStream representing the the data and will throw an IOException if it can not do so.
4,FileDataSource,4,String getContentType(),True,This method returns the MIME type of the data in the form of a string.
4,FileDataSource,5,String getName(),True,Return the name of this object.
5,FileTypeMap,1,FileTypeMap getDefaultFileTypeMap(),True,Return the default FileTypeMap for the system.
5,FileTypeMap,2,String getContentType(File file),True,Return the type of the file object.
5,FileTypeMap,3,String getContentType(String fileName),True,Return the type of the file passed in.
5,FileTypeMap,4,void addMimeType(String mimeType),False,NULL
5,FileTypeMap,5,void addMimeTypes(String mimeTypes),False,NULL
6,MailcapCommandMap,1,MailcapCommandMap(),False,NULL
6,MailcapCommandMap,2,Object get(Object key),False,NULL
6,MailcapCommandMap,3,boolean containsKey(Object key),False,NULL
6,MailcapCommandMap,4,boolean containsValue(Object value),False,NULL
6,MailcapCommandMap,5,"Set<Map.Entry<Object, Object>> entrySet()",False,NULL
7,MimeType,1,String getBaseType(),True,Return a String representation of this object without the parameter list.
7,MimeType,2,String getSubType(),True,Retrieve the subtype of this object.
7,MimeType,3,String getSuffix(),False,NULL
7,MimeType,4,String getPrimaryType(),True,Retrieve the primary type of this object.
7,MimeType,5,String getParameter(String name),True,"Retrieve the value associated with the given name, or null if there is no current association."
7,MimeType,6,String[] getParameters(),False,NULL
7,MimeType,7,String toString(),True,Return the String representation of this object.
7,MimeType,8,boolean match(MimeType mimeType),True,Determine if the primary and sub type of this object is the same as what is in the given type.
7,MimeType,9,boolean match(String type),True,Determine if the primary and sub type of this object is the same as the content type described in rawdata.
7,MimeType,10,"boolean match(String primaryType, String subType)",False,NULL
7,MimeType,11,"boolean match(String primaryType, String subType, String suffix)",False,NULL
7,MimeType,12,"boolean match(String primaryType, String subType, String suffix, String parameter)",False,NULL
7,MimeType,13,"boolean match(String primaryType, String subType, String suffix, String parameter, String value)",False,NULL
7,MimeType,14,"boolean match(String primaryType, String subType, String suffix, String parameter, String value, String charset)",False,NULL
7,MimeType,15,"boolean match(String primaryType, String subType, String suffix, String parameter, String value, String charset, String boundary)",False,NULL
8,MimeTypeParameterList,1,boolean add(E e),False,NULL
8,MimeTypeParameterList,2,"void add(int index, E element)",False,NULL
8,MimeTypeParameterList,3,boolean contains(Object o),False,NULL
8,MimeTypeParameterList,4,E get(int index),False,NULL
8,MimeTypeParameterList,5,int indexOf(Object o),False,NULL
9,MimetypesFileTypeMap,1,String getContentType(String fileName),True,Return the MIME type based on the specified file name.
9,MimetypesFileTypeMap,2,void load(InputStream is),False,NULL
9,MimetypesFileTypeMap,3,void load(Reader reader),False,NULL
9,MimetypesFileTypeMap,4,void load(URL url),False,NULL
9,MimetypesFileTypeMap,5,void load(File file),False,NULL
10,URLDataSource,1,URL getContentLocation(),False,NULL
10,URLDataSource,2,InputStream getInputStream() throws IOException,True,The getInputStream method from the URL.
10,URLDataSource,3,String getName(),True,Calls the getFile method on the URL used to instantiate the object.
10,URLDataSource,4,OutputStream getOutputStream() throws IOException,True,The getOutputStream method from the URL.
10,URLDataSource,5,Reader getReader() throws IOException,False,NULL
