Sample Number,ClassName,Snippet Number,Method,Exist
0,AccessibleObject,1,void setAccessible(boolean flag),True
0,AccessibleObject,2,boolean isAccessible(),True
0,AccessibleObject,3,Annotation[] getAnnotations(),True
0,AccessibleObject,4,boolean isAnnotationPresent(Class<? extends Annotation> annotationClass),True
0,AccessibleObject,5,boolean isDefault(),False
2,Constructor,1,Object newInstance(Object... initargs),False
2,Constructor,2,Annotation[] getDeclaredAnnotations(),True
2,Constructor,3,Class<?> getDeclaringClass(),False
2,Constructor,4,int getModifiers(),True
2,Constructor,5,Class<?>[] getExceptionTypes(),True
3,Executable,1,Class<?> getDeclaringClass(),True
3,Executable,2,int getParameterCount(),True
3,Executable,3,String getName(),True
3,Executable,4,boolean isVarArgs(),True
3,Executable,5,TypeVariable<?>[] getTypeParameters(),True
4,Field,1,Object get(Object obj),True
4,Field,2,"void set(Object obj, Object value)",True
4,Field,3,int getModifiers(),True
4,Field,4,Class<?> getType(),True
4,Field,5,boolean isAnnotationPresent(Class<? extends Annotation> annotationClass),False
5,Method,1,"Object invoke(Object obj, Object... args)",True
5,Method,2,Annotation[] getAnnotations(),False
5,Method,3,Class<?> getReturnType(),True
5,Method,4,int getModifiers(),True
5,Method,5,String getName(),True
6,Modifier,1,String toString(),False
6,Modifier,2,boolean isAbstract(),False
6,Modifier,3,int hashCode(),False
6,Modifier,4,boolean isNative(),False
6,Modifier,5,boolean isTransient(),False
7,Parameter,1,String getName(),True
7,Parameter,2,Type getType(),False
7,Parameter,3,boolean isNamePresent(),True
7,Parameter,4,boolean isVarArgs(),True
7,Parameter,5,Annotation[] getAnnotations(),True
8,Proxy,1,"Object newProxyInstance(ClassLoader loader, Class<?>[] interfaces, InvocationHandler h)",True
8,Proxy,2,"Class<?> getProxyClass(ClassLoader loader, Class<?>... interfaces)",True
8,Proxy,3,InvocationHandler getInvocationHandler(Object proxy),True
8,Proxy,4,boolean isProxyClass(Class<?> cl),True
8,Proxy,5,"Object invoke(Object proxy, Method method, Object[] args)",False
9,ReflectPermission,1,String getName(),False
9,ReflectPermission,2,boolean implies(Permission permission),False
9,ReflectPermission,3,PermissionCollection newPermissionCollection(),False
9,ReflectPermission,4,String getActions(),False
9,ReflectPermission,5,Class<?> getClass0(),False
