FileName,Compilable,Runnable,Correct
AccessibleObject_1,True,True,True
AccessibleObject_2,True,False,False
AccessibleObject_4,False,False,False
Constructor_2,True,True,True
Constructor_4,False,False,False
Constructor_5,False,False,False
Executable_1,False,False,False
Executable_4,False,False,False
Field_1,True,True,True
Field_2,True,True,True
Field_3,False,False,False
Field_4,False,False,False
Method_1,True,False,False
Method_3,False,False,False
Method_4,False,False,False
Method_5,True,True,True
Parameter_1,False,False,False
Parameter_3,False,False,False
Parameter_4,False,False,False
Parameter_5,False,False,False
Proxy_1,False,False,False
Proxy_2,False,False,False
Proxy_3,False,False,False
Proxy_4,False,False,False
