Sample Number,ClassName,Snippet Number,Method,Exist
0,ActivationDataFlavor,1,Class<?> clone(),False
0,ActivationDataFlavor,2,int hashCode(),False
0,ActivationDataFlavor,3,String getMimeType(),True
0,ActivationDataFlavor,4,boolean equals(Object o),False
0,ActivationDataFlavor,5,Object getParameter(String key),False
1,CommandInfo,1,String getCommandClass(),True
1,CommandInfo,2,String getCommandName(),True
1,CommandInfo,3,String getCommandClass(String cmdName),False
1,CommandInfo,4,String[] getCommandList(),False
1,CommandInfo,5,String[] getMIMETypeCommands(String mimeType),False
2,CommandMap,1,CommandMap getDefaultCommandMap(),True
2,CommandMap,2,CommandMap createSingleton(),False
2,CommandMap,3,void setDefaultCommandMap(CommandMap commandMap),True
2,CommandMap,4,void clear(),False
2,CommandMap,5,"void addMailcap(String mimeType, CommandInfo commandInfo)",False
3,DataHandler,1,InputStream getInputStream(),True
3,DataHandler,2,String getName(),True
3,DataHandler,3,DataSource getDataSource(),True
3,DataHandler,4,OutputStream getOutputStream(),True
3,DataHandler,5,void writeTo(OutputStream os),True
4,FileDataSource,1,InputStream getInputStream(),True
4,FileDataSource,2,String getContentType(),True
4,FileDataSource,3,File getFile(),True
4,FileDataSource,4,String getName(),True
4,FileDataSource,5,DataSource getDataSource(),False
5,FileTypeMap,1,String getContentType(File file),True
5,FileTypeMap,2,String getContentType(String fileName),True
5,FileTypeMap,3,FileTypeMap getDefaultFileTypeMap(),True
5,FileTypeMap,4,void addMimeTypes(String mimeTypes),False
5,FileTypeMap,5,void removeMimeTypes(String mimeTypes),False
6,MailcapCommandMap,1,"void addMailcap(String mimeType, CommandInfo command)",False
6,MailcapCommandMap,2,DataContentHandler createDataContentHandler(String mimeType),True
6,MailcapCommandMap,3,"CommandInfo getCommand(String mimeType, String cmdName)",True
6,MailcapCommandMap,4,CommandInfo[] getAllCommands(String mimeType),True
6,MailcapCommandMap,5,"void addFallbackCommand(String mimeType, CommandInfo command)",False
7,MimeType,1,void add(MimeType mimeType),False
7,MimeType,2,boolean remove(MimeType mimeType),False
7,MimeType,3,int size(),False
7,MimeType,4,MimeType get(int index),False
7,MimeType,5,boolean contains(MimeType mimeType),False
8,MimeTypeParameterList,1,"void set(String name, String value)",True
8,MimeTypeParameterList,2,String get(String name),True
8,MimeTypeParameterList,3,void remove(String name),True
8,MimeTypeParameterList,4,int size(),True
8,MimeTypeParameterList,5,List<String> getNames(),False
9,MimetypesFileTypeMap,1,String getContentType(File file),True
9,MimetypesFileTypeMap,2,String getContentType(String filename),True
9,MimetypesFileTypeMap,3,String getContentType(URL url),False
9,MimetypesFileTypeMap,4,void add(MimeTypeEntry entry),False
9,MimetypesFileTypeMap,5,"Map<String, MimeTypeEntry> getContentTypeMap()",False
10,URLDataSource,1,InputStream getInputStream(),True
10,URLDataSource,2,String getContentType(),True
10,URLDataSource,3,String getName(),True
10,URLDataSource,4,URL getURL(),True
10,URLDataSource,5,void setURL(URL url),False
