Sample Number,ClassName,Snippet Number,Method,Exist
0,ServerSocketFactory,1,ServerSocketFactory getDefault(),True
0,ServerSocketFactory,2,ServerSocket createServerSocket(int port),True
0,ServerSocketFactory,3,"ServerSocket createServerSocket(int port, int backlog)",True
0,ServerSocketFactory,4,"ServerSocket createServerSocket(int port, int backlog, InetAddress ifAddress)",True
0,ServerSocketFactory,5,Socket createSocket(),False
1,SocketFactory,1,Socket createSocket(),True
1,SocketFactory,2,"Socket createSocket(String host, int port)",True
1,SocketFactory,3,"Socket createSocket(InetAddress address, int port)",True
1,SocketFactory,4,"Socket createSocket(String host, int port, InetAddress localHost, int localPort)",True
1,SocketFactory,5,"Socket createSocket(InetAddress address, int port, InetAddress localHost, int localPort)",True
