Sample Number,ClassName,Snippet Number,Method,Exist
0,JMXConnectionNotification,1,getType(): String,False
0,JMXConnectionNotification,2,getSource(): ObjectName,False
0,JMXConnectionNotification,3,getUserData(): Object,False
0,JMXConnectionNotification,4,getSequenceNumber(): long,False
0,JMXConnectionNotification,5,getTimeStamp(): long,False
1,JMXConnectorFactory,1,"JMXConnector newJMXConnector(JMXServiceURL serviceURL, Map<String,?> environment)",True
1,JMXConnectorFactory,2,"JMXConnector newJMXConnector(JMXServiceURL serviceURL, Map<String,?> environment, List<MBeanServerConnection> mbsList)",False
1,JMXConnectorFactory,3,"JMXConnector newJMXConnector(JMXServiceURL serviceURL, Map<String,?> environment, MBeanServerConnection mbs)",False
1,JMXConnectorFactory,4,"JMXConnector newJMXConnector(JMXServiceURL serviceURL, Map<String,?> environment, JMXConnectorServer server)",False
1,JMXConnectorFactory,5,"JMXConnector newJMXConnector(JMXServiceURL serviceURL, Map<String,?> environment, JMXConnectorServer server, List<MBeanServerConnection> mbsList)",False
2,JMXConnectorServer,1,void start(),False
2,JMXConnectorServer,2,void stop(),False
2,JMXConnectorServer,3,JMXServiceURL getAddress(),False
2,JMXConnectorServer,4,MBeanServerConnection getMBeanServerConnection(),False
2,JMXConnectorServer,5,ConnectorAddress getConnectorAddress(),False
2,JMXConnectorServer,6,"JMXServiceURL(String protocol, String host, int port, String environment, String description)",False
2,JMXConnectorServer,7,String getProtocol(),False
2,JMXConnectorServer,8,String getHostAddress(),False
2,JMXConnectorServer,9,int getPort(),False
2,JMXConnectorServer,10,String getEnvironment(),False
2,JMXConnectorServer,11,String getDescription(),False
3,JMXConnectorServerFactory,1,"JMXConnectorServer newJMXConnectorServer(JMXServiceURL serviceURL, Map<String,?> env, MBeanServerConnection mbsc)",False
3,JMXConnectorServerFactory,2,void start(),False
3,JMXConnectorServerFactory,3,void stop(),False
3,JMXConnectorServerFactory,4,JMXServiceURL getAddress(),False
3,JMXConnectorServerFactory,5,JMXConnectorConnection getConnection(),False
4,JMXPrincipal,1,String getName(),True
4,JMXPrincipal,2,boolean implies(Subject subject),False
4,JMXPrincipal,3,boolean equals(Object obj),True
4,JMXPrincipal,4,int hashCode(),True
4,JMXPrincipal,5,String toString(),True
5,JMXServiceURL,1,"JMXServiceURL(String protocol, String host, int port)",False
5,JMXServiceURL,2,JMXServiceURL(String url),False
5,JMXServiceURL,3,String getProtocol(),True
5,JMXServiceURL,4,String getHostAddress(),False
5,JMXServiceURL,5,int getPort(),True
5,JMXServiceURL,6,String toString(),True
5,JMXServiceURL,7,boolean equals(Object obj),True
5,JMXServiceURL,8,int hashCode(),True
5,JMXServiceURL,9,URL toURL(),False
5,JMXServiceURL,10,JMXServiceURL valueOf(String s),False
6,NotificationResult,1,getTimestamp(): long,False
6,NotificationResult,2,getSequenceNumber(): int,False
6,NotificationResult,3,getType(): String,False
6,NotificationResult,4,getSource(): ObjectName,False
6,NotificationResult,5,getUserData(): Object,False
7,SubjectDelegationPermission,1,boolean implies(SubjectDelegationPermission sdp),False
7,SubjectDelegationPermission,2,boolean equals(Object obj),False
7,SubjectDelegationPermission,3,int hashCode(),False
7,SubjectDelegationPermission,4,String getActions(),False
7,SubjectDelegationPermission,5,String toString(),False
8,TargetedNotification,1,void setTargets(List<String> targets),False
8,TargetedNotification,2,List<String> getTargets(),False
8,TargetedNotification,3,void setUserData(Object userData),False
8,TargetedNotification,4,Object getUserData(),False
8,TargetedNotification,5,void setSequenceNumber(long sequenceNumber),False
8,TargetedNotification,6,long getSequenceNumber(),False
8,TargetedNotification,7,void setTimeStamp(Date timeStamp),False
8,TargetedNotification,8,Date getTimeStamp(),False
8,TargetedNotification,9,void setType(String type),False
8,TargetedNotification,10,String getType(),False
8,TargetedNotification,11,void setMessage(String message),False
8,TargetedNotification,12,String getMessage(),False
8,TargetedNotification,13,void setMessageID(String messageID),False
8,TargetedNotification,14,String getMessageID(),False
8,TargetedNotification,15,void setDomain(String domain),False
8,TargetedNotification,16,String getDomain(),False
8,TargetedNotification,17,void setHost(String host),False
8,TargetedNotification,18,String getHost(),False
8,TargetedNotification,19,void setService(String service),False
8,TargetedNotification,20,String getService(),False
8,TargetedNotification,21,void setServer(String server),False
8,TargetedNotification,22,String getServer(),False
8,TargetedNotification,23,void setAddress(String address),False
8,TargetedNotification,24,String getAddress(),False
8,TargetedNotification,25,void setPort(int port),False
8,TargetedNotification,26,int getPort(),False
8,TargetedNotification,27,void setProtocol(String protocol),False
8,TargetedNotification,28,String getProtocol(),False
8,TargetedNotification,29,"void setEnvironment(Hashtable<String, String> environment)",False
8,TargetedNotification,30,"Hashtable<String, String> getEnvironment()",False
8,TargetedNotification,31,void setMBeanName(ObjectName mBeanName),False
8,TargetedNotification,32,ObjectName getMBeanName(),False
8,TargetedNotification,33,void setNotificationType(int notificationType),False
8,TargetedNotification,34,int getNotificationType(),False
8,TargetedNotification,35,void setMessageID(String messageID),False
8,TargetedNotification,36,String getMessageID(),False
