ClassName,Method,Return Type,Description
AudioFileReader,getAudioFileFormat(File file),abstract AudioFileFormat,Obtains the audio file format of the File provided.
AudioFileReader,getAudioFileFormat(InputStream stream),abstract AudioFileFormat,Obtains the audio file format of the input stream provided.
AudioFileReader,getAudioFileFormat(URL url),abstract AudioFileFormat,Obtains the audio file format of the URL provided.
AudioFileReader,getAudioInputStream(File file),abstract AudioInputStream,Obtains an audio input stream from the File provided.
AudioFileReader,getAudioInputStream(InputStream stream),abstract AudioInputStream,Obtains an audio input stream from the input stream provided.
AudioFileReader,getAudioInputStream(URL url),abstract AudioInputStream,Obtains an audio input stream from the URL provided.
AudioFileWriter,getAudioFileTypes(),abstract AudioFileFormat.Type[],Obtains the file types for which file writing support is provided by this audio file writer.
AudioFileWriter,getAudioFileTypes(AudioInputStream stream),abstract AudioFileFormat.Type[],Obtains the file types that this audio file writer can write from the audio input stream specified.
AudioFileWriter,isFileTypeSupported(AudioFileFormat.Type fileType),boolean,Indicates whether file writing support for the specified file type is provided by this audio file writer.
AudioFileWriter,"isFileTypeSupported(AudioFileFormat.Type fileType, AudioInputStream stream)",boolean,Indicates whether an audio file of the type specified can be written from the audio input stream indicated.
AudioFileWriter,"write(AudioInputStream stream, AudioFileFormat.Type fileType, File out)",abstract int,Writes a stream of bytes representing an audio file of the file format indicated to the external file provided.
AudioFileWriter,"write(AudioInputStream stream, AudioFileFormat.Type fileType, OutputStream out)",abstract int,Writes a stream of bytes representing an audio file of the file type indicated to the output stream provided.
FormatConversionProvider,"getAudioInputStream(AudioFormat.Encoding targetEncoding, AudioInputStream sourceStream)",abstract AudioInputStream,Obtains an audio input stream with the specified encoding from the given audio input stream.
FormatConversionProvider,"getAudioInputStream(AudioFormat targetFormat, AudioInputStream sourceStream)",abstract AudioInputStream,Obtains an audio input stream with the specified format from the given audio input stream.
FormatConversionProvider,getSourceEncodings(),abstract AudioFormat.Encoding[],Obtains the set of source format encodings from which format conversion services are provided by this provider.
FormatConversionProvider,getTargetEncodings(),abstract AudioFormat.Encoding[],Obtains the set of target format encodings to which format conversion services are provided by this provider.
FormatConversionProvider,getTargetEncodings(AudioFormat sourceFormat),abstract AudioFormat.Encoding[],Obtains the set of target format encodings supported by the format converter given a particular source format.
FormatConversionProvider,"getTargetFormats(AudioFormat.Encoding targetEncoding, AudioFormat sourceFormat)",abstract AudioFormat[],"Obtains the set of target formats with the encoding specified supported by the format converter If no target formats with the specified encoding are supported for this source format, an array of length 0 is returned."
FormatConversionProvider,"isConversionSupported(AudioFormat.Encoding targetEncoding, AudioFormat sourceFormat)",boolean,Indicates whether the format converter supports conversion to a particular encoding from a particular format.
FormatConversionProvider,"isConversionSupported(AudioFormat targetFormat, AudioFormat sourceFormat)",boolean,Indicates whether the format converter supports conversion to one particular format from another.
FormatConversionProvider,isSourceEncodingSupported(AudioFormat.Encoding sourceEncoding),boolean,Indicates whether the format converter supports conversion from the specified source format encoding.
FormatConversionProvider,isTargetEncodingSupported(AudioFormat.Encoding targetEncoding),boolean,Indicates whether the format converter supports conversion to the specified target format encoding.
MixerProvider,getMixer(Mixer.Info info),abstract Mixer,Obtains an instance of the mixer represented by the info object.
MixerProvider,getMixerInfo(),abstract Mixer.Info[],Obtains the set of info objects representing the mixer or mixers provided by this MixerProvider.
MixerProvider,isMixerSupported(Mixer.Info info),boolean,Indicates whether the mixer provider supports the mixer represented by the specified mixer info object.
