Sample Number,ClassName,Snippet Number,Method,Exist,Description,Full Description
0,AdapterManagerIdHelper,1,AdapterManagerIdHelper.get_ref(),False,,NULL
0,AdapterManagerIdHelper,2,AdapterManagerIdHelper.get_value(),False,,NULL
0,AdapterManagerIdHelper,3,AdapterManagerIdHelper.set_value(),False,,NULL
0,AdapterManagerIdHelper,4,AdapterManagerIdHelper.type(),False,,NULL
0,AdapterManagerIdHelper,5,AdapterManagerIdHelper.read(),False,,NULL
1,AdapterNameHelper,1,AdapterNameHelper.get_adapter_name(),False,,NULL
1,AdapterNameHelper,2,AdapterNameHelper.get_adapter_name_from_object(),False,,NULL
1,AdapterNameHelper,3,AdapterNameHelper.get_adapter_name_from_reference(),False,,NULL
1,AdapterNameHelper,4,AdapterNameHelper.get_adapter_name_from_string(),False,,NULL
1,AdapterNameHelper,5,AdapterNameHelper.get_adapter_name_from_type(),False,,NULL
2,AdapterStateHelper,1,void set_state(int state),False,,NULL
2,AdapterStateHelper,2,int get_state(),False,,NULL
2,AdapterStateHelper,3,void set_adapter(org.omg.PortableInterceptor.ObjectAdapter adapter),False,,NULL
2,AdapterStateHelper,4,org.omg.PortableInterceptor.ObjectAdapter get_adapter(),False,,NULL
2,AdapterStateHelper,5,void set_name(String name),False,,NULL
2,AdapterStateHelper,6,String get_name(),False,,NULL
2,AdapterStateHelper,7,void set_id(int id),False,,NULL
2,AdapterStateHelper,8,int get_id(),False,,NULL
2,AdapterStateHelper,9,void set_timeout_setting(org.omg.PortableInterceptor.ORBInitInfo.TimeoutSetting timeout_setting),False,,NULL
2,AdapterStateHelper,10,org.omg.PortableInterceptor.ORBInitInfo.TimeoutSetting get_timeout_setting(),False,,NULL
2,AdapterStateHelper,11,void set_priority_setting(org.omg.PortableInterceptor.ORBInitInfo.PrioritySetting priority_setting),False,,NULL
2,AdapterStateHelper,12,org.omg.PortableInterceptor.ORBInitInfo.PrioritySetting get_priority_setting(),False,,NULL
2,AdapterStateHelper,13,void set_security_setting(org.omg.PortableInterceptor.ORBInitInfo.SecuritySetting security_setting),False,,NULL
2,AdapterStateHelper,14,org.omg.PortableInterceptor.ORBInitInfo.SecuritySetting get_security_setting(),False,,NULL
2,AdapterStateHelper,15,void set_connection_setting(org.omg.PortableInterceptor.ORBInitInfo.ConnectionSetting connection_setting),False,,NULL
2,AdapterStateHelper,16,org.omg.PortableInterceptor.ORBInitInfo.ConnectionSetting get_connection_setting(),False,,NULL
2,AdapterStateHelper,17,void set_resource_limit_setting(org.omg.PortableInterceptor.ORBInitInfo.ResourceLimitSetting resource_limit_setting),False,,NULL
2,AdapterStateHelper,18,org.omg.PortableInterceptor.ORBInitInfo.ResourceLimitSetting get_resource_limit_setting(),False,,NULL
2,AdapterStateHelper,19,void set_thread_pool_setting(org.omg.PortableInterceptor.ORBInitInfo.ThreadPoolSetting thread_pool_setting),False,,NULL
2,AdapterStateHelper,20,org.omg.PortableInterceptor.ORBInitInfo.ThreadPoolSetting get_thread_pool_setting(),False,,NULL
3,CurrentHelper,1,void _duplicate(org.omg.PortableInterceptor.Current obj),False,,NULL
3,CurrentHelper,2,void _release(),False,,NULL
3,CurrentHelper,3,org.omg.CORBA.Object get_context(org.omg.CORBA.Object key),False,,NULL
3,CurrentHelper,4,org.omg.CORBA.Object[] get_all_contexts(),False,,NULL
3,CurrentHelper,5,"void set_context(org.omg.CORBA.Object key, org.omg.CORBA.Object value)",False,,NULL
4,ForwardRequestHelper,1,void set_adapter_name(String name),False,,NULL
4,ForwardRequestHelper,2,String get_adapter_name(),False,,NULL
4,ForwardRequestHelper,3,void set_slot_id(int slot_id),False,,NULL
4,ForwardRequestHelper,4,int get_slot_id(),False,,NULL
4,ForwardRequestHelper,5,void set_request_id(int request_id),False,,NULL
4,ForwardRequestHelper,6,int get_request_id(),False,,NULL
4,ForwardRequestHelper,7,void set_request_priority(int request_priority),False,,NULL
4,ForwardRequestHelper,8,int get_request_priority(),False,,NULL
4,ForwardRequestHelper,9,void set_request_service_context(Object request_service_context),False,,NULL
4,ForwardRequestHelper,10,Object get_request_service_context(),False,,NULL
4,ForwardRequestHelper,11,void set_request_resource_id(String request_resource_id),False,,NULL
4,ForwardRequestHelper,12,String get_request_resource_id(),False,,NULL
4,ForwardRequestHelper,13,void set_request_operation(String request_operation),False,,NULL
4,ForwardRequestHelper,14,String get_request_operation(),False,,NULL
4,ForwardRequestHelper,15,void set_request_type(int request_type),False,,NULL
4,ForwardRequestHelper,16,int get_request_type(),False,,NULL
4,ForwardRequestHelper,17,void set_request_timeout(Time request_timeout),False,,NULL
4,ForwardRequestHelper,18,Time get_request_timeout(),False,,NULL
4,ForwardRequestHelper,19,void set_request_reply_service_context(Object request_reply_service_context),False,,NULL
4,ForwardRequestHelper,20,Object get_request_reply_service_context(),False,,NULL
4,ForwardRequestHelper,21,void set_request_reply_resource_id(String request_reply_resource_id),False,,NULL
4,ForwardRequestHelper,22,String get_request_reply_resource_id(),False,,NULL
