ClassName,Method,Return Type,Description,Full Description
AdapterManagerIdHelper,extract(Any a),static int,NULL,"

extract
public static int extract(Any a)

"
AdapterManagerIdHelper,id(),static String,NULL,"

id
public static String id()

"
AdapterManagerIdHelper,"insert(Any a, int that)",static void,NULL,"

insert
public static void insert(Any a,
                          int that)

"
AdapterManagerIdHelper,read(InputStream istream),static int,NULL,"

read
public static int read(InputStream istream)

"
AdapterManagerIdHelper,type(),static TypeCode,NULL,"

type
public static TypeCode type()

"
AdapterManagerIdHelper,"write(OutputStream ostream, int value)",static void,NULL,"

write
public static void write(OutputStream ostream,
                         int value)

"
AdapterNameHelper,extract(Any a),static String[],NULL,"

extract
public static String[] extract(Any a)

"
AdapterNameHelper,id(),static String,NULL,"

id
public static String id()

"
AdapterNameHelper,"insert(Any a, String[] that)",static void,NULL,"

insert
public static void insert(Any a,
                          String[] that)

"
AdapterNameHelper,read(InputStream istream),static String[],NULL,"

read
public static String[] read(InputStream istream)

"
AdapterNameHelper,type(),static TypeCode,NULL,"

type
public static TypeCode type()

"
AdapterNameHelper,"write(OutputStream ostream, String[] value)",static void,NULL,"

write
public static void write(OutputStream ostream,
                         String[] value)

"
AdapterStateHelper,extract(Any a),static short,NULL,"

extract
public static short extract(Any a)

"
AdapterStateHelper,id(),static String,NULL,"

id
public static String id()

"
AdapterStateHelper,"insert(Any a, short that)",static void,NULL,"

insert
public static void insert(Any a,
                          short that)

"
AdapterStateHelper,read(InputStream istream),static short,NULL,"

read
public static short read(InputStream istream)

"
AdapterStateHelper,type(),static TypeCode,NULL,"

type
public static TypeCode type()

"
AdapterStateHelper,"write(OutputStream ostream, short value)",static void,NULL,"

write
public static void write(OutputStream ostream,
                         short value)

"
CurrentHelper,extract(Any a),static Current,NULL,"

extract
public static Current extract(Any a)

"
CurrentHelper,id(),static String,NULL,"

id
public static String id()

"
CurrentHelper,"insert(Any a, Current that)",static void,NULL,"

insert
public static void insert(Any a,
                          Current that)

"
CurrentHelper,narrow(Object obj),static Current,NULL,"

narrow
public static Current narrow(Object obj)

"
CurrentHelper,read(InputStream istream),static Current,NULL,"

read
public static Current read(InputStream istream)

"
CurrentHelper,type(),static TypeCode,NULL,"

type
public static TypeCode type()

"
CurrentHelper,unchecked_narrow(Object obj),static Current,NULL,"

unchecked_narrow
public static Current unchecked_narrow(Object obj)

"
CurrentHelper,"write(OutputStream ostream, Current value)",static void,NULL,"

write
public static void write(OutputStream ostream,
                         Current value)

"
ForwardRequestHelper,extract(Any a),static ForwardRequest,NULL,"

extract
public static ForwardRequest extract(Any a)

"
ForwardRequestHelper,id(),static String,NULL,"

id
public static String id()

"
ForwardRequestHelper,"insert(Any a, ForwardRequest that)",static void,NULL,"

insert
public static void insert(Any a,
                          ForwardRequest that)

"
ForwardRequestHelper,read(InputStream istream),static ForwardRequest,NULL,"

read
public static ForwardRequest read(InputStream istream)

"
ForwardRequestHelper,type(),static TypeCode,NULL,"

type
public static TypeCode type()

"
ForwardRequestHelper,"write(OutputStream ostream, ForwardRequest value)",static void,NULL,"

write
public static void write(OutputStream ostream,
                         ForwardRequest value)

"
InvalidSlotHelper,extract(Any a),static InvalidSlot,NULL,"

extract
public static InvalidSlot extract(Any a)

"
InvalidSlotHelper,id(),static String,NULL,"

id
public static String id()

"
InvalidSlotHelper,"insert(Any a, InvalidSlot that)",static void,NULL,"

insert
public static void insert(Any a,
                          InvalidSlot that)

"
InvalidSlotHelper,read(InputStream istream),static InvalidSlot,NULL,"

read
public static InvalidSlot read(InputStream istream)

"
InvalidSlotHelper,type(),static TypeCode,NULL,"

type
public static TypeCode type()

"
InvalidSlotHelper,"write(OutputStream ostream, InvalidSlot value)",static void,NULL,"

write
public static void write(OutputStream ostream,
                         InvalidSlot value)

"
IORInterceptor_3_0Helper,extract(Any a),static IORInterceptor_3_0,NULL,"

extract
public static IORInterceptor_3_0 extract(Any a)

"
IORInterceptor_3_0Helper,id(),static String,NULL,"

id
public static String id()

"
IORInterceptor_3_0Helper,"insert(Any a, IORInterceptor_3_0 that)",static void,NULL,"

insert
public static void insert(Any a,
                          IORInterceptor_3_0 that)

"
IORInterceptor_3_0Helper,narrow(Object obj),static IORInterceptor_3_0,NULL,"

narrow
public static IORInterceptor_3_0 narrow(Object obj)

"
IORInterceptor_3_0Helper,read(InputStream istream),static IORInterceptor_3_0,NULL,"

read
public static IORInterceptor_3_0 read(InputStream istream)

"
IORInterceptor_3_0Helper,type(),static TypeCode,NULL,"

type
public static TypeCode type()

"
IORInterceptor_3_0Helper,unchecked_narrow(Object obj),static IORInterceptor_3_0,NULL,"

unchecked_narrow
public static IORInterceptor_3_0 unchecked_narrow(Object obj)

"
IORInterceptor_3_0Helper,"write(OutputStream ostream, IORInterceptor_3_0 value)",static void,NULL,"

write
public static void write(OutputStream ostream,
                         IORInterceptor_3_0 value)

"
IORInterceptor_3_0Holder,_read(InputStream i),void,Reads data from istream and initalizes the value field of the Holder with the unmarshalled data.,"

_read
public void _read(InputStream i)
Description copied from interface: Streamable
Reads data from istream and initalizes the
 value field of the Holder with the unmarshalled data.

Specified by:
_read in interface Streamable
Parameters:
i - the InputStream that represents the CDR data from the wire.


"
IORInterceptor_3_0Holder,_type(),TypeCode,Retrieves the TypeCode object corresponding to the value in the value field of the Holder.,"

_type
public TypeCode _type()
Description copied from interface: Streamable
Retrieves the TypeCode object corresponding to the value
 in the value field of the Holder.

Specified by:
_type in interface Streamable
Returns:
the TypeCode object for the value held in the holder


"
IORInterceptor_3_0Holder,_write(OutputStream o),void,Marshals to ostream the value in the value field of the Holder.,"

_write
public void _write(OutputStream o)
Description copied from interface: Streamable
Marshals to ostream the value in the
 value field of the Holder.

Specified by:
_write in interface Streamable
Parameters:
o - the CDR OutputStream


"
ObjectIdHelper,extract(Any a),static byte[],NULL,"

extract
public static byte[] extract(Any a)

"
ObjectIdHelper,id(),static String,NULL,"

id
public static String id()

"
ObjectIdHelper,"insert(Any a, byte[] that)",static void,NULL,"

insert
public static void insert(Any a,
                          byte[] that)

"
ObjectIdHelper,read(InputStream istream),static byte[],NULL,"

read
public static byte[] read(InputStream istream)

"
ObjectIdHelper,type(),static TypeCode,NULL,"

type
public static TypeCode type()

"
ObjectIdHelper,"write(OutputStream ostream, byte[] value)",static void,NULL,"

write
public static void write(OutputStream ostream,
                         byte[] value)

"
ObjectReferenceFactoryHelper,extract(Any a),static ObjectReferenceFactory,NULL,"

extract
public static ObjectReferenceFactory extract(Any a)

"
ObjectReferenceFactoryHelper,id(),static String,NULL,"

id
public static String id()

"
ObjectReferenceFactoryHelper,"insert(Any a, ObjectReferenceFactory that)",static void,NULL,"

insert
public static void insert(Any a,
                          ObjectReferenceFactory that)

"
ObjectReferenceFactoryHelper,read(InputStream istream),static ObjectReferenceFactory,NULL,"

read
public static ObjectReferenceFactory read(InputStream istream)

"
ObjectReferenceFactoryHelper,type(),static TypeCode,NULL,"

type
public static TypeCode type()

"
ObjectReferenceFactoryHelper,"write(OutputStream ostream, ObjectReferenceFactory value)",static void,NULL,"

write
public static void write(OutputStream ostream,
                         ObjectReferenceFactory value)

"
ObjectReferenceFactoryHolder,_read(InputStream i),void,Reads data from istream and initalizes the value field of the Holder with the unmarshalled data.,"

_read
public void _read(InputStream i)
Description copied from interface: Streamable
Reads data from istream and initalizes the
 value field of the Holder with the unmarshalled data.

Specified by:
_read in interface Streamable
Parameters:
i - the InputStream that represents the CDR data from the wire.


"
ObjectReferenceFactoryHolder,_type(),TypeCode,Retrieves the TypeCode object corresponding to the value in the value field of the Holder.,"

_type
public TypeCode _type()
Description copied from interface: Streamable
Retrieves the TypeCode object corresponding to the value
 in the value field of the Holder.

Specified by:
_type in interface Streamable
Returns:
the TypeCode object for the value held in the holder


"
ObjectReferenceFactoryHolder,_write(OutputStream o),void,Marshals to ostream the value in the value field of the Holder.,"

_write
public void _write(OutputStream o)
Description copied from interface: Streamable
Marshals to ostream the value in the
 value field of the Holder.

Specified by:
_write in interface Streamable
Parameters:
o - the CDR OutputStream


"
ObjectReferenceTemplateHelper,extract(Any a),static ObjectReferenceTemplate,NULL,"

extract
public static ObjectReferenceTemplate extract(Any a)

"
ObjectReferenceTemplateHelper,id(),static String,NULL,"

id
public static String id()

"
ObjectReferenceTemplateHelper,"insert(Any a, ObjectReferenceTemplate that)",static void,NULL,"

insert
public static void insert(Any a,
                          ObjectReferenceTemplate that)

"
ObjectReferenceTemplateHelper,read(InputStream istream),static ObjectReferenceTemplate,NULL,"

read
public static ObjectReferenceTemplate read(InputStream istream)

"
ObjectReferenceTemplateHelper,type(),static TypeCode,NULL,"

type
public static TypeCode type()

"
ObjectReferenceTemplateHelper,"write(OutputStream ostream, ObjectReferenceTemplate value)",static void,NULL,"

write
public static void write(OutputStream ostream,
                         ObjectReferenceTemplate value)

"
ObjectReferenceTemplateHolder,_read(InputStream i),void,Reads data from istream and initalizes the value field of the Holder with the unmarshalled data.,"

_read
public void _read(InputStream i)
Description copied from interface: Streamable
Reads data from istream and initalizes the
 value field of the Holder with the unmarshalled data.

Specified by:
_read in interface Streamable
Parameters:
i - the InputStream that represents the CDR data from the wire.


"
ObjectReferenceTemplateHolder,_type(),TypeCode,Retrieves the TypeCode object corresponding to the value in the value field of the Holder.,"

_type
public TypeCode _type()
Description copied from interface: Streamable
Retrieves the TypeCode object corresponding to the value
 in the value field of the Holder.

Specified by:
_type in interface Streamable
Returns:
the TypeCode object for the value held in the holder


"
ObjectReferenceTemplateHolder,_write(OutputStream o),void,Marshals to ostream the value in the value field of the Holder.,"

_write
public void _write(OutputStream o)
Description copied from interface: Streamable
Marshals to ostream the value in the
 value field of the Holder.

Specified by:
_write in interface Streamable
Parameters:
o - the CDR OutputStream


"
ObjectReferenceTemplateSeqHelper,extract(Any a),static ObjectReferenceTemplate[],NULL,"

extract
public static ObjectReferenceTemplate[] extract(Any a)

"
ObjectReferenceTemplateSeqHelper,id(),static String,NULL,"

id
public static String id()

"
ObjectReferenceTemplateSeqHelper,"insert(Any a, ObjectReferenceTemplate[] that)",static void,NULL,"

insert
public static void insert(Any a,
                          ObjectReferenceTemplate[] that)

"
ObjectReferenceTemplateSeqHelper,read(InputStream istream),static ObjectReferenceTemplate[],NULL,"

read
public static ObjectReferenceTemplate[] read(InputStream istream)

"
ObjectReferenceTemplateSeqHelper,type(),static TypeCode,NULL,"

type
public static TypeCode type()

"
ObjectReferenceTemplateSeqHelper,"write(OutputStream ostream, ObjectReferenceTemplate[] value)",static void,NULL,"

write
public static void write(OutputStream ostream,
                         ObjectReferenceTemplate[] value)

"
ObjectReferenceTemplateSeqHolder,_read(InputStream i),void,Reads data from istream and initalizes the value field of the Holder with the unmarshalled data.,"

_read
public void _read(InputStream i)
Description copied from interface: Streamable
Reads data from istream and initalizes the
 value field of the Holder with the unmarshalled data.

Specified by:
_read in interface Streamable
Parameters:
i - the InputStream that represents the CDR data from the wire.


"
ObjectReferenceTemplateSeqHolder,_type(),TypeCode,Retrieves the TypeCode object corresponding to the value in the value field of the Holder.,"

_type
public TypeCode _type()
Description copied from interface: Streamable
Retrieves the TypeCode object corresponding to the value
 in the value field of the Holder.

Specified by:
_type in interface Streamable
Returns:
the TypeCode object for the value held in the holder


"
ObjectReferenceTemplateSeqHolder,_write(OutputStream o),void,Marshals to ostream the value in the value field of the Holder.,"

_write
public void _write(OutputStream o)
Description copied from interface: Streamable
Marshals to ostream the value in the
 value field of the Holder.

Specified by:
_write in interface Streamable
Parameters:
o - the CDR OutputStream


"
ORBIdHelper,extract(Any a),static String,NULL,"

extract
public static String extract(Any a)

"
ORBIdHelper,id(),static String,NULL,"

id
public static String id()

"
ORBIdHelper,"insert(Any a, String that)",static void,NULL,"

insert
public static void insert(Any a,
                          String that)

"
ORBIdHelper,read(InputStream istream),static String,NULL,"

read
public static String read(InputStream istream)

"
ORBIdHelper,type(),static TypeCode,NULL,"

type
public static TypeCode type()

"
ORBIdHelper,"write(OutputStream ostream, String value)",static void,NULL,"

write
public static void write(OutputStream ostream,
                         String value)

"
ServerIdHelper,extract(Any a),static String,NULL,"

extract
public static String extract(Any a)

"
ServerIdHelper,id(),static String,NULL,"

id
public static String id()

"
ServerIdHelper,"insert(Any a, String that)",static void,NULL,"

insert
public static void insert(Any a,
                          String that)

"
ServerIdHelper,read(InputStream istream),static String,NULL,"

read
public static String read(InputStream istream)

"
ServerIdHelper,type(),static TypeCode,NULL,"

type
public static TypeCode type()

"
ServerIdHelper,"write(OutputStream ostream, String value)",static void,NULL,"

write
public static void write(OutputStream ostream,
                         String value)

"
