Sample Number,ClassName,Snippet Number,Method,Exist,Description
0,CollapsedStringAdapter,1,boolean add(E e),False,NULL
0,CollapsedStringAdapter,2,"void add(int index, E element)",False,NULL
0,CollapsedStringAdapter,3,boolean addAll(Collection<? extends E> c),False,NULL
0,CollapsedStringAdapter,4,"boolean addAll(int index, Collection<? extends E> c)",False,NULL
0,CollapsedStringAdapter,5,void clear(),False,NULL
0,CollapsedStringAdapter,6,boolean contains(Object o),False,NULL
0,CollapsedStringAdapter,7,boolean containsAll(Collection<?> c),False,NULL
0,CollapsedStringAdapter,8,E get(int index),False,NULL
0,CollapsedStringAdapter,9,int indexOf(Object o),False,NULL
0,CollapsedStringAdapter,10,boolean isEmpty(),False,NULL
0,CollapsedStringAdapter,11,int lastIndexOf(Object o),False,NULL
0,CollapsedStringAdapter,12,ListIterator<E> listIterator(),False,NULL
0,CollapsedStringAdapter,13,ListIterator<E> listIterator(int index),False,NULL
0,CollapsedStringAdapter,14,E remove(int index),False,NULL
0,CollapsedStringAdapter,15,boolean remove(Object o),False,NULL
0,CollapsedStringAdapter,16,boolean removeAll(Collection<?> c),False,NULL
0,CollapsedStringAdapter,17,boolean retainAll(Collection<?> c),False,NULL
0,CollapsedStringAdapter,18,"E set(int index, E element)",False,NULL
0,CollapsedStringAdapter,19,"List<E> subList(int fromIndex, int toIndex)",False,NULL
0,CollapsedStringAdapter,20,Object[] toArray(),False,NULL
0,CollapsedStringAdapter,21,<T> T[] toArray(T[] a),False,NULL
0,CollapsedStringAdapter,22,int size(),False,NULL
0,CollapsedStringAdapter,23,Iterator<E> iterator(),False,NULL
0,CollapsedStringAdapter,24,ListIterator<E> descendingIterator(),False,NULL
0,CollapsedStringAdapter,25,void addFirst(E e),False,NULL
0,CollapsedStringAdapter,26,void addLast(E e),False,NULL
0,CollapsedStringAdapter,27,boolean contains(Object o),False,NULL
0,CollapsedStringAdapter,28,E element(),False,NULL
0,CollapsedStringAdapter,29,boolean equals(Object o),False,NULL
0,CollapsedStringAdapter,30,E getFirst(),False,NULL
0,CollapsedStringAdapter,31,E getLast(),False,NULL
0,CollapsedStringAdapter,32,int hashCode(),False,NULL
0,CollapsedStringAdapter,33,E peek(),False,NULL
0,CollapsedStringAdapter,34,E peekFirst(),False,NULL
0,CollapsedStringAdapter,35,E peekLast(),False,NULL
0,CollapsedStringAdapter,36,E poll(),False,NULL
0,CollapsedStringAdapter,37,E pollFirst(),False,NULL
0,CollapsedStringAdapter,38,E pollLast(),False,NULL
0,CollapsedStringAdapter,39,E pop(),False,NULL
0,CollapsedStringAdapter,40,void push(E e),False,NULL
0,CollapsedStringAdapter,41,void remove(),False,NULL
0,CollapsedStringAdapter,42,boolean remove(Object o),False,NULL
0,CollapsedStringAdapter,43,boolean removeFirstOccurrence(Object o),False,NULL
0,CollapsedStringAdapter,44,boolean removeLastOccurrence(Object o),False,NULL
0,CollapsedStringAdapter,45,boolean retainAll(Collection<?> c),False,NULL
0,CollapsedStringAdapter,46,int size(),False,NULL
0,CollapsedStringAdapter,47,Object[] toArray(),False,NULL
0,CollapsedStringAdapter,48,<T> T[] toArray(T[] a),False,NULL
0,CollapsedStringAdapter,49,ListIterator<E> descendingIterator(),False,NULL
0,CollapsedStringAdapter,50,Iterator<E> iterator(),False,NULL
