ClassName,Method,Return Type,Description,Full Description
Date,getHours(),int,Deprecated.,"

getHours
@Deprecated
public int getHours()
Deprecated. 
This method is deprecated and should not be used because SQL Date
 values do not have a time component.

Overrides:
getHours in class Date
Returns:
the hour represented by this date.
Throws:
IllegalArgumentException - if this method is invoked
See Also:
setHours(int)


"
Date,getMinutes(),int,Deprecated.,"

getMinutes
@Deprecated
public int getMinutes()
Deprecated. 
This method is deprecated and should not be used because SQL Date
 values do not have a time component.

Overrides:
getMinutes in class Date
Returns:
the number of minutes past the hour represented by this date.
Throws:
IllegalArgumentException - if this method is invoked
See Also:
setMinutes(int)


"
Date,getSeconds(),int,Deprecated.,"

getSeconds
@Deprecated
public int getSeconds()
Deprecated. 
This method is deprecated and should not be used because SQL Date
 values do not have a time component.

Overrides:
getSeconds in class Date
Returns:
the number of seconds past the minute represented by this date.
Throws:
IllegalArgumentException - if this method is invoked
See Also:
setSeconds(int)


"
Date,setHours(int i),void,Deprecated.,"

setHours
@Deprecated
public void setHours(int i)
Deprecated. 
This method is deprecated and should not be used because SQL Date
 values do not have a time component.

Overrides:
setHours in class Date
Parameters:
i - the hour value.
Throws:
IllegalArgumentException - if this method is invoked
See Also:
getHours()


"
Date,setMinutes(int i),void,Deprecated.,"

setMinutes
@Deprecated
public void setMinutes(int i)
Deprecated. 
This method is deprecated and should not be used because SQL Date
 values do not have a time component.

Overrides:
setMinutes in class Date
Parameters:
i - the value of the minutes.
Throws:
IllegalArgumentException - if this method is invoked
See Also:
getMinutes()


"
Date,setSeconds(int i),void,Deprecated.,"

setSeconds
@Deprecated
public void setSeconds(int i)
Deprecated. 
This method is deprecated and should not be used because SQL Date
 values do not have a time component.

Overrides:
setSeconds in class Date
Parameters:
i - the seconds value.
Throws:
IllegalArgumentException - if this method is invoked
See Also:
getSeconds()


"
Date,setTime(long date),void,Sets an existing Date object using the given milliseconds time value.,"

setTime
public void setTime(long date)
Sets an existing Date object
 using the given milliseconds time value.
 If the given milliseconds value contains time information,
 the driver will set the time components to the
 time in the default time zone (the time zone of the Java virtual
 machine running the application) that corresponds to zero GMT.

Overrides:
setTime in class Date
Parameters:
date - milliseconds since January 1, 1970, 00:00:00 GMT not
        to exceed the milliseconds representation for the year 8099.
        A negative number indicates the number of milliseconds
        before January 1, 1970, 00:00:00 GMT.


"
Date,toInstant(),Instant,This method always throws an UnsupportedOperationException and should not be used because SQL Date values do not have a time component.,"

toInstant
public Instant toInstant()
This method always throws an UnsupportedOperationException and should
 not be used because SQL Date values do not have a time
 component.

Overrides:
toInstant in class Date
Returns:
an instant representing the same point on the time-line as
  this Date object
Throws:
UnsupportedOperationException - if this method is invoked


"
Date,toLocalDate(),LocalDate,Converts this Date object to a LocalDate,"

toLocalDate
public LocalDate toLocalDate()
Converts this Date object to a LocalDate

 The conversion creates a LocalDate that represents the same
 date value as this Date in local time zone

Returns:
a LocalDate object representing the same date value
Since:
1.8


"
Date,toString(),String,Formats a date in the date escape format yyyy-mm-dd.,"

toString
public String toString()
Formats a date in the date escape format yyyy-mm-dd.
 

Overrides:
toString in class Date
Returns:
a String in yyyy-mm-dd format
See Also:
Date.toLocaleString(), 
Date.toGMTString()


"
Date,valueOf(LocalDate date),static Date,"Obtains an instance of Date from a LocalDate object with the same year, month and day of month value as the given LocalDate.","

valueOf
public static Date valueOf(LocalDate date)
Obtains an instance of Date from a LocalDate object
 with the same year, month and day of month value as the given
 LocalDate.
 
 The provided LocalDate is interpreted as the local date
 in the local time zone.

Parameters:
date - a LocalDate to convert
Returns:
a Date object
Throws:
NullPointerException - if date is null
Since:
1.8


"
Date,valueOf(String s),static Date,Converts a string in JDBC date escape format to a Date value.,"

valueOf
public static Date valueOf(String s)
Converts a string in JDBC date escape format to
 a Date value.

Parameters:
s - a String object representing a date in
        in the format ""yyyy-[m]m-[d]d"". The leading zero for mm
 and dd may also be omitted.
Returns:
a java.sql.Date object representing the
         given date
Throws:
IllegalArgumentException - if the date given is not in the
         JDBC date escape format (yyyy-[m]m-[d]d)


"
