Sample Number,ClassName,Snippet Number,Method,Exist,Description
0,Lease,1,boolean equals(Object obj),False,NULL
0,Lease,2,int hashCode(),False,NULL
0,Lease,3,long getVMID(),False,NULL
0,Lease,4,long getLeaseDuration(),False,NULL
0,Lease,5,long getLeaseStartTime(),False,NULL
1,VMID,1,VMID getVMID(),False,NULL
1,VMID,2,"VMID getVMID(String host, int port)",False,NULL
1,VMID,3,"VMID getVMID(String host, int port, String serviceName)",False,NULL
1,VMID,4,"VMID getVMID(String host, int port, String serviceName, String serviceURL)",False,NULL
1,VMID,5,"VMID getVMID(String host, int port, String serviceName, String serviceURL, String serviceType)",False,NULL
