ClassName,Method,Return Type,Description,Full Description
AffineTransformOp,"createCompatibleDestImage(BufferedImage src, ColorModel destCM)",BufferedImage,Creates a zeroed destination image with the correct size and number of bands.,"

createCompatibleDestImage
public BufferedImage createCompatibleDestImage(BufferedImage src,
                                               ColorModel destCM)
Creates a zeroed destination image with the correct size and number of
 bands.  A RasterFormatException may be thrown if the
 transformed width or height is equal to 0.
 
 If destCM is null,
 an appropriate ColorModel is used; this
 ColorModel may have
 an alpha channel even if the source ColorModel is opaque.

Specified by:
createCompatibleDestImage in interface BufferedImageOp
Parameters:
src - The BufferedImage to be transformed.
destCM - ColorModel of the destination.  If null,
 an appropriate ColorModel is used.
Returns:
The zeroed destination image.


"
AffineTransformOp,createCompatibleDestRaster(Raster src),WritableRaster,Creates a zeroed destination Raster with the correct size and number of bands.,"

createCompatibleDestRaster
public WritableRaster createCompatibleDestRaster(Raster src)
Creates a zeroed destination Raster with the correct size
 and number of bands.  A RasterFormatException may be thrown
 if the transformed width or height is equal to 0.

Specified by:
createCompatibleDestRaster in interface RasterOp
Parameters:
src - The Raster to be transformed.
Returns:
The zeroed destination Raster.


"
AffineTransformOp,"filter(BufferedImage src, BufferedImage dst)",BufferedImage,Transforms the source BufferedImage and stores the results in the destination BufferedImage.,"

filter
public final BufferedImage filter(BufferedImage src,
                                  BufferedImage dst)
Transforms the source BufferedImage and stores the results
 in the destination BufferedImage.
 If the color models for the two images do not match, a color
 conversion into the destination color model is performed.
 If the destination image is null,
 a BufferedImage is created with the source
 ColorModel.
 
 The coordinates of the rectangle returned by
 getBounds2D(BufferedImage)
 are not necessarily the same as the coordinates of the
 BufferedImage returned by this method.  If the
 upper-left corner coordinates of the rectangle are
 negative then this part of the rectangle is not drawn.  If the
 upper-left corner coordinates of the  rectangle are positive
 then the filtered image is drawn at that position in the
 destination BufferedImage.
 
 An IllegalArgumentException is thrown if the source is
 the same as the destination.

Specified by:
filter in interface BufferedImageOp
Parameters:
src - The BufferedImage to transform.
dst - The BufferedImage in which to store the results
 of the transformation.
Returns:
The filtered BufferedImage.
Throws:
IllegalArgumentException - if src and
         dst are the same
ImagingOpException - if the image cannot be transformed
         because of a data-processing error that might be
         caused by an invalid image format, tile format, or
         image-processing operation, or any other unsupported
         operation.


"
AffineTransformOp,"filter(Raster src, WritableRaster dst)",WritableRaster,Transforms the source Raster and stores the results in the destination Raster.,"

filter
public final WritableRaster filter(Raster src,
                                   WritableRaster dst)
Transforms the source Raster and stores the results in
 the destination Raster.  This operation performs the
 transform band by band.
 
 If the destination Raster is null, a new
 Raster is created.
 An IllegalArgumentException may be thrown if the source is
 the same as the destination or if the number of bands in
 the source is not equal to the number of bands in the
 destination.
 
 The coordinates of the rectangle returned by
 getBounds2D(Raster)
 are not necessarily the same as the coordinates of the
 WritableRaster returned by this method.  If the
 upper-left corner coordinates of rectangle are negative then
 this part of the rectangle is not drawn.  If the coordinates
 of the rectangle are positive then the filtered image is drawn at
 that position in the destination Raster.
 

Specified by:
filter in interface RasterOp
Parameters:
src - The Raster to transform.
dst - The Raster in which to store the results of the
 transformation.
Returns:
The transformed Raster.
Throws:
ImagingOpException - if the raster cannot be transformed
         because of a data-processing error that might be
         caused by an invalid image format, tile format, or
         image-processing operation, or any other unsupported
         operation.


"
AffineTransformOp,getBounds2D(BufferedImage src),Rectangle2D,Returns the bounding box of the transformed destination.,"

getBounds2D
public final Rectangle2D getBounds2D(BufferedImage src)
Returns the bounding box of the transformed destination.  The
 rectangle returned is the actual bounding box of the
 transformed points.  The coordinates of the upper-left corner
 of the returned rectangle might not be (0, 0).

Specified by:
getBounds2D in interface BufferedImageOp
Parameters:
src - The BufferedImage to be transformed.
Returns:
The Rectangle2D representing the destination's
 bounding box.


"
AffineTransformOp,getBounds2D(Raster src),Rectangle2D,Returns the bounding box of the transformed destination.,"

getBounds2D
public final Rectangle2D getBounds2D(Raster src)
Returns the bounding box of the transformed destination.  The
 rectangle returned will be the actual bounding box of the
 transformed points.  The coordinates of the upper-left corner
 of the returned rectangle might not be (0, 0).

Specified by:
getBounds2D in interface RasterOp
Parameters:
src - The Raster to be transformed.
Returns:
The Rectangle2D representing the destination's
 bounding box.


"
AffineTransformOp,getInterpolationType(),int,Returns the interpolation type used by this op.,"

getInterpolationType
public final int getInterpolationType()
Returns the interpolation type used by this op.

Returns:
the interpolation type.
See Also:
TYPE_NEAREST_NEIGHBOR, 
TYPE_BILINEAR, 
TYPE_BICUBIC


"
AffineTransformOp,"getPoint2D(Point2D srcPt, Point2D dstPt)",Point2D,Returns the location of the corresponding destination point given a point in the source.,"

getPoint2D
public final Point2D getPoint2D(Point2D srcPt,
                                Point2D dstPt)
Returns the location of the corresponding destination point given a
 point in the source.  If dstPt is specified, it
 is used to hold the return value.

Specified by:
getPoint2D in interface BufferedImageOp
Specified by:
getPoint2D in interface RasterOp
Parameters:
srcPt - The Point2D that represents the source
              point.
dstPt - The Point2D in which to store the result.
Returns:
The Point2D in the destination that corresponds to
 the specified point in the source.


"
AffineTransformOp,getRenderingHints(),RenderingHints,Returns the rendering hints used by this transform operation.,"

getRenderingHints
public final RenderingHints getRenderingHints()
Returns the rendering hints used by this transform operation.

Specified by:
getRenderingHints in interface BufferedImageOp
Specified by:
getRenderingHints in interface RasterOp
Returns:
The RenderingHints object associated with this op.


"
AffineTransformOp,getTransform(),AffineTransform,Returns the affine transform used by this transform operation.,"

getTransform
public final AffineTransform getTransform()
Returns the affine transform used by this transform operation.

Returns:
The AffineTransform associated with this op.


"
