ClassName,Method,Return Type,Description,Full Description
_IDLTypeStub,_ids(),String[],Retrieves a string array containing the repository identifiers supported by this ObjectImpl object.,"

_ids
public String[] _ids()
Description copied from class: ObjectImpl
Retrieves a string array containing the repository identifiers
 supported by this ObjectImpl object.  For example,
 for a stub, this method returns information about all the
 interfaces supported by the stub.

Specified by:
_ids in class ObjectImpl
Returns:
the array of all repository identifiers supported by this
         ObjectImpl instance


"
_IDLTypeStub,def_kind(),DefinitionKind,Returns the DefinitionKind corresponding to this Interface Repository object.,"

def_kind
public DefinitionKind def_kind()
Description copied from interface: IRObjectOperations
Returns the DefinitionKind corresponding to this Interface Repository object.

Specified by:
def_kind in interface IRObjectOperations
Returns:
the DefinitionKind corresponding to this Interface Repository object.


"
_IDLTypeStub,destroy(),void,Destroys this object.,"

destroy
public void destroy()
Description copied from interface: IRObjectOperations
Destroys this object. If the object is a Container,
 this method is applied to all its contents. If the object contains an IDLType
 attribute for an anonymous type, that IDLType is destroyed.
 If the object is currently contained in some other object, it is removed.
 If the method is invoked on a Repository or on a PrimitiveDef
 then the BAD_INV_ORDER exception is raised with minor value 2.
 An attempt to destroy an object that would leave the repository in an
 incoherent state causes BAD_INV_ORDER exception to be raised
 with the minor code 1.

Specified by:
destroy in interface IRObjectOperations


"
_IDLTypeStub,type(),TypeCode,The type attribute describes the type defined by an object derived from IDLType.,"

type
public TypeCode type()
Description copied from interface: IDLTypeOperations
The type attribute describes the type defined by an object
 derived from IDLType.

Specified by:
type in interface IDLTypeOperations
Returns:
the TypeCode defined by this object.


"
_PolicyStub,_ids(),String[],Retrieves a string array containing the repository identifiers supported by this ObjectImpl object.,"

_ids
public String[] _ids()
Description copied from class: ObjectImpl
Retrieves a string array containing the repository identifiers
 supported by this ObjectImpl object.  For example,
 for a stub, this method returns information about all the
 interfaces supported by the stub.

Specified by:
_ids in class ObjectImpl
Returns:
the array of all repository identifiers supported by this
         ObjectImpl instance


"
_PolicyStub,copy(),Policy,Copies the policy object.,"

copy
public Policy copy()
Copies the policy object. The copy does not retain any
 relationships that the policy had with any domain or object.

Specified by:
copy in interface PolicyOperations
Returns:
the copy of the policy object.


"
_PolicyStub,destroy(),void,Destroys the policy object.,"

destroy
public void destroy()
Destroys the policy object.  It is the responsibility of
 the policy object to determine whether it can be destroyed.

Specified by:
destroy in interface PolicyOperations


"
_PolicyStub,policy_type(),int,Returns the constant value that corresponds to the type of the policy object.,"

policy_type
public int policy_type()
Returns the constant value that corresponds to the
 type of the policy object.  The values of
 the polivy objectys are allocated by the OMG.
 New values for PolicyType should be obtained from the OMG by
 sending mail to request@omg.org.  In general the constant
 values that are allocated are defined in conjunction with
 the definition of the corresponding policy object.

Specified by:
policy_type in interface PolicyOperations
Returns:
the constant value that corresponds to the type of
 the policy object.


"
Any,create_input_stream(),abstract InputStream,Creates an input stream from which this Any object's value can be unmarshalled.,"

create_input_stream
public abstract InputStream create_input_stream()
Creates an input stream from which this Any object's value
 can be unmarshalled.

Returns:
the newly-created InputStream


"
Any,create_output_stream(),abstract OutputStream,Creates an output stream into which this Any object's value can be marshalled.,"

create_output_stream
public abstract OutputStream create_output_stream()
Creates an output stream into which this Any object's
 value can be marshalled.

Returns:
the newly-created OutputStream


"
Any,equal(Any a),abstract boolean,Checks for equality between this Any object and the given Any object.,"

equal
public abstract boolean equal(Any a)
Checks for equality between this Any object and the
 given Any object.  Two Any objects are
 equal if both their values and type codes are equal.

Parameters:
a - the Any object to test for equality
Returns:
true if the Any objects are equal;
 false otherwise
See Also:
CORBA package
      comments for unimplemented features


"
Any,extract_any(),abstract Any,Extracts the Any object in this Any object's value field.,"

extract_any
public abstract Any extract_any()
                         throws BAD_OPERATION
Extracts the Any object in this
 Any object's value field.

Returns:
the Any object stored in this Any object
Throws:
BAD_OPERATION - if this Any object
              contains something other than an Any object or the
              value field has not yet been set


"
Any,extract_boolean(),abstract boolean,Extracts the boolean in this Any object's value field.,"

extract_boolean
public abstract boolean extract_boolean()
                                 throws BAD_OPERATION
Extracts the boolean in this
 Any object's value field.

Returns:
the boolean stored in this Any object
Throws:
BAD_OPERATION - if this  Any object
              contains something other than a boolean or the
              value field has not yet been set


"
Any,extract_char(),abstract char,Extracts the char in this Any object's value field.,"

extract_char
public abstract char extract_char()
                           throws BAD_OPERATION
Extracts the char in this
 Any object's value field.

Returns:
the char stored in this Any object
Throws:
BAD_OPERATION - if this  Any object
              contains something other than a char or the
              value field has not yet been set


"
Any,extract_double(),abstract double,Extracts the double in this Any object's value field.,"

extract_double
public abstract double extract_double()
                               throws BAD_OPERATION
Extracts the double in this
 Any object's value field.

Returns:
the double stored in this Any object
Throws:
BAD_OPERATION - if this  Any object
              contains something other than a double or the
              value field has not yet been set


"
Any,extract_fixed(),BigDecimal,Extracts the java.math.BigDecimal object in this Any object's value field.,"

extract_fixed
public BigDecimal extract_fixed()
Extracts the java.math.BigDecimal object in this
 Any object's value field.

Returns:
the java.math.BigDecimal object
         stored in this Any object
Throws:
BAD_OPERATION - if this  Any object
              contains something other than a
              java.math.BigDecimal object or the
              value field has not yet been set
See Also:
CORBA package
      comments for unimplemented features


"
Any,extract_float(),abstract float,Extracts the float in this Any object's value field.,"

extract_float
public abstract float extract_float()
                             throws BAD_OPERATION
Extracts the float in this
 Any object's value field.

Returns:
the float stored in this Any object
Throws:
BAD_OPERATION - if this  Any object
              contains something other than a float or the
              value field has not yet been set


"
Any,extract_long(),abstract int,Extracts the int in this Any object's value field.,"

extract_long
public abstract int extract_long()
                          throws BAD_OPERATION
Extracts the int in this
 Any object's value field.

Returns:
the int stored in this Any object
Throws:
BAD_OPERATION - if this  Any object
              contains something other than an int or the
              value field has not yet been set


"
Any,extract_longlong(),abstract long,Extracts the long in this Any object's value field.,"

extract_longlong
public abstract long extract_longlong()
                               throws BAD_OPERATION
Extracts the long in this
 Any object's value field.

Returns:
the long stored in this Any object
Throws:
BAD_OPERATION - if this  Any object
              contains something other than a long or the
              value field has not yet been set


"
Any,extract_Object(),abstract Object,Extracts the org.omg.CORBA.Object in this Any object's value field.,"

extract_Object
public abstract Object extract_Object()
                               throws BAD_OPERATION
Extracts the org.omg.CORBA.Object in this
 Any object's value field.

Returns:
the org.omg.CORBA.Object stored in
         this Any object
Throws:
BAD_OPERATION - if this  Any object
              contains something other than an
              org.omg.CORBA.Object or the
              value field has not yet been set


"
