ClassName,Method,Return Type,Description,Full Description
IIORegistry,getDefaultInstance(),static IIORegistry,Returns the default IIORegistry instance used by the Image I/O API.,"

getDefaultInstance
public static IIORegistry getDefaultInstance()
Returns the default IIORegistry instance used by
 the Image I/O API.  This instance should be used for all
 registry functions.

  Each ThreadGroup will receive its own
 instance; this allows different Applets in the
 same browser (for example) to each have their own registry.

Returns:
the default registry for the current
 ThreadGroup.


"
IIORegistry,registerApplicationClasspathSpis(),void,"Registers all available service providers found on the application class path, using the default ClassLoader.","

registerApplicationClasspathSpis
public void registerApplicationClasspathSpis()
Registers all available service providers found on the
 application class path, using the default
 ClassLoader.  This method is typically invoked by
 the ImageIO.scanForPlugins method.

See Also:
ImageIO.scanForPlugins(), 
ClassLoader.getResources(java.lang.String)


"
IIOServiceProvider,getDescription(Locale locale),abstract String,"Returns a brief, human-readable description of this service provider and its associated implementation.","

getDescription
public abstract String getDescription(Locale locale)
Returns a brief, human-readable description of this service
 provider and its associated implementation.  The resulting
 string should be localized for the supplied
 Locale, if possible.

Parameters:
locale - a Locale for which the return value
 should be localized.
Returns:
a String containing a description of this
 service provider.


"
IIOServiceProvider,getVendorName(),String,Returns the name of the vendor responsible for creating this service provider and its associated implementation.,"

getVendorName
public String getVendorName()
Returns the name of the vendor responsible for creating this
 service provider and its associated implementation.  Because
 the vendor name may be used to select a service provider,
 it is not localized.

  The default implementation returns the value of the
 vendorName instance variable.

Returns:
a non-null String containing
 the name of the vendor.


"
IIOServiceProvider,getVersion(),String,Returns a string describing the version number of this service provider and its associated implementation.,"

getVersion
public String getVersion()
Returns a string describing the version
 number of this service provider and its associated
 implementation.  Because the version may be used by transcoders
 to identify the service providers they understand, this method
 is not localized.

  The default implementation returns the value of the
 version instance variable.

Returns:
a non-null String containing
 the version of this service provider.


"
IIOServiceProvider,"onDeregistration(ServiceRegistry registry, Class<?> category)",void,A callback that will be whenever the Spi class has been deregistered from a ServiceRegistry.,"

onDeregistration
public void onDeregistration(ServiceRegistry registry,
                             Class<?> category)
A callback that will be whenever the Spi class has been
 deregistered from a ServiceRegistry.

  Only the registry should call this method.

  The default implementation does nothing.

Specified by:
onDeregistration in interface RegisterableService
Parameters:
registry - a ServiceRegistry from which this
 object is being (wholly or partially) deregistered.
category - a Class object indicating the
 registry category from which this object is being deregistered.
See Also:
ServiceRegistry.deregisterServiceProvider(Object provider)


"
IIOServiceProvider,"onRegistration(ServiceRegistry registry, Class<?> category)",void,A callback that will be called exactly once after the Spi class has been instantiated and registered in a ServiceRegistry.,"

onRegistration
public void onRegistration(ServiceRegistry registry,
                           Class<?> category)
A callback that will be called exactly once after the Spi class
 has been instantiated and registered in a
 ServiceRegistry.  This may be used to verify that
 the environment is suitable for this service, for example that
 native libraries can be loaded.  If the service cannot function
 in the environment where it finds itself, it should deregister
 itself from the registry.

  Only the registry should call this method.

  The default implementation does nothing.

Specified by:
onRegistration in interface RegisterableService
Parameters:
registry - a ServiceRegistry where this
 object has been registered.
category - a Class object indicating the
 registry category under which this object has been registered.
See Also:
ServiceRegistry.registerServiceProvider(Object provider)


"
ImageInputStreamSpi,canUseCacheFile(),boolean,Returns true if the ImageInputStream implementation associated with this service provider can optionally make use of a cache file for improved performance and/or memory footrprint.,"

canUseCacheFile
public boolean canUseCacheFile()
Returns true if the ImageInputStream
 implementation associated with this service provider can
 optionally make use of a cache file for improved performance
 and/or memory footrprint.  If false, the value of
 the useCache argument to
 createInputStreamInstance will be ignored.

  The default implementation returns false.

Returns:
true if a cache file can be used by the
 input streams created by this service provider.


"
ImageInputStreamSpi,createInputStreamInstance(Object input),ImageInputStream,Returns an instance of the ImageInputStream implementation associated with this service provider.,"

createInputStreamInstance
public ImageInputStream createInputStreamInstance(Object input)
                                           throws IOException
Returns an instance of the ImageInputStream
 implementation associated with this service provider.  A cache
 file will be created in the system-dependent default
 temporary-file directory, if needed.

Parameters:
input - an object of the class type returned by
 getInputClass.
Returns:
an ImageInputStream instance.
Throws:
IllegalArgumentException - if input is
 not an instance of the correct class or is null.
IOException - if a cache file is needed but cannot be
 created.
See Also:
getInputClass()


"
ImageInputStreamSpi,"createInputStreamInstance(Object input, boolean useCache, File cacheDir)",abstract ImageInputStream,Returns an instance of the ImageInputStream implementation associated with this service provider.,"

createInputStreamInstance
public abstract ImageInputStream createInputStreamInstance(Object input,
                                                           boolean useCache,
                                                           File cacheDir)
                                                    throws IOException
Returns an instance of the ImageInputStream
 implementation associated with this service provider.  If the
 use of a cache file is optional, the useCache
 parameter will be consulted.  Where a cache is required, or
 not applicable, the value of useCache will be ignored.

Parameters:
input - an object of the class type returned by
 getInputClass.
useCache - a boolean indicating whether a
 cache file should be used, in cases where it is optional.
cacheDir - a File indicating where the
 cache file should be created, or null to use the
 system directory.
Returns:
an ImageInputStream instance.
Throws:
IllegalArgumentException - if input is
 not an instance of the correct class or is null.
IllegalArgumentException - if a cache file is needed
 but cacheDir is non-null and is not a
 directory.
IOException - if a cache file is needed but cannot be
 created.
See Also:
getInputClass(), 
canUseCacheFile(), 
needsCacheFile()


"
