ClassName,Method,Return Type,Description
_DynAnyFactoryStub,_ids(),String[],Retrieves a string array containing the repository identifiers supported by this ObjectImpl object.
_DynAnyFactoryStub,create_dyn_any_from_type_code(TypeCode type),DynAny,Creates a DynAny from a TypeCode.
_DynAnyFactoryStub,create_dyn_any(Any value),DynAny,Creates a new DynAny object from an any value.
_DynAnyStub,_ids(),String[],Retrieves a string array containing the repository identifiers supported by this ObjectImpl object.
_DynAnyStub,assign(DynAny dyn_any),void,Initializes the value associated with a DynAny object with the value associated with another DynAny object.
_DynAnyStub,component_count(),int,Returns the number of components of a DynAny.
_DynAnyStub,copy(),DynAny,Creates a new DynAny object whose value is a deep copy of the DynAny on which it is invoked.
_DynAnyStub,current_component(),DynAny,Returns the DynAny for the component at the current position.
_DynAnyStub,destroy(),void,Destroys a DynAny object.
_DynAnyStub,equal(DynAny dyn_any),boolean,Compares two DynAny values for equality.
_DynAnyStub,from_any(Any value),void,Initializes the value associated with a DynAny object with the value contained in an any.
_DynAnyStub,get_any(),Any,Extracts an Any value contained in the Any represented by this DynAny.
_DynAnyStub,get_boolean(),boolean,Extracts the boolean value from this DynAny.
_DynAnyStub,get_char(),char,Extracts the char value from this DynAny.
_DynAnyStub,get_double(),double,Extracts the double value from this DynAny.
_DynAnyStub,get_dyn_any(),DynAny,Extracts the Any value contained in the Any represented by this DynAny and returns it wrapped into a new DynAny.
_DynAnyStub,get_float(),float,Extracts the float value from this DynAny.
_DynAnyStub,get_long(),int,Extracts the integer value from this DynAny.
_DynAnyStub,get_longlong(),long,Extracts the long value from this DynAny.
_DynAnyStub,get_octet(),byte,Extracts the byte value from this DynAny.
_DynAnyStub,get_reference(),Object,Extracts the reference to a CORBA Object from this DynAny.
_DynAnyStub,get_short(),short,Extracts the short value from this DynAny.
_DynAnyStub,get_string(),String,Extracts the string value from this DynAny.
_DynAnyStub,get_typecode(),TypeCode,Extracts the TypeCode object from this DynAny.
_DynAnyStub,get_ulong(),int,Extracts the integer value from this DynAny.
_DynAnyStub,get_ulonglong(),long,Extracts the long value from this DynAny.
_DynAnyStub,get_ushort(),short,Extracts the short value from this DynAny.
_DynAnyStub,get_val(),Serializable,Extracts a Serializable object from this DynAny.
_DynAnyStub,get_wchar(),char,Extracts the long value from this DynAny.
_DynAnyStub,get_wstring(),String,Extracts the string value from this DynAny.
_DynAnyStub,insert_any(Any value),void,Inserts an Any value into the Any represented by this DynAny.
_DynAnyStub,insert_boolean(boolean value),void,Inserts a boolean value into the DynAny.
_DynAnyStub,insert_char(char value),void,Inserts a char value into the DynAny.
_DynAnyStub,insert_double(double value),void,Inserts a double value into the DynAny.
_DynAnyStub,insert_dyn_any(DynAny value),void,Inserts the Any value contained in the parameter DynAny into the Any represented by this DynAny.
_DynAnyStub,insert_float(float value),void,Inserts a float value into the DynAny.
_DynAnyStub,insert_long(int value),void,Inserts an integer value into the DynAny.
_DynAnyStub,insert_longlong(long value),void,Inserts a long value into the DynAny.
_DynAnyStub,insert_octet(byte value),void,Inserts a byte value into the DynAny.
_DynAnyStub,insert_reference(Object value),void,Inserts a reference to a CORBA object into the DynAny.
_DynAnyStub,insert_short(short value),void,Inserts a short value into the DynAny.
_DynAnyStub,insert_string(String value),void,Inserts a string value into the DynAny.
_DynAnyStub,insert_typecode(TypeCode value),void,Inserts a TypeCode object into the DynAny.
_DynAnyStub,insert_ulong(int value),void,Inserts an integer value into the DynAny.
_DynAnyStub,insert_ulonglong(long value),void,Inserts a long value into the DynAny.
_DynAnyStub,insert_ushort(short value),void,Inserts a short value into the DynAny.
_DynAnyStub,insert_val(Serializable value),void,Inserts a reference to a Serializable object into this DynAny.
_DynAnyStub,insert_wchar(char value),void,Inserts a char value into the DynAny.
_DynAnyStub,insert_wstring(String value),void,Inserts a string value into the DynAny.
_DynAnyStub,next(),boolean,Advances the current position to the next component.
_DynAnyStub,rewind(),void,Is equivalent to seek(0).
_DynAnyStub,seek(int index),boolean,Sets the current position to index.
_DynAnyStub,to_any(),Any,Creates an any value from a DynAny object.
_DynAnyStub,type(),TypeCode,Returns the TypeCode associated with this DynAny object.
_DynArrayStub,_ids(),String[],Retrieves a string array containing the repository identifiers supported by this ObjectImpl object.
_DynArrayStub,assign(DynAny dyn_any),void,Initializes the value associated with a DynAny object with the value associated with another DynAny object.
_DynArrayStub,component_count(),int,Returns the number of components of a DynAny.
_DynArrayStub,copy(),DynAny,Creates a new DynAny object whose value is a deep copy of the DynAny on which it is invoked.
_DynArrayStub,current_component(),DynAny,Returns the DynAny for the component at the current position.
_DynArrayStub,destroy(),void,Destroys a DynAny object.
_DynArrayStub,equal(DynAny dyn_any),boolean,Compares two DynAny values for equality.
_DynArrayStub,from_any(Any value),void,Initializes the value associated with a DynAny object with the value contained in an any.
_DynArrayStub,get_any(),Any,Extracts an Any value contained in the Any represented by this DynAny.
_DynArrayStub,get_boolean(),boolean,Extracts the boolean value from this DynAny.
_DynArrayStub,get_char(),char,Extracts the char value from this DynAny.
_DynArrayStub,get_double(),double,Extracts the double value from this DynAny.
_DynArrayStub,get_dyn_any(),DynAny,Extracts the Any value contained in the Any represented by this DynAny and returns it wrapped into a new DynAny.
_DynArrayStub,get_elements_as_dyn_any(),DynAny[],Returns the elements of the DynArray as DynAnys.
_DynArrayStub,get_elements(),Any[],Returns the elements of the DynArray.
_DynArrayStub,get_float(),float,Extracts the float value from this DynAny.
_DynArrayStub,get_long(),int,Extracts the integer value from this DynAny.
_DynArrayStub,get_longlong(),long,Extracts the long value from this DynAny.
_DynArrayStub,get_octet(),byte,Extracts the byte value from this DynAny.
_DynArrayStub,get_reference(),Object,Extracts the reference to a CORBA Object from this DynAny.
_DynArrayStub,get_short(),short,Extracts the short value from this DynAny.
_DynArrayStub,get_string(),String,Extracts the string value from this DynAny.
_DynArrayStub,get_typecode(),TypeCode,Extracts the TypeCode object from this DynAny.
_DynArrayStub,get_ulong(),int,Extracts the integer value from this DynAny.
_DynArrayStub,get_ulonglong(),long,Extracts the long value from this DynAny.
_DynArrayStub,get_ushort(),short,Extracts the short value from this DynAny.
_DynArrayStub,get_val(),Serializable,Extracts a Serializable object from this DynAny.
_DynArrayStub,get_wchar(),char,Extracts the long value from this DynAny.
_DynArrayStub,get_wstring(),String,Extracts the string value from this DynAny.
_DynArrayStub,insert_any(Any value),void,Inserts an Any value into the Any represented by this DynAny.
_DynArrayStub,insert_boolean(boolean value),void,Inserts a boolean value into the DynAny.
_DynArrayStub,insert_char(char value),void,Inserts a char value into the DynAny.
_DynArrayStub,insert_double(double value),void,Inserts a double value into the DynAny.
_DynArrayStub,insert_dyn_any(DynAny value),void,Inserts the Any value contained in the parameter DynAny into the Any represented by this DynAny.
_DynArrayStub,insert_float(float value),void,Inserts a float value into the DynAny.
_DynArrayStub,insert_long(int value),void,Inserts an integer value into the DynAny.
_DynArrayStub,insert_longlong(long value),void,Inserts a long value into the DynAny.
_DynArrayStub,insert_octet(byte value),void,Inserts a byte value into the DynAny.
_DynArrayStub,insert_reference(Object value),void,Inserts a reference to a CORBA object into the DynAny.
_DynArrayStub,insert_short(short value),void,Inserts a short value into the DynAny.
_DynArrayStub,insert_string(String value),void,Inserts a string value into the DynAny.
_DynArrayStub,insert_typecode(TypeCode value),void,Inserts a TypeCode object into the DynAny.
_DynArrayStub,insert_ulong(int value),void,Inserts an integer value into the DynAny.
_DynArrayStub,insert_ulonglong(long value),void,Inserts a long value into the DynAny.
_DynArrayStub,insert_ushort(short value),void,Inserts a short value into the DynAny.
_DynArrayStub,insert_val(Serializable value),void,Inserts a reference to a Serializable object into this DynAny.
_DynArrayStub,insert_wchar(char value),void,Inserts a char value into the DynAny.
_DynArrayStub,insert_wstring(String value),void,Inserts a string value into the DynAny.
_DynArrayStub,next(),boolean,Advances the current position to the next component.
_DynArrayStub,rewind(),void,Is equivalent to seek(0).
_DynArrayStub,seek(int index),boolean,Sets the current position to index.
_DynArrayStub,set_elements_as_dyn_any(DynAny[] value),void,Sets the DynArray to contain the passed elements.
_DynArrayStub,set_elements(Any[] value),void,Sets the DynArray to contain the passed elements.
_DynArrayStub,to_any(),Any,Creates an any value from a DynAny object.
_DynArrayStub,type(),TypeCode,Returns the TypeCode associated with this DynAny object.
_DynEnumStub,_ids(),String[],Retrieves a string array containing the repository identifiers supported by this ObjectImpl object.
_DynEnumStub,assign(DynAny dyn_any),void,Initializes the value associated with a DynAny object with the value associated with another DynAny object.
_DynEnumStub,component_count(),int,Returns the number of components of a DynAny.
_DynEnumStub,copy(),DynAny,Creates a new DynAny object whose value is a deep copy of the DynAny on which it is invoked.
_DynEnumStub,current_component(),DynAny,Returns the DynAny for the component at the current position.
_DynEnumStub,destroy(),void,Destroys a DynAny object.
_DynEnumStub,equal(DynAny dyn_any),boolean,Compares two DynAny values for equality.
_DynEnumStub,from_any(Any value),void,Initializes the value associated with a DynAny object with the value contained in an any.
_DynEnumStub,get_any(),Any,Extracts an Any value contained in the Any represented by this DynAny.
_DynEnumStub,get_as_string(),String,Returns the value of the DynEnum as an IDL identifier.
_DynEnumStub,get_as_ulong(),int,Returns the value of the DynEnum as the enumerated value's ordinal value.
_DynEnumStub,get_boolean(),boolean,Extracts the boolean value from this DynAny.
_DynEnumStub,get_char(),char,Extracts the char value from this DynAny.
_DynEnumStub,get_double(),double,Extracts the double value from this DynAny.
