ClassName,Method,Return Type,Description
IIORegistry,getDefaultInstance(),static IIORegistry,Returns the default IIORegistry instance used by the Image I/O API.
IIORegistry,registerApplicationClasspathSpis(),void,"Registers all available service providers found on the application class path, using the default ClassLoader."
IIOServiceProvider,getDescription(Locale locale),abstract String,"Returns a brief, human-readable description of this service provider and its associated implementation."
IIOServiceProvider,getVendorName(),String,Returns the name of the vendor responsible for creating this service provider and its associated implementation.
IIOServiceProvider,getVersion(),String,Returns a string describing the version number of this service provider and its associated implementation.
IIOServiceProvider,"onDeregistration(ServiceRegistry registry, Class<?> category)",void,A callback that will be whenever the Spi class has been deregistered from a ServiceRegistry.
IIOServiceProvider,"onRegistration(ServiceRegistry registry, Class<?> category)",void,A callback that will be called exactly once after the Spi class has been instantiated and registered in a ServiceRegistry.
ImageInputStreamSpi,canUseCacheFile(),boolean,Returns true if the ImageInputStream implementation associated with this service provider can optionally make use of a cache file for improved performance and/or memory footrprint.
ImageInputStreamSpi,createInputStreamInstance(Object input),ImageInputStream,Returns an instance of the ImageInputStream implementation associated with this service provider.
ImageInputStreamSpi,"createInputStreamInstance(Object input, boolean useCache, File cacheDir)",abstract ImageInputStream,Returns an instance of the ImageInputStream implementation associated with this service provider.
ImageInputStreamSpi,getInputClass(),Class<?>,"Returns a Class object representing the class or interface type that must be implemented by an input source in order to be ""wrapped"" in an ImageInputStream via the createInputStreamInstance method."
ImageInputStreamSpi,needsCacheFile(),boolean,Returns true if the ImageInputStream implementation associated with this service provider requires the use of a cache File.
ImageOutputStreamSpi,canUseCacheFile(),boolean,Returns true if the ImageOutputStream implementation associated with this service provider can optionally make use of a cache File for improved performance and/or memory footrprint.
ImageOutputStreamSpi,createOutputStreamInstance(Object output),ImageOutputStream,Returns an instance of the ImageOutputStream implementation associated with this service provider.
ImageOutputStreamSpi,"createOutputStreamInstance(Object output, boolean useCache, File cacheDir)",abstract ImageOutputStream,Returns an instance of the ImageOutputStream implementation associated with this service provider.
ImageOutputStreamSpi,getOutputClass(),Class<?>,"Returns a Class object representing the class or interface type that must be implemented by an output destination in order to be ""wrapped"" in an ImageOutputStream via the createOutputStreamInstance method."
ImageOutputStreamSpi,needsCacheFile(),boolean,Returns true if the ImageOutputStream implementation associated with this service provider requires the use of a cache File.
ImageReaderSpi,canDecodeInput(Object source),abstract boolean,Returns true if the supplied source object appears to be of the format supported by this reader.
ImageReaderSpi,createReaderInstance(),ImageReader,Returns an instance of the ImageReader implementation associated with this service provider.
ImageReaderSpi,createReaderInstance(Object extension),abstract ImageReader,Returns an instance of the ImageReader implementation associated with this service provider.
ImageReaderSpi,getImageWriterSpiNames(),String[],"Returns an array of Strings containing the fully qualified names of all the ImageWriterSpi classes that can understand the internal metadata representation used by the ImageReader associated with this service provider, or null if there are no such ImageWriters specified."
ImageReaderSpi,getInputTypes(),Class[],Returns an array of Class objects indicating what types of objects may be used as arguments to the reader's setInput method.
ImageReaderSpi,isOwnReader(ImageReader reader),boolean,Returns true if the ImageReader object passed in is an instance of the ImageReader associated with this service provider.
ImageReaderWriterSpi,getExtraImageMetadataFormatNames(),String[],"Returns an array of Strings containing the names of additional document formats, other than the native and standard formats, recognized by the getAsTree and setFromTree methods on the image metadata objects produced or consumed by this plug-in."
ImageReaderWriterSpi,getExtraStreamMetadataFormatNames(),String[],"Returns an array of Strings containing the names of additional document formats, other than the native and standard formats, recognized by the getAsTree and setFromTree methods on the stream metadata objects produced or consumed by this plug-in."
ImageReaderWriterSpi,getFileSuffixes(),String[],Returns an array of Strings containing a list of file suffixes associated with the formats that are generally usable by the ImageReader or ImageWriter implementation associated with this service provider.
ImageReaderWriterSpi,getFormatNames(),String[],Returns an array of Strings containing human-readable names for the formats that are generally usable by the ImageReader or ImageWriter implementation associated with this service provider.
ImageReaderWriterSpi,getImageMetadataFormat(String formatName),IIOMetadataFormat,"Returns an IIOMetadataFormat object describing the given image metadata format, or null if no description is available."
ImageReaderWriterSpi,getMIMETypes(),String[],Returns an array of Strings containing a list of MIME types associated with the formats that are generally usable by the ImageReader or ImageWriter implementation associated with this service provider.
