Sample Number,ClassName,Snippet Number,Method,Exist
0,AttachmentPart,1,String getContentId(),True
0,AttachmentPart,2,void clearContent(),True
0,AttachmentPart,3,"void setRawContent(InputStream content, String contentType)",True
0,AttachmentPart,4,InputStream getRawContent(),True
0,AttachmentPart,5,"void addMimeHeader(String name, String value)",True
1,MessageFactory,1,javax.xml.soap.SOAPMessage createMessage(),False
1,MessageFactory,2,"javax.xml.soap.SOAPMessage createMessage(javax.xml.soap.MimeHeaders headers, java.io.InputStream in)",False
1,MessageFactory,3,javax.xml.soap.Detail createDetail(),False
1,MessageFactory,4,"javax.xml.soap.Name createName(java.lang.String localName, java.lang.String prefix, java.lang.String uri)",False
1,MessageFactory,5,javax.xml.soap.SOAPHeader createHeader(),False
2,MimeHeader,1,String getValue(),True
2,MimeHeader,2,String getName(),True
2,MimeHeader,3,"void setHeader(String name, String value)",False
2,MimeHeader,4,Iterator getAllHeaders(),False
2,MimeHeader,5,int getHeaderSize(),False
3,MimeHeaders,1,"void addHeader(String name, String value)",True
3,MimeHeaders,2,String getHeader(String name),False
3,MimeHeaders,3,Iterator getAllHeaders(),True
3,MimeHeaders,4,"void setHeader(String name, String value)",True
3,MimeHeaders,5,void removeHeader(String name),True
4,SAAJMetaFactory,1,SOAPMessage createMessage(),False
4,SAAJMetaFactory,2,AttachmentPart createAttachmentPart(),False
4,SAAJMetaFactory,3,Detail createDetail(),False
4,SAAJMetaFactory,4,"Name createName(String localName, String prefix, String uri)",False
4,SAAJMetaFactory,5,SOAPFactory newInstance(),False
5,SAAJResult,1,void setSOAPMessage(SOAPMessage message),False
5,SAAJResult,2,SOAPMessage getSOAPMessage(),False
5,SAAJResult,3,void writeTo(Result result),False
5,SAAJResult,4,void writeTo(OutputStream out),False
5,SAAJResult,5,void writeTo(Writer out),False
6,SOAPConnection,1,"SOAPMessage call(SOAPMessage message, Object to)",True
6,SOAPConnection,2,void close(),True
6,SOAPConnection,3,SOAPMessage get(Object to),True
6,SOAPConnection,4,void setMaintainSession(boolean maintain),False
6,SOAPConnection,5,void setTimeOut(int timeout),False
7,SOAPConnectionFactory,1,SOAPConnection createConnection(),True
7,SOAPConnectionFactory,2,void dispose(),False
7,SOAPConnectionFactory,3,SOAPConnection getConnection(),False
7,SOAPConnectionFactory,4,SOAPConnectionFactory newInstance(),True
7,SOAPConnectionFactory,5,SOAPMessage createMessage(),False
8,SOAPElementFactory,1,SOAPElement create(String localName),True
8,SOAPElementFactory,2,SOAPElement addChildElement(QName qname),False
8,SOAPElementFactory,3,SOAPElement addTextNode(String text),False
8,SOAPElementFactory,4,"SOAPElement addAttribute(QName qname, String value)",False
8,SOAPElementFactory,5,"SOAPElement addNamespaceDeclaration(String prefix, String uri)",False
9,SOAPFactory,1,SOAPElement createElement(Name name),True
9,SOAPFactory,2,SOAPElement createElement(String localName),True
9,SOAPFactory,3,Name createName(String localName),True
9,SOAPFactory,4,"Name createName(String localName, String prefix, String uri)",True
9,SOAPFactory,5,"SOAPFault createFault(String reasonText, QName faultCode)",True
10,SOAPMessage,1,javax.xml.soap.SOAPPart getSOAPPart(),False
10,SOAPMessage,2,javax.xml.soap.SOAPEnvelope getSOAPEnvelope(),False
10,SOAPMessage,3,javax.xml.soap.SOAPBody getSOAPBody(),False
10,SOAPMessage,4,javax.xml.soap.SOAPHeader getSOAPHeader(),False
10,SOAPMessage,5,void saveChanges(),True
11,SOAPPart,1,javax.xml.soap.SOAPEnvelope getEnvelope(),False
11,SOAPPart,2,void setContent(Source source),True
11,SOAPPart,3,java.util.Iterator<MimeHeader> getAllMimeHeaders(),False
11,SOAPPart,4,javax.xml.soap.SOAPMessage getParent(),False
11,SOAPPart,5,void removeAllMimeHeaders(),True
