FileName,Compilable,Runnable,Correct
Boolean_1,True,False,False
Boolean_2,True,True,True
Boolean_3,True,False,False
Boolean_4,True,True,True
Boolean_5,True,True,True
Byte_1,True,False,False
Byte_2,True,False,False
Byte_3,True,True,True
Byte_4,True,False,False
Byte_5,True,True,True
Character_1,True,False,False
Character_2,True,True,True
Character_3,True,False,False
Character_4,True,True,True
Character_5,True,True,True
Character_Subset_1,False,False,False
Character_Subset_2,False,False,False
Character_Subset_3,False,False,False
Character_Subset_5,False,False,False
Class_1,True,True,True
Class_2,True,True,True
Class_4,True,True,True
ClassLoader_1,True,True,True
ClassLoader_2,True,True,True
ClassLoader_3,True,True,True
ClassLoader_4,True,True,True
ClassValue_2,True,True,True
ClassValue_5,True,True,True
Double_1,True,True,True
Double_2,True,False,False
Double_3,True,False,False
Double_4,True,False,False
Double_5,True,False,False
Enum_1,True,False,False
Enum_2,True,True,True
Enum_5,True,True,True
Float_1,True,False,False
Float_2,True,False,False
Float_3,True,False,False
Float_4,True,False,False
Float_5,True,False,False
Integer_1,True,False,False
Integer_2,True,True,True
Integer_3,True,True,True
Integer_4,True,True,True
Integer_5,True,True,True
Long_1,True,False,False
Long_2,True,False,False
Long_3,True,False,False
Long_4,True,True,True
Long_5,True,True,True
Math_1,True,True,True
Math_2,True,True,True
Math_3,True,True,True
Math_4,True,True,True
Math_5,True,True,True
Number_1,True,True,True
Number_2,True,True,True
Number_3,True,True,True
Number_4,True,True,True
Number_5,True,True,True
Object_1,True,True,True
Object_3,True,True,True
Object_5,True,True,True
Package_1,True,True,True
Package_2,True,True,True
Package_3,True,True,True
Package_4,True,True,True
Package_5,True,True,True
Process_1,False,False,False
Process_2,True,True,True
Process_3,True,False,False
Process_4,True,False,False
Process_5,True,False,False
ProcessBuilder_1,True,True,True
ProcessBuilder_2,True,True,True
ProcessBuilder_3,True,True,True
ProcessBuilder_4,True,True,True
Runtime_1,True,True,True
Runtime_2,True,True,True
Runtime_3,True,True,True
Runtime_4,True,True,True
Runtime_5,True,True,True
SecurityManager_1,False,False,False
SecurityManager_2,True,False,False
SecurityManager_3,True,False,False
SecurityManager_4,True,False,False
SecurityManager_5,True,False,False
Short_1,True,True,True
Short_2,True,True,True
Short_3,True,True,True
Short_4,True,True,True
Short_5,True,True,True
StackTraceElement_1,True,True,True
StackTraceElement_2,True,True,True
StackTraceElement_3,True,True,True
StackTraceElement_4,True,True,True
StackTraceElement_5,True,True,True
StrictMath_1,True,True,True
StrictMath_2,True,True,True
StrictMath_3,True,True,True
StrictMath_4,True,True,True
StrictMath_5,True,True,True
String_1,True,True,True
String_2,True,True,True
String_3,True,True,True
String_4,True,True,True
String_5,True,True,True
StringBuffer_1,True,True,True
StringBuffer_2,True,True,True
StringBuffer_3,True,True,True
StringBuffer_4,True,True,True
StringBuffer_5,True,True,True
StringBuilder_1,True,True,True
StringBuilder_2,True,True,True
StringBuilder_3,True,True,True
StringBuilder_4,True,True,True
StringBuilder_5,True,True,True
System_1,True,True,True
System_2,True,True,True
System_3,True,True,True
System_4,True,True,True
System_5,True,True,True
Thread_1,True,True,True
Thread_2,True,True,True
Thread_3,True,True,True
Thread_4,True,True,True
Thread_5,True,True,True
ThreadGroup_2,True,True,True
ThreadGroup_4,True,True,True
ThreadGroup_5,True,True,True
ThreadLocal_3,True,True,True
Throwable_1,True,True,True
Throwable_3,True,True,True
Throwable_5,True,True,True
