Sample Number,ClassName,Snippet Number,Method,Exist
0,AudioFileFormat,1,AudioFileFormat getAudioFileFormat(),False
0,AudioFileFormat,2,AudioFormat getFormat(),True
0,AudioFileFormat,3,byte[] getData(),False
0,AudioFileFormat,4,int getFrameLength(),True
0,AudioFileFormat,5,int getFrameLength(AudioFormat format),False
0,AudioFileFormat,6,int getByteLength(),True
0,AudioFileFormat,7,int getByteLength(AudioFormat format),False
0,AudioFileFormat,8,int getFramePosition(),False
0,AudioFileFormat,9,long getFramePosition(AudioFormat format),False
0,AudioFileFormat,10,int getBytePosition(),False
0,AudioFileFormat,11,long getBytePosition(AudioFormat format),False
0,AudioFileFormat,12,int getNumChannels(),False
0,AudioFileFormat,13,int getSampleRate(),False
0,AudioFileFormat,14,int getSampleSizeInBits(),False
0,AudioFileFormat,15,boolean isBigEndian(),False
0,AudioFileFormat,16,boolean isSigned(),False
0,AudioFileFormat,17,boolean isDataValid(),False
0,AudioFileFormat,18,boolean isSequence(AudioFormat.Encoding encoding),False
0,AudioFileFormat,19,boolean isFramePositionSupported(),False
0,AudioFileFormat,20,boolean isBytePositionSupported(),False
0,AudioFileFormat,21,boolean isReadable(),False
0,AudioFileFormat,22,boolean isWritable(),False
0,AudioFileFormat,23,boolean isStandardFrameRate(),False
0,AudioFileFormat,24,boolean isStandardSampleRate(),False
0,AudioFileFormat,25,boolean isStandardSampleSizeInBits(),False
0,AudioFileFormat,26,boolean isBigEndian(AudioFormat format),False
0,AudioFileFormat,27,boolean isSigned(AudioFormat format),False
1,AudioFileFormat.Type,1,AudioFileFormat.Type[] getAudioFileTypes(),False
1,AudioFileFormat.Type,2,AudioFileFormat.Type lookup(String name),False
1,AudioFileFormat.Type,3,String getName(),False
1,AudioFileFormat.Type,4,String toString(),True
1,AudioFileFormat.Type,5,boolean equals(Object obj),True
2,AudioFormat,1,float getSampleRate(),True
2,AudioFormat,2,int getSampleSizeInBits(),True
2,AudioFormat,3,int getChannels(),True
2,AudioFormat,4,boolean isBigEndian(),True
2,AudioFormat,5,boolean isSigned(),False
2,AudioFormat,6,boolean isDataLines(),False
2,AudioFormat,7,boolean isFrameLines(),False
2,AudioFormat,8,boolean isStandard(),False
2,AudioFormat,9,boolean isPcmSurroundSound(),False
2,AudioFormat,10,boolean isPcmFloat(),False
2,AudioFormat,11,boolean isPcmNonFloat(),False
2,AudioFormat,12,boolean isUlawLogarithmic(),False
2,AudioFormat,13,boolean isAlawLogarithmic(),False
2,AudioFormat,14,boolean isMulawLogarithmic(),False
2,AudioFormat,15,boolean isMulawNonLogarithmic(),False
2,AudioFormat,16,boolean isGsm(),False
2,AudioFormat,17,boolean isLinearFrame(),False
2,AudioFormat,18,boolean isLinearSample(),False
2,AudioFormat,19,boolean isMsbFirst(),False
2,AudioFormat,20,boolean isMsbLast(),False
3,AudioFormat.Encoding,1,AudioFormat.Encoding valueOf(String name),False
3,AudioFormat.Encoding,2,String toString(),True
3,AudioFormat.Encoding,3,boolean equals(Object obj),True
3,AudioFormat.Encoding,4,int hashCode(),True
3,AudioFormat.Encoding,5,AudioFormat.Encoding[] values(),False
4,AudioInputStream,1,int read(byte[] b),True
4,AudioInputStream,2,"int read(byte[] b, int off, int len)",True
4,AudioInputStream,3,int skipBytes(int n),False
4,AudioInputStream,4,int available(),True
4,AudioInputStream,5,void close(),True
5,AudioPermission,1,AudioPermission(String name),False
5,AudioPermission,2,boolean implies(Permission p),False
5,AudioPermission,3,String getActions(),False
5,AudioPermission,4,boolean equals(Object obj),False
5,AudioPermission,5,int hashCode(),False
6,AudioSystem,1,AudioSystem.getAudioFileFormat(File file),False
6,AudioSystem,2,AudioSystem.getAudioInputStream(File file),False
6,AudioSystem,3,AudioSystem.getMixer(Line.Info info),False
6,AudioSystem,4,AudioSystem.getLine(Line.Info info),False
6,AudioSystem,5,"AudioSystem.write(AudioInputStream stream, AudioFileFormat.Type type, File file)",False
7,BooleanControl,1,void setValue(float value),False
7,BooleanControl,2,float getValue(),False
7,BooleanControl,3,float getMinimum(),False
7,BooleanControl,4,float getMaximum(),False
7,BooleanControl,5,float getNormalizedValue(),False
7,BooleanControl,6,"void setValue(float value, boolean bounded)",False
7,BooleanControl,7,float getUnnormalizedValue(),False
7,BooleanControl,8,float getUnnormalizedValue(float normalizedValue),False
7,BooleanControl,9,float getNormalizedValue(float unnormalizedValue),False
7,BooleanControl,10,float getMajorTickSpacing(),False
7,BooleanControl,11,float getMinorTickSpacing(),False
7,BooleanControl,12,float getTickUnitSize(),False
7,BooleanControl,13,float getLowerBound(),False
7,BooleanControl,14,float getUpperBound(),False
7,BooleanControl,15,float getResolution(),False
7,BooleanControl,16,float getRotationAmplitude(),False
7,BooleanControl,17,float getRotationOffset(),False
7,BooleanControl,18,float getRotationSensitivity(),False
7,BooleanControl,19,float getRotationValue(),False
7,BooleanControl,20,void setRotationValue(float value),False
7,BooleanControl,21,float getRotationMinimum(),False
7,BooleanControl,22,float getRotationMaximum(),False
7,BooleanControl,23,float getRotationNormalizedValue(),False
7,BooleanControl,24,"void setRotationValue(float value, boolean bounded)",False
7,BooleanControl,25,float getRotationUnnormalizedValue(),False
7,BooleanControl,26,float getRotationUnnormalizedValue(float normalizedValue),False
7,BooleanControl,27,float getRotationNormalizedValue(float unnormalizedValue),False
