FileName,Compilable,Runnable,Correct
AccessControlContext_2,True,False,False
AccessControlContext_3,False,False,False
AccessControlContext_5,False,False,False
AlgorithmParameterGenerator_1,True,True,True
AlgorithmParameterGenerator_2,True,True,True
AlgorithmParameterGenerator_3,True,True,True
AlgorithmParameterGenerator_4,False,False,False
AlgorithmParameterGenerator_5,False,False,False
AlgorithmParameterGeneratorSpi_2,False,False,False
AlgorithmParameterGeneratorSpi_5,False,False,False
AlgorithmParameters_1,True,True,True
AlgorithmParameters_2,False,False,False
AlgorithmParameters_3,False,False,False
AlgorithmParameters_4,True,False,False
AlgorithmParametersSpi_2,False,False,False
AlgorithmParametersSpi_3,False,False,False
AlgorithmParametersSpi_4,False,False,False
AllPermission_1,True,True,True
AllPermission_2,True,True,True
AllPermission_3,True,True,True
AllPermission_4,True,True,True
AllPermission_5,True,True,True
AuthProvider_1,False,False,False
AuthProvider_2,False,False,False
AuthProvider_5,False,False,False
CodeSigner_4,True,False,False
CodeSigner_5,False,False,False
CodeSource_2,False,False,False
CodeSource_3,False,False,False
CodeSource_4,False,False,False
DigestInputStream_2,True,True,True
DigestInputStream_4,True,True,True
DigestInputStream_5,True,False,False
DigestOutputStream_1,False,False,False
DigestOutputStream_2,False,False,False
DigestOutputStream_3,True,True,True
DigestOutputStream_4,True,True,True
DigestOutputStream_5,True,True,True
GuardedObject_1,True,True,True
Identity_1,False,False,False
Identity_2,False,False,False
Identity_3,False,False,False
Identity_4,False,False,False
Identity_5,False,False,False
IdentityScope_1,False,False,False
IdentityScope_2,True,False,False
IdentityScope_3,False,False,False
IdentityScope_4,True,False,False
IdentityScope_5,False,False,False
KeyFactory_1,True,False,False
KeyFactory_2,True,True,True
KeyFactory_4,False,False,False
KeyFactorySpi_4,False,False,False
KeyPair_1,False,False,False
KeyPair_2,True,True,True
KeyPairGenerator_1,True,True,True
KeyPairGenerator_2,True,True,True
KeyPairGenerator_3,True,True,True
KeyPairGenerator_4,False,False,False
KeyPairGeneratorSpi_3,False,False,False
KeyStore_1,True,False,False
KeyStore_2,True,True,True
KeyStore_3,False,False,False
KeyStore_4,True,False,False
KeyStore_5,True,True,True
KeyStore_Builder_1,True,False,False
KeyStore_Builder_2,False,False,False
KeyStore_CallbackHandlerProtection_1,False,False,False
KeyStore_PasswordProtection_1,True,True,True
KeyStore_PasswordProtection_2,False,False,False
KeyStore_SecretKeyEntry_1,False,False,False
KeyStore_TrustedCertificateEntry_1,True,False,False
KeyStore_TrustedCertificateEntry_4,False,False,False
KeyStoreSpi_1,False,False,False
KeyStoreSpi_2,False,False,False
KeyStoreSpi_3,False,False,False
KeyStoreSpi_4,False,False,False
KeyStoreSpi_5,False,False,False
MessageDigest_1,True,True,True
MessageDigest_2,True,True,True
MessageDigest_3,True,True,True
MessageDigest_4,False,False,False
MessageDigest_5,True,True,True
MessageDigestSpi_2,False,False,False
MessageDigestSpi_3,False,False,False
MessageDigestSpi_5,False,False,False
Permission_1,False,False,False
Permission_2,True,True,True
Permission_3,False,False,False
Permission_4,True,True,True
Permission_5,False,False,False
PermissionCollection_1,False,False,False
PermissionCollection_4,False,False,False
Permissions_1,True,True,True
Permissions_4,True,True,True
PKCS12Attribute_4,False,False,False
Policy_1,True,False,False
Policy_3,True,False,False
Policy_4,False,False,False
Policy_5,True,False,False
ProtectionDomain_1,False,False,False
ProtectionDomain_2,False,False,False
ProtectionDomain_3,False,False,False
ProtectionDomain_4,False,False,False
ProtectionDomain_5,True,True,True
Provider_1,True,False,False
Provider_2,True,False,False
Provider_Service_1,True,False,False
Provider_Service_2,True,False,False
SecureRandom_2,True,True,True
SecureRandomSpi_2,False,False,False
SecureRandomSpi_3,False,False,False
Security_2,True,False,False
Signature_1,True,False,False
Signature_2,True,True,True
Signature_3,False,False,False
Signature_4,True,True,True
Signature_5,False,False,False
SignatureSpi_1,False,False,False
SignatureSpi_3,False,False,False
SignatureSpi_4,False,False,False
SignatureSpi_5,False,False,False
SignedObject_1,False,False,False
SignedObject_3,False,False,False
SignedObject_4,False,False,False
UnresolvedPermission_1,True,True,True
UnresolvedPermission_3,False,False,False
