Sample Number,ClassName,Snippet Number,Method,Exist
0,AccessControlContext,1,AccessControlContext optimize(),False
0,AccessControlContext,2,boolean equals(Object obj),True
0,AccessControlContext,3,int hashCode(),True
0,AccessControlContext,4,ProtectionDomain[] getProtectionDomains(),False
0,AccessControlContext,5,void checkPermission(Permission perm),True
2,AlgorithmParameterGenerator,1,void init(int strength),True
2,AlgorithmParameterGenerator,2,AlgorithmParameters generateParameters(),True
2,AlgorithmParameterGenerator,3,"void init(int strength, SecureRandom random)",True
2,AlgorithmParameterGenerator,4,void init(AlgorithmParameterSpec paramSpec),True
2,AlgorithmParameterGenerator,5,"void init(AlgorithmParameterSpec paramSpec, SecureRandom random)",True
3,AlgorithmParameterGeneratorSpi,1,void engineInit(int size),False
3,AlgorithmParameterGeneratorSpi,2,"void engineInit(AlgorithmParameterSpec params, SecureRandom random)",True
3,AlgorithmParameterGeneratorSpi,3,AlgorithmParameters engineGenerateParameters(),True
3,AlgorithmParameterGeneratorSpi,4,void engineInit(AlgorithmParameterSpec genParamSpec),False
3,AlgorithmParameterGeneratorSpi,5,"void engineInit(AlgorithmParameterSpec genParamSpec, SecureRandom random)",True
4,AlgorithmParameters,1,AlgorithmParameters getInstance(String algorithm),True
4,AlgorithmParameters,2,void init(AlgorithmParameterSpec paramSpec),True
4,AlgorithmParameters,3,void init(byte[] params),True
4,AlgorithmParameters,4,"void init(byte[] params, String format)",True
5,AlgorithmParametersSpi,1,AlgorithmParameters engineGetParameters(),False
5,AlgorithmParametersSpi,2,byte[] engineGetEncoded(),True
5,AlgorithmParametersSpi,3,void engineInit(AlgorithmParameterSpec paramSpec),True
5,AlgorithmParametersSpi,4,void engineInit(byte[] params),True
5,AlgorithmParametersSpi,5,java.security.spec.AlgorithmParameterSpec engineGetParameterSpec(Class paramSpec),False
6,AllPermission,1,boolean implies(Permission permission),True
6,AllPermission,2,boolean equals(Object obj),True
6,AllPermission,3,int hashCode(),True
6,AllPermission,4,String getActions(),True
6,AllPermission,5,PermissionCollection newPermissionCollection(),True
7,AuthProvider,1,"void login(Subject subject, CallbackHandler callbackHandler)",True
7,AuthProvider,2,void logout(),True
7,AuthProvider,3,void refresh(),False
