ClassName,Method,Return Type,Description,Full Description
EventReaderDelegate,close(),void,Frees any resources associated with this Reader.,"

close
public void close()
           throws XMLStreamException
Description copied from interface: XMLEventReader
Frees any resources associated with this Reader.  This method does not close the
 underlying input source.

Specified by:
close in interface XMLEventReader
Throws:
XMLStreamException - if there are errors freeing associated resources


"
EventReaderDelegate,getElementText(),String,Reads the content of a text-only element.,"

getElementText
public String getElementText()
                      throws XMLStreamException
Description copied from interface: XMLEventReader
Reads the content of a text-only element. Precondition:
 the current event is START_ELEMENT. Postcondition:
 The current event is the corresponding END_ELEMENT.

Specified by:
getElementText in interface XMLEventReader
Throws:
XMLStreamException - if the current event is not a START_ELEMENT
 or if a non text element is encountered


"
EventReaderDelegate,getParent(),XMLEventReader,Get the parent of this instance.,"

getParent
public XMLEventReader getParent()
Get the parent of this instance.

Returns:
the parent or null if none is set


"
EventReaderDelegate,getProperty(String name),Object,Get the value of a feature/property from the underlying implementation,"

getProperty
public Object getProperty(String name)
                   throws IllegalArgumentException
Description copied from interface: XMLEventReader
Get the value of a feature/property from the underlying implementation

Specified by:
getProperty in interface XMLEventReader
Parameters:
name - The name of the property
Returns:
The value of the property
Throws:
IllegalArgumentException - if the property is not supported


"
EventReaderDelegate,hasNext(),boolean,Check if there are more events.,"

hasNext
public boolean hasNext()
Description copied from interface: XMLEventReader
Check if there are more events.
 Returns true if there are more events and false otherwise.

Specified by:
hasNext in interface Iterator
Specified by:
hasNext in interface XMLEventReader
Returns:
true if the event reader has more events, false otherwise


"
EventReaderDelegate,next(),Object,Returns the next element in the iteration.,"

next
public Object next()
Description copied from interface: Iterator
Returns the next element in the iteration.

Specified by:
next in interface Iterator
Returns:
the next element in the iteration


"
EventReaderDelegate,nextEvent(),XMLEvent,Get the next XMLEvent,"

nextEvent
public XMLEvent nextEvent()
                   throws XMLStreamException
Description copied from interface: XMLEventReader
Get the next XMLEvent

Specified by:
nextEvent in interface XMLEventReader
Throws:
XMLStreamException - if there is an error with the underlying XML.
See Also:
XMLEvent


"
EventReaderDelegate,nextTag(),XMLEvent,Skips any insignificant space events until a START_ELEMENT or END_ELEMENT is reached.,"

nextTag
public XMLEvent nextTag()
                 throws XMLStreamException
Description copied from interface: XMLEventReader
Skips any insignificant space events until a START_ELEMENT or
 END_ELEMENT is reached. If anything other than space characters are
 encountered, an exception is thrown. This method should
 be used when processing element-only content because
 the parser is not able to recognize ignorable whitespace if
 the DTD is missing or not interpreted.

Specified by:
nextTag in interface XMLEventReader
Throws:
XMLStreamException - if anything other than space characters are encountered


"
EventReaderDelegate,peek(),XMLEvent,Check the next XMLEvent without reading it from the stream.,"

peek
public XMLEvent peek()
              throws XMLStreamException
Description copied from interface: XMLEventReader
Check the next XMLEvent without reading it from the stream.
 Returns null if the stream is at EOF or has no more XMLEvents.
 A call to peek() will be equal to the next return of next().

Specified by:
peek in interface XMLEventReader
Throws:
XMLStreamException
See Also:
XMLEvent


"
EventReaderDelegate,remove(),void,Removes from the underlying collection the last element returned by this iterator (optional operation).,"

remove
public void remove()
Description copied from interface: Iterator
Removes from the underlying collection the last element returned
 by this iterator (optional operation).  This method can be called
 only once per call to Iterator.next().  The behavior of an iterator
 is unspecified if the underlying collection is modified while the
 iteration is in progress in any way other than by calling this
 method.

Specified by:
remove in interface Iterator


"
