Sample Number,ClassName,Snippet Number,Method,Exist,Description,Full Description
0,MarshalledObject,1,MarshalledObject(byte[] data),False,,NULL
0,MarshalledObject,2,byte[] getBytes(),False,,NULL
0,MarshalledObject,3,int getBytesLength(),False,,NULL
0,MarshalledObject,4,Object get(),False,,NULL
0,MarshalledObject,5,void set(Object obj),False,,NULL
1,Naming,1,Object lookup(String name),False,,NULL
1,Naming,2,"void bind(String name, Object obj)",False,,NULL
1,Naming,3,"void rebind(String name, Object obj)",False,,NULL
1,Naming,4,void unbind(String name),True,Destroys the binding for the specified name that is associated with a remote object.,"

unbind
public static void unbind(String name)
                   throws RemoteException,
                          NotBoundException,
                          MalformedURLException
Destroys the binding for the specified name that is associated
 with a remote object.

Parameters:
name - a name in URL format (without the scheme component)
Throws:
NotBoundException - if name is not currently bound
MalformedURLException - if the name is not an appropriately
  formatted URL
RemoteException - if registry could not be contacted
AccessException - if this operation is not permitted (if
 originating from a non-local host, for example)
Since:
JDK1.1


"
1,Naming,5,String[] list(String url),True,Returns an array of the names bound in the registry.,"

list
public static String[] list(String name)
                     throws RemoteException,
                            MalformedURLException
Returns an array of the names bound in the registry.  The names are
 URL-formatted (without the scheme component) strings. The array contains
 a snapshot of the names present in the registry at the time of the
 call.

Parameters:
name - a registry name in URL format (without the scheme
          component)
Returns:
an array of names (in the appropriate format) bound
          in the registry
Throws:
MalformedURLException - if the name is not an appropriately
  formatted URL
RemoteException - if registry could not be contacted.
Since:
JDK1.1


"
2,RMISecurityManager,1,void setSecurityManager(java.rmi.server.RMISecurityManager sm),False,,NULL
2,RMISecurityManager,2,java.rmi.server.RMISecurityManager getSecurityManager(),False,,NULL
2,RMISecurityManager,3,void checkPermission(java.security.Permission perm),False,,NULL
2,RMISecurityManager,4,"void checkPermission(java.security.Permission perm, Object context)",False,,NULL
2,RMISecurityManager,5,void checkAccept(java.net.SocketImpl impl),False,,NULL
