ClassName,Method,Return Type,Description,Full Description
XMLEventFactory,"createAttribute(QName name, String value)",abstract Attribute,Create a new Attribute,"

createAttribute
public abstract Attribute createAttribute(QName name,
                                          String value)
Create a new Attribute

Parameters:
name - the qualified name of the attribute, may not be null
value - the attribute value to set, may not be null
Returns:
the Attribute with specified values


"
XMLEventFactory,"createAttribute(String localName, String value)",abstract Attribute,Create a new Attribute,"

createAttribute
public abstract Attribute createAttribute(String localName,
                                          String value)
Create a new Attribute

Parameters:
localName - the local name of the XML name of the attribute, localName cannot be null
value - the attribute value to set, may not be null
Returns:
the Attribute with specified values


"
XMLEventFactory,"createAttribute(String prefix, String namespaceURI, String localName, String value)",abstract Attribute,Create a new Attribute,"

createAttribute
public abstract Attribute createAttribute(String prefix,
                                          String namespaceURI,
                                          String localName,
                                          String value)
Create a new Attribute

Parameters:
prefix - the prefix of this attribute, may not be null
namespaceURI - the attribute value is set to this value, may not be null
localName - the local name of the XML name of the attribute, localName cannot be null
value - the attribute value to set, may not be null
Returns:
the Attribute with specified values


"
XMLEventFactory,createCData(String content),abstract Characters,Create a Characters event with the CData flag set to true,"

createCData
public abstract Characters createCData(String content)
Create a Characters event with the CData flag set to true

Parameters:
content - the string to create
Returns:
a Characters event


"
XMLEventFactory,createCharacters(String content),abstract Characters,"Create a Characters event, this method does not check if the content is all whitespace.","

createCharacters
public abstract Characters createCharacters(String content)
Create a Characters event, this method does not check if the content
 is all whitespace.  To create a space event use #createSpace(String)

Parameters:
content - the string to create
Returns:
a Characters event


"
XMLEventFactory,createComment(String text),abstract Comment,Create a comment,"

createComment
public abstract Comment createComment(String text)
Create a comment

Parameters:
text - The text of the comment
 a Comment event


"
XMLEventFactory,createDTD(String dtd),abstract DTD,Create a document type definition event This string contains the entire document type declaration that matches the doctypedecl in the XML 1.0 specification,"

createDTD
public abstract DTD createDTD(String dtd)
Create a document type definition event
 This string contains the entire document type declaration that matches
 the doctypedecl in the XML 1.0 specification

Parameters:
dtd - the text of the document type definition
Returns:
a DTD event


"
XMLEventFactory,createEndDocument(),abstract EndDocument,Creates a new instance of an EndDocument event,"

createEndDocument
public abstract EndDocument createEndDocument()
Creates a new instance of an EndDocument event

Returns:
an EndDocument event


"
XMLEventFactory,"createEndElement(QName name, Iterator namespaces)",abstract EndElement,Create a new EndElement,"

createEndElement
public abstract EndElement createEndElement(QName name,
                                            Iterator namespaces)
Create a new EndElement

Parameters:
name - the qualified name of the EndElement
namespaces - an optional unordered set of objects that
 implement Namespace that have gone out of scope, may be null
Returns:
an instance of the requested EndElement


"
XMLEventFactory,"createEndElement(String prefix, String namespaceUri, String localName)",abstract EndElement,Create a new EndElement,"

createEndElement
public abstract EndElement createEndElement(String prefix,
                                            String namespaceUri,
                                            String localName)
Create a new EndElement

Parameters:
namespaceUri - the uri of the QName of the new StartElement
localName - the local name of the QName of the new StartElement
prefix - the prefix of the QName of the new StartElement
Returns:
an instance of the requested EndElement


"
