ClassName,Method,Return Type,Description,Full Description
ActivationDataFlavor,equals(DataFlavor dataFlavor),boolean,Compares the DataFlavor passed in with this DataFlavor; calls the isMimeTypeEqual method.,"

equals
public boolean equals(DataFlavor dataFlavor)
Compares the DataFlavor passed in with this DataFlavor; calls
 the isMimeTypeEqual method.

Overrides:
equals in class DataFlavor
Parameters:
dataFlavor - the DataFlavor to compare with
Returns:
true if the MIME type and representation class
                          are the same
See Also:
DataFlavor.selectBestTextFlavor(java.awt.datatransfer.DataFlavor[])


"
ActivationDataFlavor,getHumanPresentableName(),String,Return the Human Presentable name.,"

getHumanPresentableName
public String getHumanPresentableName()
Return the Human Presentable name.

Overrides:
getHumanPresentableName in class DataFlavor
Returns:
the human presentable name


"
ActivationDataFlavor,getMimeType(),String,Return the MIME type for this DataFlavor.,"

getMimeType
public String getMimeType()
Return the MIME type for this DataFlavor.

Overrides:
getMimeType in class DataFlavor
Returns:
the MIME type


"
ActivationDataFlavor,getRepresentationClass(),Class,Return the representation class.,"

getRepresentationClass
public Class getRepresentationClass()
Return the representation class.

Overrides:
getRepresentationClass in class DataFlavor
Returns:
the representation class


"
ActivationDataFlavor,isMimeTypeEqual(String mimeType),boolean,Is the string representation of the MIME type passed in equivalent to the MIME type of this DataFlavor.,"

isMimeTypeEqual
public boolean isMimeTypeEqual(String mimeType)
Is the string representation of the MIME type passed in equivalent
 to the MIME type of this DataFlavor. 

 ActivationDataFlavor delegates the comparison of MIME types to
 the MimeType class included as part of the JavaBeans Activation
 Framework. This provides a more robust comparison than is normally
 available in the DataFlavor class.

Overrides:
isMimeTypeEqual in class DataFlavor
Parameters:
mimeType - the MIME type
Returns:
true if the same MIME type


"
ActivationDataFlavor,normalizeMimeType(String mimeType),protected String,Deprecated.,"

normalizeMimeType
protected String normalizeMimeType(String mimeType)
Deprecated. 
Called for each MIME type string to give DataFlavor subtypes the
 opportunity to change how the normalization of MIME types is
 accomplished.
 One possible use would be to add default parameter/value pairs in cases
 where none are present in the MIME type string passed in.
 This method is never invoked by this implementation.

Overrides:
normalizeMimeType in class DataFlavor
Parameters:
mimeType - the MIME type
Returns:
the normalized MIME type


"
ActivationDataFlavor,"normalizeMimeTypeParameter(String parameterName, String parameterValue)",protected String,Deprecated.,"

normalizeMimeTypeParameter
protected String normalizeMimeTypeParameter(String parameterName,
                                            String parameterValue)
Deprecated. 
Called on DataFlavor for every MIME Type parameter to allow DataFlavor
 subclasses to handle special parameters like the text/plain charset
 parameters, whose values are case insensitive.  (MIME type parameter
 values are supposed to be case sensitive).
 
 This method is called for each parameter name/value pair and should
 return the normalized representation of the parameterValue.
 This method is never invoked by this implementation.

Overrides:
normalizeMimeTypeParameter in class DataFlavor
Parameters:
parameterName - the parameter name
parameterValue - the parameter value
Returns:
the normalized parameter value


"
ActivationDataFlavor,setHumanPresentableName(String humanPresentableName),void,Set the human presentable name.,"

setHumanPresentableName
public void setHumanPresentableName(String humanPresentableName)
Set the human presentable name.

Overrides:
setHumanPresentableName in class DataFlavor
Parameters:
humanPresentableName - the name to set


"
CommandInfo,getCommandClass(),String,Return the command's class name.,"

getCommandClass
public String getCommandClass()
Return the command's class name. This method MAY return null in
 cases where a CommandMap subclassed CommandInfo for its
 own purposes. In other words, it might not be possible to
 create the correct state in the command by merely knowing
 its class name. DO NOT DEPEND ON THIS METHOD RETURNING
 A VALID VALUE!

Returns:
The class name of the command, or null


"
CommandInfo,getCommandName(),String,Return the command verb.,"

getCommandName
public String getCommandName()
Return the command verb.

Returns:
the command verb.


"
