FileName,Compilable,Runnable,Correct
AffineTransformOp_1,True,False,False
AffineTransformOp_2,True,False,False
AffineTransformOp_4,True,False,False
AffineTransformOp_5,True,False,False
AreaAveragingScaleFilter_1,False,False,False
AreaAveragingScaleFilter_2,False,False,False
AreaAveragingScaleFilter_3,False,False,False
BufferedImage_1,True,True,True
BufferedImage_2,True,True,True
BufferedImage_3,True,True,True
BufferedImage_4,True,True,True
BufferedImage_5,True,True,True
BufferStrategy_1,False,False,False
BufferStrategy_2,True,False,False
BufferStrategy_3,True,False,False
BufferStrategy_4,False,False,False
ByteLookupTable_3,True,True,True
ColorConvertOp_1,True,True,True
ColorModel_1,True,True,True
ColorModel_2,True,True,True
ColorModel_3,True,True,True
ColorModel_4,True,True,True
ComponentColorModel_1,False,False,False
ComponentColorModel_2,False,False,False
ComponentColorModel_3,False,False,False
ComponentColorModel_4,False,False,False
ComponentSampleModel_3,False,False,False
ComponentSampleModel_4,False,False,False
ComponentSampleModel_5,False,False,False
ConvolveOp_1,True,True,True
ConvolveOp_2,True,True,True
ConvolveOp_3,False,False,False
ConvolveOp_5,True,True,True
CropImageFilter_3,True,False,False
DataBuffer_1,False,False,False
DataBuffer_2,False,False,False
DataBuffer_3,False,False,False
DataBuffer_4,False,False,False
DataBuffer_5,False,False,False
DataBufferByte_1,True,True,True
DataBufferByte_2,True,True,True
DataBufferByte_3,True,True,True
DataBufferByte_4,True,True,True
DataBufferByte_5,True,True,True
DataBufferDouble_3,True,True,True
DataBufferDouble_4,True,True,True
DataBufferFloat_1,True,True,True
DataBufferInt_1,True,True,True
DataBufferInt_2,True,True,True
DataBufferInt_3,True,True,True
DataBufferInt_4,True,True,True
DataBufferInt_5,True,True,True
DataBufferShort_3,True,True,True
DataBufferShort_4,True,True,True
DataBufferUShort_1,True,True,True
DataBufferUShort_2,True,True,True
DataBufferUShort_3,True,True,True
DataBufferUShort_4,True,True,True
DataBufferUShort_5,True,True,True
DirectColorModel_1,False,False,False
DirectColorModel_2,False,False,False
DirectColorModel_3,False,False,False
DirectColorModel_4,True,True,True
ImageFilter_2,False,False,False
ImageFilter_3,True,True,True
ImageFilter_4,True,True,True
ImageFilter_5,True,True,True
IndexColorModel_1,True,True,True
IndexColorModel_2,True,True,True
IndexColorModel_3,True,True,True
IndexColorModel_4,True,True,True
IndexColorModel_5,False,False,False
Kernel_1,True,True,True
Kernel_2,True,True,True
Kernel_3,True,True,True
LookupOp_1,True,False,False
LookupTable_1,False,False,False
MemoryImageSource_1,True,True,True
MemoryImageSource_2,False,False,False
MultiPixelPackedSampleModel_2,True,False,False
MultiPixelPackedSampleModel_3,False,False,False
MultiPixelPackedSampleModel_4,False,False,False
MultiPixelPackedSampleModel_5,True,False,False
PixelGrabber_1,True,False,False
PixelGrabber_2,True,False,False
PixelGrabber_4,False,False,False
PixelGrabber_5,False,False,False
Raster_1,True,False,False
Raster_2,True,False,False
Raster_3,True,False,False
Raster_5,False,False,False
ReplicateScaleFilter_3,False,False,False
ReplicateScaleFilter_4,False,False,False
ReplicateScaleFilter_5,False,False,False
RescaleOp_1,True,True,True
RescaleOp_2,True,True,True
RescaleOp_4,True,True,True
RescaleOp_5,True,True,True
RGBImageFilter_2,False,False,False
RGBImageFilter_3,True,True,True
RGBImageFilter_4,False,False,False
SampleModel_1,False,False,False
SampleModel_2,False,False,False
SampleModel_3,True,False,False
SampleModel_4,False,False,False
SinglePixelPackedSampleModel_2,False,False,False
SinglePixelPackedSampleModel_3,False,False,False
SinglePixelPackedSampleModel_4,False,False,False
SinglePixelPackedSampleModel_5,False,False,False
VolatileImage_1,False,False,False
VolatileImage_2,True,False,False
VolatileImage_4,False,False,False
VolatileImage_5,False,False,False
WritableRaster_1,True,True,True
WritableRaster_2,False,False,False
WritableRaster_3,True,False,False
WritableRaster_4,True,True,True
WritableRaster_5,True,False,False
