ClassName,Method,Return Type,Description
JPEGHuffmanTable,getLengths(),short[],Returns an array of shorts containing the number of values for each length in the Huffman table.
JPEGHuffmanTable,getValues(),short[],Returns an array of shorts containing the values arranged by increasing length of their corresponding codes.
JPEGHuffmanTable,toString(),String,Returns a String representing this Huffman table.
JPEGImageReadParam,areTablesSet(),boolean,Returns true if tables are currently set.
JPEGImageReadParam,getACHuffmanTables(),JPEGHuffmanTable[],"Returns a copy of the array of AC Huffman tables set on the most recent call to setDecodeTables, or null if tables are not currently set."
JPEGImageReadParam,getDCHuffmanTables(),JPEGHuffmanTable[],"Returns a copy of the array of DC Huffman tables set on the most recent call to setDecodeTables, or null if tables are not currently set."
JPEGImageReadParam,getQTables(),JPEGQTable[],"Returns a copy of the array of quantization tables set on the most recent call to setDecodeTables, or null if tables are not currently set."
JPEGImageReadParam,"setDecodeTables(JPEGQTable[] qTables, JPEGHuffmanTable[] DCHuffmanTables, JPEGHuffmanTable[] ACHuffmanTables)",void,Sets the quantization and Huffman tables to use in decoding abbreviated streams.
JPEGImageReadParam,unsetDecodeTables(),void,Removes any quantization and Huffman tables that are currently set.
JPEGImageWriteParam,areTablesSet(),boolean,Returns true if tables are currently set.
JPEGImageWriteParam,getACHuffmanTables(),JPEGHuffmanTable[],"Returns a copy of the array of AC Huffman tables set on the most recent call to setEncodeTables, or null if tables are not currently set."
JPEGImageWriteParam,getCompressionQualityDescriptions(),String[],Returns an array of Strings that may be used along with getCompressionQualityValues as part of a user interface for setting or displaying the compression quality level.
JPEGImageWriteParam,getCompressionQualityValues(),float[],Returns an array of floats that may be used along with getCompressionQualityDescriptions as part of a user interface for setting or displaying the compression quality level.
JPEGImageWriteParam,getDCHuffmanTables(),JPEGHuffmanTable[],"Returns a copy of the array of DC Huffman tables set on the most recent call to setEncodeTables, or null if tables are not currently set."
JPEGImageWriteParam,getOptimizeHuffmanTables(),boolean,"Returns the value passed into the most recent call to setOptimizeHuffmanTables, or false if setOptimizeHuffmanTables has never been called."
JPEGImageWriteParam,getQTables(),JPEGQTable[],"Returns a copy of the array of quantization tables set on the most recent call to setEncodeTables, or null if tables are not currently set."
JPEGImageWriteParam,isCompressionLossless(),boolean,Returns false since the JPEG plug-in only supports lossy compression.
JPEGImageWriteParam,"setEncodeTables(JPEGQTable[] qTables, JPEGHuffmanTable[] DCHuffmanTables, JPEGHuffmanTable[] ACHuffmanTables)",void,Sets the quantization and Huffman tables to use in encoding abbreviated streams.
JPEGImageWriteParam,setOptimizeHuffmanTables(boolean optimize),void,Tells the writer to generate optimized Huffman tables for the image as part of the writing process.
JPEGImageWriteParam,unsetCompression(),void,Removes any previous compression quality setting.
JPEGImageWriteParam,unsetEncodeTables(),void,Removes any quantization and Huffman tables that are currently set.
JPEGQTable,"getScaledInstance(float scaleFactor, boolean forceBaseline)",JPEGQTable,Returns a new quantization table where the values are multiplied by scaleFactor and then clamped to the range 1..32767 (or to 1..255 if forceBaseline is true).
JPEGQTable,getTable(),int[],Returns a copy of the current quantization table as an array of ints in natural (not zig-zag) order.
JPEGQTable,toString(),String,Returns a String representing this quantization table.
