ClassName,Method,Return Type,Description
BinaryRefAddr,equals(Object obj),boolean,Determines whether obj is equal to this address.
BinaryRefAddr,getContent(),Object,Retrieves the contents of this address as an Object.
BinaryRefAddr,hashCode(),int,Computes the hash code of this address using its address type and contents.
BinaryRefAddr,toString(),String,Generates the string representation of this address.
Binding,getClassName(),String,Retrieves the class name of the object bound to the name of this binding.
Binding,getObject(),Object,Retrieves the object bound to the name of this binding.
Binding,setObject(Object obj),void,Sets the object associated with this binding.
Binding,toString(),String,Generates the string representation of this binding.
CompositeName,"add(int posn, String comp)",Name,Adds a single component at a specified position within this composite name.
CompositeName,add(String comp),Name,Adds a single component to the end of this composite name.
CompositeName,"addAll(int posn, Name n)",Name,Adds the components of a composite name -- in order -- at a specified position within this composite name.
CompositeName,addAll(Name suffix),Name,Adds the components of a composite name -- in order -- to the end of this composite name.
CompositeName,clone(),Object,Generates a copy of this composite name.
CompositeName,compareTo(Object obj),int,Compares this CompositeName with the specified Object for order.
CompositeName,endsWith(Name n),boolean,Determines whether a composite name is a suffix of this composite name.
CompositeName,equals(Object obj),boolean,Determines whether two composite names are equal.
CompositeName,get(int posn),String,Retrieves a component of this composite name.
CompositeName,getAll(),Enumeration<String>,Retrieves the components of this composite name as an enumeration of strings.
CompositeName,getPrefix(int posn),Name,Creates a composite name whose components consist of a prefix of the components in this composite name.
CompositeName,getSuffix(int posn),Name,Creates a composite name whose components consist of a suffix of the components in this composite name.
CompositeName,hashCode(),int,Computes the hash code of this composite name.
CompositeName,isEmpty(),boolean,Determines whether this composite name is empty.
CompositeName,remove(int posn),Object,Deletes a component from this composite name.
CompositeName,size(),int,Retrieves the number of components in this composite name.
CompositeName,startsWith(Name n),boolean,Determines whether a composite name is a prefix of this composite name.
CompositeName,toString(),String,Generates the string representation of this composite name.
CompoundName,"add(int posn, String comp)",Name,Adds a single component at a specified position within this compound name.
CompoundName,add(String comp),Name,Adds a single component to the end of this compound name.
CompoundName,"addAll(int posn, Name n)",Name,Adds the components of a compound name -- in order -- at a specified position within this compound name.
CompoundName,addAll(Name suffix),Name,Adds the components of a compound name -- in order -- to the end of this compound name.
CompoundName,clone(),Object,Creates a copy of this compound name.
CompoundName,compareTo(Object obj),int,Compares this CompoundName with the specified Object for order.
CompoundName,endsWith(Name n),boolean,Determines whether a compound name is a suffix of this compound name.
CompoundName,equals(Object obj),boolean,Determines whether obj is syntactically equal to this compound name.
CompoundName,get(int posn),String,Retrieves a component of this compound name.
CompoundName,getAll(),Enumeration<String>,Retrieves the components of this compound name as an enumeration of strings.
CompoundName,getPrefix(int posn),Name,Creates a compound name whose components consist of a prefix of the components in this compound name.
CompoundName,getSuffix(int posn),Name,Creates a compound name whose components consist of a suffix of the components in this compound name.
CompoundName,hashCode(),int,Computes the hash code of this compound name.
CompoundName,isEmpty(),boolean,Determines whether this compound name is empty.
