ClassName,Method,Return Type,Description,Full Description
DragGestureEvent,getComponent(),Component,Returns the Component associated with this DragGestureEvent.,"

getComponent
public Component getComponent()
Returns the Component associated
 with this DragGestureEvent.
 

Returns:
the Component


"
DragGestureEvent,getDragAction(),int,Returns an int representing the action selected by the user.,"

getDragAction
public int getDragAction()
Returns an int representing the
 action selected by the user.
 

Returns:
the action selected by the user


"
DragGestureEvent,getDragOrigin(),Point,Returns a Point in the coordinates of the Component over which the drag originated.,"

getDragOrigin
public Point getDragOrigin()
Returns a Point in the coordinates
 of the Component over which the drag originated.
 

Returns:
the Point where the drag originated in Component coords.


"
DragGestureEvent,getDragSource(),DragSource,Returns the DragSource.,"

getDragSource
public DragSource getDragSource()
Returns the DragSource.
 

Returns:
the DragSource


"
DragGestureEvent,getSourceAsDragGestureRecognizer(),DragGestureRecognizer,Returns the source as a DragGestureRecognizer.,"

getSourceAsDragGestureRecognizer
public DragGestureRecognizer getSourceAsDragGestureRecognizer()
Returns the source as a DragGestureRecognizer.
 

Returns:
the source as a DragGestureRecognizer


"
DragGestureEvent,getTriggerEvent(),InputEvent,Returns the initial event that triggered the gesture.,"

getTriggerEvent
public InputEvent getTriggerEvent()
Returns the initial event that triggered the gesture.
 

Returns:
the first ""triggering"" event in the sequence of the gesture


"
DragGestureEvent,iterator(),Iterator<InputEvent>,Returns an Iterator for the events comprising the gesture.,"

iterator
public Iterator<InputEvent> iterator()
Returns an Iterator for the events
 comprising the gesture.
 

Returns:
an Iterator for the events comprising the gesture


"
DragGestureEvent,"startDrag(Cursor dragCursor, Image dragImage, Point imageOffset, Transferable transferable, DragSourceListener dsl)",void,"Start the drag given the initial Cursor to display, a drag Image, the offset of the Image, the Transferable object, and the DragSourceListener to use.","

startDrag
public void startDrag(Cursor dragCursor,
                      Image dragImage,
                      Point imageOffset,
                      Transferable transferable,
                      DragSourceListener dsl)
               throws InvalidDnDOperationException
Start the drag given the initial Cursor to display,
 a drag Image, the offset of
 the Image,
 the Transferable object, and
 the DragSourceListener to use.
 

Parameters:
dragCursor - The initial Cursor for this drag operation
                       or null for the default cursor handling;
                       see
                       DragSourceContext
                       for more details on the cursor handling mechanism
                       during drag and drop
dragImage - The source's dragImage
imageOffset - The dragImage's offset
transferable - The source's Transferable
dsl - The source's DragSourceListener
 
Throws:
InvalidDnDOperationException - if
 the Drag and Drop system is unable to
 initiate a drag operation, or if the user
 attempts to start a drag while an existing
 drag operation is still executing.


"
DragGestureEvent,"startDrag(Cursor dragCursor, Transferable transferable)",void,Starts the drag operation given the Cursor for this drag operation and the Transferable representing the source data for this drag operation.,"

startDrag
public void startDrag(Cursor dragCursor,
                      Transferable transferable)
               throws InvalidDnDOperationException
Starts the drag operation given the Cursor for this drag
 operation and the Transferable representing the source data
 for this drag operation.
 
 If a null Cursor is specified no exception will
 be thrown and default drag cursors will be used instead.
 
 If a null Transferable is specified
 NullPointerException will be thrown.

Parameters:
dragCursor - The initial Cursor for this drag operation
                       or null for the default cursor handling;
                       see
                       DragSourceContext
                       for more details on the cursor handling mechanism
                       during drag and drop
transferable - The Transferable representing the source
                     data for this drag operation.
Throws:
InvalidDnDOperationException - if the Drag and Drop
         system is unable to initiate a drag operation, or if the user
         attempts to start a drag while an existing drag operation is
         still executing.
NullPointerException - if the Transferable is null
Since:
1.4


"
DragGestureEvent,"startDrag(Cursor dragCursor, Transferable transferable, DragSourceListener dsl)",void,"Starts the drag given the initial Cursor to display, the Transferable object, and the DragSourceListener to use.","

startDrag
public void startDrag(Cursor dragCursor,
                      Transferable transferable,
                      DragSourceListener dsl)
               throws InvalidDnDOperationException
Starts the drag given the initial Cursor to display,
 the Transferable object,
 and the DragSourceListener to use.
 

Parameters:
dragCursor - The initial Cursor for this drag operation
                       or null for the default cursor handling;
                       see
                       DragSourceContext
                       for more details on the cursor handling mechanism
                       during drag and drop
transferable - The source's Transferable
dsl - The source's DragSourceListener
 
Throws:
InvalidDnDOperationException - if
 the Drag and Drop system is unable to
 initiate a drag operation, or if the user
 attempts to start a drag while an existing
 drag operation is still executing.


"
