ClassName,Method,Return Type,Description,Full Description
AttributeList,getModifier(),int,NULL,"

getModifier
public int getModifier()

Returns:
attribute modifier
See Also:
DTDConstants


"
AttributeList,getName(),String,NULL,"

getName
public String getName()

Returns:
attribute name


"
AttributeList,getNext(),AttributeList,NULL,"

getNext
public AttributeList getNext()

Returns:
the next attribute in the list


"
AttributeList,getType(),int,NULL,"

getType
public int getType()

Returns:
attribute type
See Also:
DTDConstants


"
AttributeList,getValue(),String,NULL,"

getValue
public String getValue()

Returns:
default attribute value


"
AttributeList,getValues(),Enumeration<?>,NULL,"

getValues
public Enumeration<?> getValues()

Returns:
possible attribute values


"
AttributeList,name2type(String nm),static int,NULL,"

name2type
public static int name2type(String nm)

"
AttributeList,toString(),String,Returns a string representation of the object.,"

toString
public String toString()
Description copied from class: Object
Returns a string representation of the object. In general, the
 toString method returns a string that
 ""textually represents"" this object. The result should
 be a concise but informative representation that is easy for a
 person to read.
 It is recommended that all subclasses override this method.
 
 The toString method for class Object
 returns a string consisting of the name of the class of which the
 object is an instance, the at-sign character `@', and
 the unsigned hexadecimal representation of the hash code of the
 object. In other words, this method returns a string equal to the
 value of:
 

 getClass().getName() + '@' + Integer.toHexString(hashCode())
 

Overrides:
toString in class Object
Returns:
string representation


"
AttributeList,type2name(int tp),static String,NULL,"

type2name
public static String type2name(int tp)

"
ContentModel,empty(),boolean,Return true if the content model could match an empty input stream.,"

empty
public boolean empty()
Return true if the content model could
 match an empty input stream.

"
ContentModel,first(),Element,Return the element that must be next.,"

first
public Element first()
Return the element that must be next.

"
ContentModel,first(Object token),boolean,Return true if the token could potentially be the first token in the input stream.,"

first
public boolean first(Object token)
Return true if the token could potentially be the
 first token in the input stream.

"
ContentModel,getElements(Vector<Element> elemVec),void,Update elemVec with the list of elements that are part of the this contentModel.,"

getElements
public void getElements(Vector<Element> elemVec)
Update elemVec with the list of elements that are
 part of the this contentModel.

"
ContentModel,toString(),String,Convert to a string.,"

toString
public String toString()
Convert to a string.

Overrides:
toString in class Object
Returns:
a string representation of the object.


"
DocumentParser,handleComment(char[] text),protected void,Called when an HTML comment is encountered.,"

handleComment
protected void handleComment(char[] text)
Description copied from class: Parser
Called when an HTML comment is encountered.

Overrides:
handleComment in class Parser


"
DocumentParser,handleEmptyTag(TagElement tag),protected void,Handle Empty Tag.,"

handleEmptyTag
protected void handleEmptyTag(TagElement tag)
                       throws ChangedCharSetException
Handle Empty Tag.

Overrides:
handleEmptyTag in class Parser
Throws:
ChangedCharSetException


"
DocumentParser,handleEndTag(TagElement tag),protected void,Handle End Tag.,"

handleEndTag
protected void handleEndTag(TagElement tag)
Handle End Tag.

Overrides:
handleEndTag in class Parser


"
DocumentParser,"handleError(int ln, String errorMsg)",protected void,An error has occurred.,"

handleError
protected void handleError(int ln,
                           String errorMsg)
Description copied from class: Parser
An error has occurred.

Overrides:
handleError in class Parser


"
DocumentParser,handleStartTag(TagElement tag),protected void,Handle Start Tag.,"

handleStartTag
protected void handleStartTag(TagElement tag)
Handle Start Tag.

Overrides:
handleStartTag in class Parser


"
DocumentParser,handleText(char[] data),protected void,Handle Text.,"

handleText
protected void handleText(char[] data)
Handle Text.

Overrides:
handleText in class Parser


"
DocumentParser,"parse(Reader in, HTMLEditorKit.ParserCallback callback, boolean ignoreCharSet)",void,NULL,"

parse
public void parse(Reader in,
                  HTMLEditorKit.ParserCallback callback,
                  boolean ignoreCharSet)
           throws IOException

Throws:
IOException


"
DTD,"defAttributeList(String name, int type, int modifier, String value, String values, AttributeList atts)",protected AttributeList,Creates and returns an AttributeList.,"

defAttributeList
protected AttributeList defAttributeList(String name,
                                         int type,
                                         int modifier,
                                         String value,
                                         String values,
                                         AttributeList atts)
Creates and returns an AttributeList.

Parameters:
name - the attribute list's name
Returns:
the new AttributeList


"
DTD,"defContentModel(int type, Object obj, ContentModel next)",protected ContentModel,Creates and returns a new content model.,"

defContentModel
protected ContentModel defContentModel(int type,
                                       Object obj,
                                       ContentModel next)
Creates and returns a new content model.

Parameters:
type - the type of the new content model
Returns:
the new ContentModel


"
DTD,"defElement(String name, int type, boolean omitStart, boolean omitEnd, ContentModel content, String[] exclusions, String[] inclusions, AttributeList atts)",protected Element,Creates and returns an Element.,"

defElement
protected Element defElement(String name,
                             int type,
                             boolean omitStart,
                             boolean omitEnd,
                             ContentModel content,
                             String[] exclusions,
                             String[] inclusions,
                             AttributeList atts)
Creates and returns an Element.

Parameters:
name - the element's name
Returns:
the new Element


"
DTD,"defEntity(String name, int type, int ch)",Entity,Creates and returns a character Entity.,"

defEntity
public Entity defEntity(String name,
                        int type,
                        int ch)
Creates and returns a character Entity.

Parameters:
name - the entity's name
Returns:
the new character Entity


"
DTD,"defEntity(String name, int type, String str)",protected Entity,Creates and returns an Entity.,"

defEntity
protected Entity defEntity(String name,
                           int type,
                           String str)
Creates and returns an Entity.

Parameters:
name - the entity's name
Returns:
the new Entity


"
DTD,"defineAttributes(String name, AttributeList atts)",void,Defines attributes for an Element.,"

defineAttributes
public void defineAttributes(String name,
                             AttributeList atts)
Defines attributes for an Element.

Parameters:
name - the name of the Element
atts - the AttributeList specifying the
    Element


"
DTD,"defineElement(String name, int type, boolean omitStart, boolean omitEnd, ContentModel content, BitSet exclusions, BitSet inclusions, AttributeList atts)",Element,Returns the Element which matches the specified parameters.,"

defineElement
public Element defineElement(String name,
                             int type,
                             boolean omitStart,
                             boolean omitEnd,
                             ContentModel content,
                             BitSet exclusions,
                             BitSet inclusions,
                             AttributeList atts)
Returns the Element which matches the
 specified parameters.  If one doesn't exist, a new
 one is created and returned.

Parameters:
name - the name of the Element
type - the type of the Element
omitStart - true if start should be omitted
omitEnd - true if end should be omitted
content - the ContentModel
atts - the AttributeList specifying the
    Element
Returns:
the Element specified


"
DTD,"defineEntity(String name, int type, char[] data)",Entity,Defines an entity.,"

defineEntity
public Entity defineEntity(String name,
                           int type,
                           char[] data)
Defines an entity.  If the Entity specified
 by name, type, and data
 exists, it is returned; otherwise a new Entity
 is created and is returned.

Parameters:
name - the name of the Entity as a String
type - the type of the Entity
data - the Entity's data
Returns:
the Entity requested or a new Entity
   if not found


"
DTD,getDTD(String name),static DTD,Returns a DTD with the specified name.,"

getDTD
public static DTD getDTD(String name)
                  throws IOException
Returns a DTD with the specified name.  If
 a DTD with that name doesn't exist, one is created
 and returned.  Any uppercase characters in the name
 are converted to lowercase.

Parameters:
name - the name of the DTD
Returns:
the DTD which corresponds to name
Throws:
IOException


"
DTD,getElement(int index),Element,Gets an element by index.,"

getElement
public Element getElement(int index)
Gets an element by index.

Parameters:
index - the requested index
Returns:
the Element corresponding to
   index


"
