Sample Number,ClassName,Snippet Number,Method,Exist,Description
0,ServerSocketFactory,1,ServerSocketFactory getDefault(),True,Returns a copy of the environment's default socket factory.
0,ServerSocketFactory,2,ServerSocket createServerSocket(int port),True,Returns a server socket bound to the specified port.
0,ServerSocketFactory,3,"ServerSocket createServerSocket(int port, int backlog)",True,"Returns a server socket bound to the specified port, and uses the specified connection backlog."
0,ServerSocketFactory,4,"ServerSocket createServerSocket(int port, int backlog, InetAddress bindAddr)",True,"Returns a server socket bound to the specified port, with a specified listen backlog and local IP."
0,ServerSocketFactory,5,"ServerSocket createServerSocket(int port, int backlog, InetAddress bindAddr, int recvBufSize)",False,NULL
1,SocketFactory,1,SocketFactory getDefault(),True,Returns a copy of the environment's default socket factory.
1,SocketFactory,2,Socket createSocket(),True,Creates an unconnected socket.
1,SocketFactory,3,"Socket createSocket(InetAddress host, int port)",True,Creates a socket and connects it to the specified port number at the specified address.
1,SocketFactory,4,"Socket createSocket(String host, int port)",True,Creates a socket and connects it to the specified remote host at the specified remote port.
1,SocketFactory,5,ServerSocket createServerSocket(int port),False,NULL
