Sample Number,ClassName,Snippet Number,Method,Exist
0,ParameterBlock,1,int getNumSources(),True
0,ParameterBlock,2,void addSource(Object source),False
0,ParameterBlock,3,Object getSource(int index),True
0,ParameterBlock,4,void removeSource(int index),False
0,ParameterBlock,5,"void setSource(int index, Object source)",False
1,RenderableImageOp,1,RenderedImage createRendering(RenderContext renderContext),True
1,RenderableImageOp,2,Rectangle2D getBounds2D(),False
1,RenderableImageOp,3,"Shape getDependencyRegion(int srcIndex, Rectangle2D outputRgn)",False
1,RenderableImageOp,4,"RenderableImage createScaledRendering(int w, int h, RenderingHints hints)",False
1,RenderableImageOp,5,RenderableImage createDefaultRendering(),False
2,RenderableImageProducer,1,RenderableImage create(RenderContext renderContext),False
2,RenderableImageProducer,2,"Point2D getImagePosition(Point2D srcPt, Point2D dstPt)",False
2,RenderableImageProducer,3,Rectangle2D getRenderedImageBounds(),False
2,RenderableImageProducer,4,RenderedImage createRendering(RenderContext renderContext),False
2,RenderableImageProducer,5,CachableRed createDefaultRendering(),False
3,RenderContext,1,Object getRenderingHint(Key hintKey),False
3,RenderContext,2,RenderingHints getRenderingHints(),True
3,RenderContext,3,AffineTransform getTransform(),True
3,RenderContext,4,Boolean isDynamic(),False
3,RenderContext,5,RenderedImage getRendering(),False
