Sample Number,ClassName,Snippet Number,Method,Exist,Description,Full Description
1,BorderUIResource,1,BorderUIResource getBorderUIResource(),False,,NULL
1,BorderUIResource,2,ColorUIResource getHighlightColor(),False,,NULL
1,BorderUIResource,3,DimensionUIResource getMaximumSize(JComponent c),False,,NULL
1,BorderUIResource,4,"void installColorsAndFont(JComponent c, String uiClassName)",False,,NULL
1,BorderUIResource,5,void installUI(JComponent c),False,,NULL
2,BorderUIResource.BevelBorderUIResource,1,int getHighlightOuterColor(),False,,NULL
2,BorderUIResource.BevelBorderUIResource,2,int getHighlightInnerColor(),False,,NULL
2,BorderUIResource.BevelBorderUIResource,3,int getShadowOuterColor(),False,,NULL
2,BorderUIResource.BevelBorderUIResource,4,int getShadowInnerColor(),False,,NULL
2,BorderUIResource.BevelBorderUIResource,5,int getHighlight(),False,,NULL
3,BorderUIResource.CompoundBorderUIResource,1,BorderUIResource getOutsideBorder(),False,,NULL
3,BorderUIResource.CompoundBorderUIResource,2,BorderUIResource getInsideBorder(),False,,NULL
3,BorderUIResource.CompoundBorderUIResource,3,InsetsUIResource getOutsideBorderInsets(Component c),False,,NULL
3,BorderUIResource.CompoundBorderUIResource,4,InsetsUIResource getInsideBorderInsets(Component c),False,,NULL
3,BorderUIResource.CompoundBorderUIResource,5,"void paintBorder(Component c, Graphics g, int x, int y, int width, int height)",False,,NULL
4,BorderUIResource.EmptyBorderUIResource,1,Insets getBorderInsets(Component c),False,,NULL
4,BorderUIResource.EmptyBorderUIResource,2,boolean isBorderOpaque(),False,,NULL
4,BorderUIResource.EmptyBorderUIResource,3,"void paintBorder(Component c, Graphics g, int x, int y, int width, int height)",False,,NULL
4,BorderUIResource.EmptyBorderUIResource,4,"void setBorderInsets(Component c, Insets insets)",False,,NULL
4,BorderUIResource.EmptyBorderUIResource,5,void updateBorderUIResource(Border border),False,,NULL
5,BorderUIResource.EtchedBorderUIResource,1,BorderUIResource.EtchedBorderUIResource(int type),False,,NULL
5,BorderUIResource.EtchedBorderUIResource,2,int getEtchType(),False,,NULL
5,BorderUIResource.EtchedBorderUIResource,3,Color getHighlightColor(Component c),False,,NULL
5,BorderUIResource.EtchedBorderUIResource,4,Color getShadowColor(Component c),False,,NULL
5,BorderUIResource.EtchedBorderUIResource,5,"void paintBorder(Component c, Graphics g, int x, int y, int width, int height)",False,,NULL
6,BorderUIResource.LineBorderUIResource,1,Color getLineColor(),False,,NULL
6,BorderUIResource.LineBorderUIResource,2,int getThickness(),False,,NULL
6,BorderUIResource.LineBorderUIResource,3,void setLineColor(Color color),False,,NULL
6,BorderUIResource.LineBorderUIResource,4,void setThickness(int thickness),False,,NULL
6,BorderUIResource.LineBorderUIResource,5,boolean isBorderOpaque(),False,,NULL
7,BorderUIResource.MatteBorderUIResource,1,int getTop(),False,,NULL
7,BorderUIResource.MatteBorderUIResource,2,int getLeft(),False,,NULL
7,BorderUIResource.MatteBorderUIResource,3,int getBottom(),False,,NULL
7,BorderUIResource.MatteBorderUIResource,4,int getRight(),False,,NULL
7,BorderUIResource.MatteBorderUIResource,5,Color getMatteColor(),False,,NULL
8,BorderUIResource.TitledBorderUIResource,1,String getTitle(),False,,NULL
8,BorderUIResource.TitledBorderUIResource,2,void setTitle(String title),False,,NULL
8,BorderUIResource.TitledBorderUIResource,3,int getTitleJustification(),False,,NULL
8,BorderUIResource.TitledBorderUIResource,4,void setTitleJustification(int titleJustification),False,,NULL
8,BorderUIResource.TitledBorderUIResource,5,int getTitlePosition(),False,,NULL
11,ColorUIResource,1,ColorUIResource(int rgb),False,,NULL
11,ColorUIResource,2,void setRGB(int rgb),False,,NULL
11,ColorUIResource,3,int getRGB(),False,,NULL
11,ColorUIResource,4,void setAlpha(int alpha),False,,NULL
