Sample Number,ClassName,Snippet Number,Method,Exist,Description,Full Description
0,AbstractScriptEngine,1,Object eval(String script),True,,"

eval
public Object eval(String script)
            throws ScriptException
Same as eval(Reader) except that the abstract
 eval(String, ScriptContext) is used.

Specified by:
eval in interface ScriptEngine
Parameters:
script - A String containing the source of the script.
Returns:
The return value from eval(String, ScriptContext)
Throws:
ScriptException - if an error occurs in script.
NullPointerException - if any of the parameters is null.


"
0,AbstractScriptEngine,2,Object eval(Reader reader),True,,"

eval
public Object eval(Reader reader)
            throws ScriptException
eval(Reader) calls the abstract
 eval(Reader, ScriptContext) passing the value of the context
 field.

Specified by:
eval in interface ScriptEngine
Parameters:
reader - A Reader containing the source of the script.
Returns:
The return value from eval(Reader, ScriptContext)
Throws:
ScriptException - if an error occurs in script.
NullPointerException - if any of the parameters is null.


"
0,AbstractScriptEngine,3,"Object eval(String script, Bindings n)",True,,"

eval
public Object eval(String script,
                   Bindings bindings)
            throws ScriptException
Same as eval(Reader, Bindings) except that the abstract
 eval(String, ScriptContext) is used.

Specified by:
eval in interface ScriptEngine
Parameters:
script - A String containing the source of the script.
bindings - A Bindings to use as the ENGINE_SCOPE
 while the script executes.
Returns:
The return value from eval(String, ScriptContext)
Throws:
ScriptException - if an error occurs in script.
NullPointerException - if any of the parameters is null.


"
0,AbstractScriptEngine,4,"Object eval(Reader reader, Bindings n)",True,,"

eval
public Object eval(Reader reader,
                   Bindings bindings)
            throws ScriptException
eval(Reader, Bindings) calls the abstract
 eval(Reader, ScriptContext) method, passing it a ScriptContext
 whose Reader, Writers and Bindings for scopes other that ENGINE_SCOPE
 are identical to those members of the protected context field.  The specified
 Bindings is used instead of the ENGINE_SCOPE
Bindings of the context field.

Specified by:
eval in interface ScriptEngine
Parameters:
reader - A Reader containing the source of the script.
bindings - A Bindings to use for the ENGINE_SCOPE
 while the script executes.
Returns:
The return value from eval(Reader, ScriptContext)
Throws:
ScriptException - if an error occurs in script.
NullPointerException - if any of the parameters is null.


"
0,AbstractScriptEngine,5,"Object eval(String script, ScriptContext context)",False,,NULL
1,CompiledScript,1,Object eval(),True,,"

eval
public Object eval()
            throws ScriptException
Executes the program stored in the CompiledScript object.  The
 default ScriptContext of the associated ScriptEngine is used.
 The effect of calling this method is same as that of eval(getEngine().getContext()).

Returns:
The return value from the script execution
Throws:
ScriptException - if an error occurs.


"
1,CompiledScript,2,Object eval(Bindings n),True,,"

eval
public Object eval(Bindings bindings)
            throws ScriptException
Executes the program stored in the CompiledScript object using
 the supplied Bindings of attributes as the ENGINE_SCOPE of the
 associated ScriptEngine during script execution.  If bindings is null,
 then the effect of calling this method is same as that of eval(getEngine().getContext()).
 .
 The GLOBAL_SCOPE Bindings, Reader and Writer
 associated with the default ScriptContext of the associated ScriptEngine are used.

Parameters:
bindings - The bindings of attributes used for the ENGINE_SCOPE.
Returns:
The return value from the script execution
Throws:
ScriptException - if an error occurs.


"
1,CompiledScript,3,Object eval(ScriptContext context),True,,"

eval
public abstract Object eval(ScriptContext context)
                     throws ScriptException
Executes the program stored in this CompiledScript object.

Parameters:
context - A ScriptContext that is used in the same way as
 the ScriptContext passed to the eval methods of
 ScriptEngine.
Returns:
The value returned by the script execution, if any.  Should return null
 if no value is returned by the script execution.
Throws:
ScriptException - if an error occurs.
NullPointerException - if context is null.


"
1,CompiledScript,4,void setEngineBindings(Bindings bindings),False,,NULL
1,CompiledScript,5,void setContext(ScriptContext context),False,,NULL
