Sample Number,ClassName,Snippet Number,Method,Exist
7,BooleanSeqHelper,1,"void insert(int index, boolean value)",False
7,BooleanSeqHelper,2,boolean get(int index),False
7,BooleanSeqHelper,3,boolean contains(boolean value),False
7,BooleanSeqHelper,4,int size(),False
7,BooleanSeqHelper,5,void clear(),False
8,BooleanSeqHolder,1,int count,False
8,BooleanSeqHolder,2,boolean[] value,False
8,BooleanSeqHolder,3,void value(boolean[] val),False
8,BooleanSeqHolder,4,BooleanSeqHolder(),False
8,BooleanSeqHolder,5,BooleanSeqHolder(boolean[] initialValue),False
10,CharHolder,1,char value(),False
10,CharHolder,2,void insert(char val),False
10,CharHolder,3,String toString(),False
10,CharHolder,4,void insert_char(char val),False
10,CharHolder,5,void insert_wchar(char val),False
11,CharSeqHelper,1,org.omg.CORBA.CharSeq insert_char(byte[] value),False
11,CharSeqHelper,2,void remove(int index),False
11,CharSeqHelper,3,int length(),False
11,CharSeqHelper,4,byte[] extract_char(),False
11,CharSeqHelper,5,"void insert_char_array(byte[] value, int offset)",False
12,CharSeqHolder,1,char[] value(),False
12,CharSeqHolder,2,void value(char[] newval),False
12,CharSeqHolder,3,CharSeqHolder(char[] initial),False
12,CharSeqHolder,4,void insert_char(char x),False
12,CharSeqHolder,5,char find_char(char x),False
13,CompletionStatus,1,int value(),True
13,CompletionStatus,2,org.omg.CORBA.CompletionStatus not():,False
13,CompletionStatus,3,CompletionStatus from_int(int i),True
13,CompletionStatus,4,boolean isCompleted(),False
13,CompletionStatus,5,String toString(),False
14,CompletionStatusHelper,1,CompletionStatus from_int(int code),False
14,CompletionStatusHelper,2,"void insert(Any a, CompletionStatus that)",True
14,CompletionStatusHelper,3,"void write(OutputStream out, CompletionStatus that)",True
14,CompletionStatusHelper,4,CompletionStatus read(InputStream in),True
14,CompletionStatusHelper,5,CompletionStatus unchecked_narrow(Object obj),False
16,ContextList,1,int count(),True
16,ContextList,2,void add_context(org.omg.CORBA.Context ctx),False
16,ContextList,3,org.omg.CORBA.Context get_context(int index),False
16,ContextList,4,void remove_context(org.omg.CORBA.Context ctx),False
16,ContextList,5,boolean contains_context(org.omg.CORBA.Context ctx),False
20,DefinitionKindHelper,1,org.omg.CORBA.DefinitionKind from_int(int i),False
20,DefinitionKindHelper,2,org.omg.CORBA.DefinitionKind valueOf(String s),False
20,DefinitionKindHelper,3,"void insert(org.omg.CORBA.Any a, org.omg.CORBA.DefinitionKind that)",False
20,DefinitionKindHelper,4,"org.omg.CORBA.DefinitionKind[] toArray(int offset, int length)",False
20,DefinitionKindHelper,5,"void write(org.omg.CORBA.portable.OutputStream out, org.omg.CORBA.DefinitionKind value)",False
21,DoubleHolder,1,double value(),False
21,DoubleHolder,2,void value(double newValue),False
23,DoubleSeqHolder,1,org.omg.CORBA.DoubleSeqHolder clone(),False
23,DoubleSeqHolder,2,void insert(double[] value),False
23,DoubleSeqHolder,3,int numBits(),False
23,DoubleSeqHolder,4,org.omg.CORBA.TypeCode type(),False
23,DoubleSeqHolder,5,void read_value(org.omg.CORBA.portable.InputStream is),False
24,DynamicImplementation,1,void invoke(org.omg.CORBA.ServerRequest request),False
24,DynamicImplementation,2,"void post_init(org.omg.CORBA.ORB orb, byte[] objectId)",False
24,DynamicImplementation,3,void set_global_servant(org.omg.CORBA.DynamicImplementation servant),False
24,DynamicImplementation,4,org.omg.CORBA.Object get_interface(),False
24,DynamicImplementation,5,void remove_current(),False
25,Environment,1,org.omg.CORBA.Environment createEnvironment(),False
25,Environment,2,void deleteEnvironment(org.omg.CORBA.Environment env),False
25,Environment,3,java.util.Map getAll(),False
25,Environment,4,"void addVariable(java.lang.String name, java.lang.Object value)",False
25,Environment,5,void deleteVariable(java.lang.String name),False
27,FieldNameHelper,1,String getFieldName(),False
27,FieldNameHelper,2,String[] getBOAFields(),False
27,FieldNameHelper,3,void setFieldName(String name),False
27,FieldNameHelper,4,int getField(),False
27,FieldNameHelper,5,void setField(int value),False
28,FixedHolder,1,void setValue(org.omg.CORBA.Fixed value),False
28,FixedHolder,2,org.omg.CORBA.Fixed value(),False
28,FixedHolder,3,void insert(org.omg.CORBA.Fixed value),False
28,FixedHolder,4,boolean equals(java.lang.Object obj),False
28,FixedHolder,5,java.lang.String toString(),False
29,FloatHolder,1,float value(),False
29,FloatHolder,2,void value(float newValue),False
29,FloatHolder,3,FloatHolder clone(),False
29,FloatHolder,4,String toString(),False
29,FloatHolder,5,boolean equals(Object obj),False
30,FloatSeqHelper,1,org.omg.CORBA.FloatSeqHelperHelper id(),False
30,FloatSeqHelper,2,"void insert(org.omg.CORBA.Any a, org.omg.CORBA.FloatSeq that)",False
30,FloatSeqHelper,3,"void write(org.omg.CORBA.portable.OutputStream out, org.omg.CORBA.FloatSeq value)",False
30,FloatSeqHelper,4,org.omg.CORBA.FloatSeq extract(org.omg.CORBA.Any a),False
30,FloatSeqHelper,5,org.omg.CORBA.FloatSeq read(org.omg.CORBA.portable.InputStream in),False
32,IdentifierHelper,1,String create_sequence_tc(),False
32,IdentifierHelper,2,org.omg.CORBA.Identifier new_identifier(String id),False
32,IdentifierHelper,3,"org.omg.CORBA.Identifier insert_identifier(org.omg.CORBA.Identifier operand, String id)",False
33,IDLTypeHelper,1,org.omg.CORBA.IDLType create(),False
33,IDLTypeHelper,2,org.omg.CORBA.IDLType createPrimitive(short kind),False
33,IDLTypeHelper,3,org.omg.CORBA.IDLType createString(int bound),False
33,IDLTypeHelper,4,"org.omg.CORBA.IDLType createArray(int length, org.omg.CORBA.IDLType element_type)",False
33,IDLTypeHelper,5,org.omg.CORBA.IDLType createStruct(org.omg.CORBA.StructMember[] members),False
37,LongLongSeqHelper,1,int length(),False
37,LongLongSeqHelper,2,void add(long value),False
37,LongLongSeqHelper,3,long get(int index),False
37,LongLongSeqHelper,4,"void set(int index, long value)",False
37,LongLongSeqHelper,5,void remove(int index),False
38,LongLongSeqHolder,1,void add(long[] value),False
38,LongLongSeqHolder,2,void replace(long[] value),False
38,LongLongSeqHolder,3,long get(int index),False
38,LongLongSeqHolder,4,int size(),False
38,LongLongSeqHolder,5,void clear(),False
39,LongSeqHelper,1,int length(),False
39,LongSeqHelper,2,org.omg.CORBA.LongSeq get(org.omg.CORBA.IntHolder index),False
39,LongSeqHelper,3,"void set(org.omg.CORBA.IntHolder index, org.omg.CORBA.LongSeq value)",False
39,LongSeqHelper,4,"void insert(org.omg.CORBA.IntHolder index, int value)",False
39,LongSeqHelper,5,void remove(org.omg.CORBA.IntHolder index),False
40,LongSeqHolder,1,void value(long[] newValue),False
40,LongSeqHolder,2,long[] value(),False
40,LongSeqHolder,3,LongSeq value(LongSeq seq),False
40,LongSeqHolder,4,void insert(long value),False
40,LongSeqHolder,5,int length(),False
41,NamedValue,1,org.omg.CORBA.TypeCode value(),False
41,NamedValue,2,void value(org.omg.CORBA.TypeCode val),False
41,NamedValue,3,org.omg.CORBA.Any any_value(),False
41,NamedValue,4,void any_value(org.omg.CORBA.Any val),False
41,NamedValue,5,java.lang.String name(),False
42,NameValuePair,1,void setName(String name),False
42,NameValuePair,2,String getName(),False
42,NameValuePair,3,void setValue(String value),False
42,NameValuePair,4,String getValue(),False
42,NameValuePair,5,NameValuePair copy(),False
43,NameValuePairHelper,1,org.omg.CORBA.NameValuePair insert_key_value_pair(),False
43,NameValuePairHelper,2,String get_value(),False
43,NameValuePairHelper,3,void set_value(String value),False
43,NameValuePairHelper,4,boolean has_more():,False
43,NameValuePairHelper,5,void reset():,False
47,OctetSeqHelper,1,"void insert(org.omg.CORBA.portable.OutputStream ostream, byte[] value)",False
47,OctetSeqHelper,2,byte[] read(org.omg.CORBA.portable.InputStream istream),False
47,OctetSeqHelper,3,int length(byte[] seq),False
47,OctetSeqHelper,4,"void write(org.omg.CORBA.portable.OutputStream ostream, byte[] value)",False
47,OctetSeqHelper,5,byte[] extract(org.omg.CORBA.portable.InputStream istream),False
48,OctetSeqHolder,1,void value(byte[] newValue),False
48,OctetSeqHolder,2,byte[] value(),False
48,OctetSeqHolder,3,"void insert(byte[] data, int offset)",False
48,OctetSeqHolder,4,"void replace(byte[] data, int offset)",False
48,OctetSeqHolder,5,"void delete(int offset, int length)",False
49,ORB,1,"void connect(String args, Properties props)",False
49,ORB,2,void disconnect( ),False
49,ORB,3,void run( ),True
49,ORB,4,void shutdown(boolean waitForCompletion),True
49,ORB,5,"Policy create_policy(int type, Any val)",True
50,ParameterMode,1,int ordinal(),False
50,ParameterMode,2,ParameterMode from_int(int i),True
50,ParameterMode,3,ParameterMode valueOf(String name),False
50,ParameterMode,4,ParameterMode[] values(),False
50,ParameterMode,5,"void write(OutputStream out, ParameterMode that)",False
51,ParameterModeHelper,1,org.omg.CORBA.ParameterMode from_int(int value),False
51,ParameterModeHelper,2,int value(org.omg.CORBA.ParameterMode obj),False
51,ParameterModeHelper,3,org.omg.CORBA.ParameterMode[] newArray(int length),False
51,ParameterModeHelper,4,"void insert(org.omg.CORBA.Any a, org.omg.CORBA.ParameterMode t)",False
51,ParameterModeHelper,5,org.omg.CORBA.ParameterMode extract(org.omg.CORBA.Any a),False
53,PolicyErrorCodeHelper,1,org.omg.CORBA.PolicyErrorCodeHelper id(),False
53,PolicyErrorCodeHelper,2,int insert(org.omg.CORBA.Any a),False
