ClassName,Method,Return Type,Description,Full Description
AbstractOwnableSynchronizer,getExclusiveOwnerThread(),protected Thread,"Returns the thread last set by setExclusiveOwnerThread, or null if never set.","

getExclusiveOwnerThread
protected final Thread getExclusiveOwnerThread()
Returns the thread last set by setExclusiveOwnerThread,
 or null if never set.  This method does not otherwise
 impose any synchronization or volatile field accesses.

Returns:
the owner thread


"
AbstractOwnableSynchronizer,setExclusiveOwnerThread(Thread thread),protected void,Sets the thread that currently owns exclusive access.,"

setExclusiveOwnerThread
protected final void setExclusiveOwnerThread(Thread thread)
Sets the thread that currently owns exclusive access.
 A null argument indicates that no thread owns access.
 This method does not otherwise impose any synchronization or
 volatile field accesses.

Parameters:
thread - the owner thread


"
AbstractQueuedLongSynchronizer,acquire(long arg),void,"Acquires in exclusive mode, ignoring interrupts.","

acquire
public final void acquire(long arg)
Acquires in exclusive mode, ignoring interrupts.  Implemented
 by invoking at least once tryAcquire(long),
 returning on success.  Otherwise the thread is queued, possibly
 repeatedly blocking and unblocking, invoking tryAcquire(long) until success.  This method can be used
 to implement method Lock.lock().

Parameters:
arg - the acquire argument.  This value is conveyed to
        tryAcquire(long) but is otherwise uninterpreted and
        can represent anything you like.


"
AbstractQueuedLongSynchronizer,acquireInterruptibly(long arg),void,"Acquires in exclusive mode, aborting if interrupted.","

acquireInterruptibly
public final void acquireInterruptibly(long arg)
                                throws InterruptedException
Acquires in exclusive mode, aborting if interrupted.
 Implemented by first checking interrupt status, then invoking
 at least once tryAcquire(long), returning on
 success.  Otherwise the thread is queued, possibly repeatedly
 blocking and unblocking, invoking tryAcquire(long)
 until success or the thread is interrupted.  This method can be
 used to implement method Lock.lockInterruptibly().

Parameters:
arg - the acquire argument.  This value is conveyed to
        tryAcquire(long) but is otherwise uninterpreted and
        can represent anything you like.
Throws:
InterruptedException - if the current thread is interrupted


"
AbstractQueuedLongSynchronizer,acquireShared(long arg),void,"Acquires in shared mode, ignoring interrupts.","

acquireShared
public final void acquireShared(long arg)
Acquires in shared mode, ignoring interrupts.  Implemented by
 first invoking at least once tryAcquireShared(long),
 returning on success.  Otherwise the thread is queued, possibly
 repeatedly blocking and unblocking, invoking tryAcquireShared(long) until success.

Parameters:
arg - the acquire argument.  This value is conveyed to
        tryAcquireShared(long) but is otherwise uninterpreted
        and can represent anything you like.


"
AbstractQueuedLongSynchronizer,acquireSharedInterruptibly(long arg),void,"Acquires in shared mode, aborting if interrupted.","

acquireSharedInterruptibly
public final void acquireSharedInterruptibly(long arg)
                                      throws InterruptedException
Acquires in shared mode, aborting if interrupted.  Implemented
 by first checking interrupt status, then invoking at least once
 tryAcquireShared(long), returning on success.  Otherwise the
 thread is queued, possibly repeatedly blocking and unblocking,
 invoking tryAcquireShared(long) until success or the thread
 is interrupted.

Parameters:
arg - the acquire argument.
 This value is conveyed to tryAcquireShared(long) but is
 otherwise uninterpreted and can represent anything
 you like.
Throws:
InterruptedException - if the current thread is interrupted


"
AbstractQueuedLongSynchronizer,"compareAndSetState(long expect, long update)",protected boolean,Atomically sets synchronization state to the given updated value if the current state value equals the expected value.,"

compareAndSetState
protected final boolean compareAndSetState(long expect,
                                           long update)
Atomically sets synchronization state to the given updated
 value if the current state value equals the expected value.
 This operation has memory semantics of a volatile read
 and write.

Parameters:
expect - the expected value
update - the new value
Returns:
true if successful. False return indicates that the actual
         value was not equal to the expected value.


"
AbstractQueuedLongSynchronizer,getExclusiveQueuedThreads(),Collection<Thread>,Returns a collection containing threads that may be waiting to acquire in exclusive mode.,"

getExclusiveQueuedThreads
public final Collection<Thread> getExclusiveQueuedThreads()
Returns a collection containing threads that may be waiting to
 acquire in exclusive mode. This has the same properties
 as getQueuedThreads() except that it only returns
 those threads waiting due to an exclusive acquire.

Returns:
the collection of threads


"
AbstractQueuedLongSynchronizer,getFirstQueuedThread(),Thread,"Returns the first (longest-waiting) thread in the queue, or null if no threads are currently queued.","

getFirstQueuedThread
public final Thread getFirstQueuedThread()
Returns the first (longest-waiting) thread in the queue, or
 null if no threads are currently queued.

 In this implementation, this operation normally returns in
 constant time, but may iterate upon contention if other threads are
 concurrently modifying the queue.

Returns:
the first (longest-waiting) thread in the queue, or
         null if no threads are currently queued


"
AbstractQueuedLongSynchronizer,getQueuedThreads(),Collection<Thread>,Returns a collection containing threads that may be waiting to acquire.,"

getQueuedThreads
public final Collection<Thread> getQueuedThreads()
Returns a collection containing threads that may be waiting to
 acquire.  Because the actual set of threads may change
 dynamically while constructing this result, the returned
 collection is only a best-effort estimate.  The elements of the
 returned collection are in no particular order.  This method is
 designed to facilitate construction of subclasses that provide
 more extensive monitoring facilities.

Returns:
the collection of threads


"
AbstractQueuedLongSynchronizer,getQueueLength(),int,Returns an estimate of the number of threads waiting to acquire.,"

getQueueLength
public final int getQueueLength()
Returns an estimate of the number of threads waiting to
 acquire.  The value is only an estimate because the number of
 threads may change dynamically while this method traverses
 internal data structures.  This method is designed for use in
 monitoring system state, not for synchronization
 control.

Returns:
the estimated number of threads waiting to acquire


"
AbstractQueuedLongSynchronizer,getSharedQueuedThreads(),Collection<Thread>,Returns a collection containing threads that may be waiting to acquire in shared mode.,"

getSharedQueuedThreads
public final Collection<Thread> getSharedQueuedThreads()
Returns a collection containing threads that may be waiting to
 acquire in shared mode. This has the same properties
 as getQueuedThreads() except that it only returns
 those threads waiting due to a shared acquire.

Returns:
the collection of threads


"
AbstractQueuedLongSynchronizer,getState(),protected long,Returns the current value of synchronization state.,"

getState
protected final long getState()
Returns the current value of synchronization state.
 This operation has memory semantics of a volatile read.

Returns:
current state value


"
